Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Julien Varlet,4,Kim Tiilikainen,75 61,bergen,239,France F1,2002,futures
4,Kim Tiilikainen,7) W,Eric Prodon,63 60,bergen,239,France F1,2002,futures
,Julien Varlet,,Rodolphe Cadart,63 64,bergen,239,France F1,2002,futures
,Rodolphe Cadart,2,Oscar Hernandez,75 36 63,bergen,239,France F1,2002,futures
4,Kim Tiilikainen,,Regis Lavergne,64 765,bergen,239,France F1,2002,futures
7) W,Eric Prodon,,Jordane Doble,62 62,bergen,239,France F1,2002,futures
,Julien Varlet,,Stefan Wauters,(W/O),bergen,239,France F1,2002,futures
2,Oscar Hernandez,Q,Gregory Girault,671 62 63,bergen,239,France F1,2002,futures
4,Kim Tiilikainen,,Marc Gicquel,62 64,bergen,239,France F1,2002,futures
7) W,Eric Prodon,,Mike Scheidweiler,62 10 (RET),bergen,239,France F1,2002,futures
,Julien Varlet,8,Jean-Baptiste Perlant,75 61,bergen,239,France F1,2002,futures
,Rodolphe Cadart,,Mounir El Aarej,64 60,bergen,239,France F1,2002,futures
,Jordane Doble,,Denis Gremelmayr,36 62 765,bergen,239,France F1,2002,futures
,Regis Lavergne,WC,Thierry Guardiola,46 75 61,bergen,239,France F1,2002,futures
,Stefan Wauters,Q,Dominique Coene,64 63,bergen,239,France F1,2002,futures
,Jordane Doble,1,German Puentes,64 46 62,bergen,239,France F1,2002,futures
2,Oscar Hernandez,WC,Florent Serra,75 46 765,bergen,239,France F1,2002,futures
,Stefan Wauters,3,Stephane Huet,61 46 62,bergen,239,France F1,2002,futures
4,Kim Tiilikainen,Q,Nicolas Renavand,62 75,bergen,239,France F1,2002,futures
,Rodolphe Cadart,5) W,Thierry Ascione,762 765,bergen,239,France F1,2002,futures
WC,Thierry Guardiola,6,Jan Weinzierl,62 61,bergen,239,France F1,2002,futures
7) W,Eric Prodon,Q,Christophe Dournes,63 61,bergen,239,France F1,2002,futures
8,Jean-Baptiste Perlant,Q,Guillaume Couillard,765 16 63,bergen,239,France F1,2002,futures
Q,Dominique Coene,Q,Christophe Bosio,61 75,bergen,239,France F1,2002,futures
,Mounir El Aarej,,Javier Garcia-Sintes,26 75 763,bergen,239,France F1,2002,futures
,Marc Gicquel,Q,Juan Antonio Saiz,46 62 61,bergen,239,France F1,2002,futures
Q,Gregory Girault,,Mario Munoz-Bejarano,61 61,bergen,239,France F1,2002,futures
,Denis Gremelmayr,,Roberto Alvarez,64 36 62,bergen,239,France F1,2002,futures
,Regis Lavergne,Q,Daniel Munoz de la Nava,75 36 60,bergen,239,France F1,2002,futures
,Mike Scheidweiler,,Mathias Hellstrom,26 63 60,bergen,239,France F1,2002,futures
,Julien Varlet,,Vladimir Pavicevic,765 62,bergen,239,France F1,2002,futures
Q,Dominique Coene,Q,Jerome Hanquez,62 64,travemunde,249,France F2,2002,futures
Q,Dominique Coene,7,Olivier Mutis,36 75 64,travemunde,249,France F2,2002,futures
Q,Jerome Hanquez,Q,Regis Lavergne,61 63,travemunde,249,France F2,2002,futures
7,Olivier Mutis,4,Oscar Hernandez,60 62,travemunde,249,France F2,2002,futures
Q,Dominique Coene,Q,Gregory Girault,46 75 61,travemunde,249,France F2,2002,futures
Q,Jerome Hanquez,,Thierry Ascione,64 61,travemunde,249,France F2,2002,futures
Q,Regis Lavergne,SE,Julien Varlet,64 57 75,travemunde,249,France F2,2002,futures
4,Oscar Hernandez,WC,Florent Serra,64 763,travemunde,249,France F2,2002,futures
SE,Julien Varlet,5,Francisco Fogues,64 75,travemunde,249,France F2,2002,futures
7,Olivier Mutis,,Jan Weinzierl,762 61,travemunde,249,France F2,2002,futures
,Thierry Ascione,SE,Rodolphe Cadart,36 64 60,travemunde,249,France F2,2002,futures
Q,Dominique Coene,WC,Marc Gicquel,762 64,travemunde,249,France F2,2002,futures
Q,Gregory Girault,WC,Carlos Castellanos,63 62,travemunde,249,France F2,2002,futures
Q,Jerome Hanquez,,Marko Tkalec,64 64,travemunde,249,France F2,2002,futures
Q,Regis Lavergne,,Artemon Apostu-Efremov,61 26 62,travemunde,249,France F2,2002,futures
,Thierry Ascione,1,German Puentes,63 63,travemunde,249,France F2,2002,futures
WC,Carlos Castellanos,2,Gorka Fraile,75 61,travemunde,249,France F2,2002,futures
Q,Regis Lavergne,3,Oscar Serrano,75 75,travemunde,249,France F2,2002,futures
4,Oscar Hernandez,LL,Javier Garcia-Sintes,46 75 20 (RET),travemunde,249,France F2,2002,futures
5,Francisco Fogues,Q,Arnaud Le Cloerec,63 63,travemunde,249,France F2,2002,futures
Q,Dominique Coene,6,Stephane Huet,765 64,travemunde,249,France F2,2002,futures
7,Olivier Mutis,,Jean-Baptiste Perlant,63 63,travemunde,249,France F2,2002,futures
Q,Jerome Hanquez,8) W,Jerome Haehnel,60 61,travemunde,249,France F2,2002,futures
,Artemon Apostu-Efremov,Q,Jeremy Blandin,63 62,travemunde,249,France F2,2002,futures
SE,Rodolphe Cadart,,Melvyn Op der Heijde,62 63,travemunde,249,France F2,2002,futures
WC,Marc Gicquel,Q,Benoit Foucher,62 64,travemunde,249,France F2,2002,futures
Q,Gregory Girault,Q,Bertrand Contzler,61 23 (RET),travemunde,249,France F2,2002,futures
WC,Florent Serra,LL,Mike Scheidweiler,46 61 64,travemunde,249,France F2,2002,futures
