Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
6,Adrian Menendez-Maceiras,3,Javier Genaro-Martinez,761 36 762,guaruja,237,Spain F1,2007,futures
3,Javier Genaro-Martinez,,Miguel Angel Lopez Jaen,64 61,guaruja,237,Spain F1,2007,futures
6,Adrian Menendez-Maceiras,,Carlos Poch-Gradin,75 61,guaruja,237,Spain F1,2007,futures
6,Adrian Menendez-Maceiras,2,Mohamed Mamoun,61 61,guaruja,237,Spain F1,2007,futures
3,Javier Genaro-Martinez,8,Augustin Gensse,63 60,guaruja,237,Spain F1,2007,futures
,Carlos Poch-Gradin,4,Komlavi Loglo,61 62,guaruja,237,Spain F1,2007,futures
,Miguel Angel Lopez Jaen,,Morgan Phillips,63 63,guaruja,237,Spain F1,2007,futures
2,Mohamed Mamoun,Q,Miquel Perez Puigdomenech,63 62,guaruja,237,Spain F1,2007,futures
3,Javier Genaro-Martinez,Q,Guillermo Olaso,60 62,guaruja,237,Spain F1,2007,futures
4,Komlavi Loglo,,Juan-Miguel Such-Perez,64 46 64,guaruja,237,Spain F1,2007,futures
,Morgan Phillips,5,Tony Holzinger,75 767,guaruja,237,Spain F1,2007,futures
6,Adrian Menendez-Maceiras,WC,Angel Alonso-Campos,64 62,guaruja,237,Spain F1,2007,futures
8,Augustin Gensse,Q,David Canudas-Fernandez,61 764,guaruja,237,Spain F1,2007,futures
,Miguel Angel Lopez Jaen,,Carlos Rexach-Itoiz,30 (RET),guaruja,237,Spain F1,2007,futures
,Carlos Poch-Gradin,,Pere Riba,46 766 766,guaruja,237,Spain F1,2007,futures
,Carlos Rexach-Itoiz,1,Hector Ruiz-Cadenas,16 75 75,guaruja,237,Spain F1,2007,futures
2,Mohamed Mamoun,Q,Jordi Marse-Vidri,26 75 75,guaruja,237,Spain F1,2007,futures
3,Javier Genaro-Martinez,,Andrea Arnaboldi,60 63,guaruja,237,Spain F1,2007,futures
4,Komlavi Loglo,,David Luque-Velasco,36 61 61,guaruja,237,Spain F1,2007,futures
5,Tony Holzinger,Q,Trystan Meniane,64 64,guaruja,237,Spain F1,2007,futures
6,Adrian Menendez-Maceiras,Q,David Diaz-Ventura,62 61,guaruja,237,Spain F1,2007,futures
,Pere Riba,7,Gabriel Trujillo-Soler,676 21 (RET),guaruja,237,Spain F1,2007,futures
8,Augustin Gensse,,Juan Albert Viloca-Puig,60 60,guaruja,237,Spain F1,2007,futures
WC,Angel Alonso-Campos,Q,Anas Fattar,60 61,guaruja,237,Spain F1,2007,futures
Q,David Canudas-Fernandez,WC,Carlos Gonzalez-De Cueto,62 62,guaruja,237,Spain F1,2007,futures
,Miguel Angel Lopez Jaen,WC,Ignacio Coll-Riudavets,64 765,guaruja,237,Spain F1,2007,futures
Q,Guillermo Olaso,WC,Antonio Martin Velez,60 64,guaruja,237,Spain F1,2007,futures
Q,Miquel Perez Puigdomenech,Q,Miguel Olaso-de la Rica,36 61 61,guaruja,237,Spain F1,2007,futures
,Morgan Phillips,,Murad Inoyatov,62 62,guaruja,237,Spain F1,2007,futures
,Carlos Poch-Gradin,,Eric Scherer,63 64,guaruja,237,Spain F1,2007,futures
,Juan-Miguel Such-Perez,,Guillem Burniol,64 63,guaruja,237,Spain F1,2007,futures
,Juan Albert Viloca-Puig,5,Javier Genaro-Martinez,26 75 62,nancy,304,Spain F2,2007,futures
5,Javier Genaro-Martinez,,David Marrero,63 63,nancy,304,Spain F2,2007,futures
,Juan Albert Viloca-Puig,,Miguel Angel Lopez Jaen,763 26 764,nancy,304,Spain F2,2007,futures
,David Marrero,1,Hector Ruiz-Cadenas,64 36 764,nancy,304,Spain F2,2007,futures
,Miguel Angel Lopez Jaen,3,Daniele Giorgini,63 75,nancy,304,Spain F2,2007,futures
5,Javier Genaro-Martinez,Q,Carlos Poch-Gradin,64 62,nancy,304,Spain F2,2007,futures
,Juan Albert Viloca-Puig,,Alessandro Da Col,63 64,nancy,304,Spain F2,2007,futures
