Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Brendan Evans,WC,Florian Mayer,46 63 64,noumea,2205,Noumea,2009,challenger
,Brendan Evans,6,Mathieu Montcourt,64 36 761,noumea,2205,Noumea,2009,challenger
WC,Florian Mayer,,Ryan Sweeting,36 75 63,noumea,2205,Noumea,2009,challenger
6,Mathieu Montcourt,,Stefan Koubek,75 766,noumea,2205,Noumea,2009,challenger
,Brendan Evans,Q,Jean-Christophe Faurel,36 763 63,noumea,2205,Noumea,2009,challenger
WC,Florian Mayer,,Alex Bogdanovic,763 57 61,noumea,2205,Noumea,2009,challenger
,Ryan Sweeting,,Jean-Rene Lisnard,62 64,noumea,2205,Noumea,2009,challenger
6,Mathieu Montcourt,,Laurent Recouderc,61 761,noumea,2205,Noumea,2009,challenger
,Alex Bogdanovic,Q,Alexander Slabinsky,63 75,noumea,2205,Noumea,2009,challenger
,Brendan Evans,WC,Benoit Paire,761 62,noumea,2205,Noumea,2009,challenger
Q,Jean-Christophe Faurel,,Paolo Lorenzi,64 60,noumea,2205,Noumea,2009,challenger
,Stefan Koubek,WC,Sebastien De Chaunac,62 61,noumea,2205,Noumea,2009,challenger
,Jean-Rene Lisnard,Q,Dieter Kindlmann,62 63,noumea,2205,Noumea,2009,challenger
WC,Florian Mayer,WC,Jonathan Dasnieres de Veigy,762 75,noumea,2205,Noumea,2009,challenger
,Ryan Sweeting,,Edouard Roger-Vasselin,63 64,noumea,2205,Noumea,2009,challenger
,Stefan Koubek,1,Stephane Bohli,46 63 64,noumea,2205,Noumea,2009,challenger
WC,Florian Mayer,2,Victor Crivoi,763 60,noumea,2205,Noumea,2009,challenger
,Jean-Rene Lisnard,3,Adrian Mannarino,672 62 62,noumea,2205,Noumea,2009,challenger
WC,Benoit Paire,4,Olivier Patience,63 16 62,noumea,2205,Noumea,2009,challenger
Q,Jean-Christophe Faurel,5,Daniel Brands,36 63 64,noumea,2205,Noumea,2009,challenger
6,Mathieu Montcourt,,Thierry Ascione,36 763 761,noumea,2205,Noumea,2009,challenger
,Edouard Roger-Vasselin,7,Josselin Ouanna,46 62 767,noumea,2205,Noumea,2009,challenger
,Alex Bogdanovic,8,Rik De Voest,46 75 63,noumea,2205,Noumea,2009,challenger
WC,Jonathan Dasnieres de Veigy,,Eric Prodon,762 57 63,noumea,2205,Noumea,2009,challenger
WC,Sebastien De Chaunac,,Grega Zemlja,36 62 75,noumea,2205,Noumea,2009,challenger
,Brendan Evans,,Pavel Snobel,26 61 64,noumea,2205,Noumea,2009,challenger
Q,Dieter Kindlmann,,Josh Goodall,75 673 61,noumea,2205,Noumea,2009,challenger
,Paolo Lorenzi,Q,Riccardo Ghedin,63 46 766,noumea,2205,Noumea,2009,challenger
,Laurent Recouderc,,Alexandre Sidorenko,64 60,noumea,2205,Noumea,2009,challenger
Q,Alexander Slabinsky,,Scoville Jenkins,57 62 64,noumea,2205,Noumea,2009,challenger
,Ryan Sweeting,,David Guez,60 61,noumea,2205,Noumea,2009,challenger
,Alexander Slabinsky,1,Alexander Flock,63 64,noumea,2205,Noumea,2009,challenger
2,Dieter Kindlmann,,Nicolas Tourte,763 62,noumea,2205,Noumea,2009,challenger
3,Riccardo Ghedin,,Michael Kohlmann,62 673 63,noumea,2205,Noumea,2009,challenger
8,Jean-Christophe Faurel,4,Gary Lugassy,75 64,noumea,2205,Noumea,2009,challenger
1,Alexander Flock,,Leon Frost,60 62,noumea,2205,Noumea,2009,challenger
2,Dieter Kindlmann,,Ettore Capello,60 61,noumea,2205,Noumea,2009,challenger
3,Riccardo Ghedin,,Isaac Frost,765 64,noumea,2205,Noumea,2009,challenger
4,Gary Lugassy,WC,Guillaume Monot,61 61,noumea,2205,Noumea,2009,challenger
,Nicolas Tourte,6,James Ward,764 75,noumea,2205,Noumea,2009,challenger
,Alexander Slabinsky,7,Matteo Marrai,64 64,noumea,2205,Noumea,2009,challenger
8,Jean-Christophe Faurel,,Todd Perry,62 60,noumea,2205,Noumea,2009,challenger
,Michael Kohlmann,,Jaan-Frederik Brunken,61 60,noumea,2205,Noumea,2009,challenger
,Jaan-Frederik Brunken,5,Victor Ionita,64 64,noumea,2205,Noumea,2009,challenger
6,James Ward,WC,Christophe Godot,60 60,noumea,2205,Noumea,2009,challenger
7,Matteo Marrai,WC,Philibert Dussine,61 62,noumea,2205,Noumea,2009,challenger
8,Jean-Christophe Faurel,WC,Mathieu Monot,62 63,noumea,2205,Noumea,2009,challenger
,Ettore Capello,WC,Aurelien David,63 63,noumea,2205,Noumea,2009,challenger
,Leon Frost,WC,Boris Vermet,60 60,noumea,2205,Noumea,2009,challenger
,Isaac Frost,,Mathieu Rodrigues,06 62 64,noumea,2205,Noumea,2009,challenger
,Michael Kohlmann,,Nicolas N'Godrela,763 26 75,noumea,2205,Noumea,2009,challenger
WC,Guillaume Monot,WC,Titouan Gueneau,64 61,noumea,2205,Noumea,2009,challenger
,Todd Perry,WC,Aymeric Mara,62 61,noumea,2205,Noumea,2009,challenger
,Alexander Slabinsky,WC,Matthieu Meyzen,60 61,noumea,2205,Noumea,2009,challenger
,Nicolas Tourte,,Roman Borvanov,63 62,noumea,2205,Noumea,2009,challenger
6,Santiago Giraldo,,Michael Russell,63 62,salinas,59,Salinas,2009,challenger
,Michael Russell,1,Leonardo Mayer,75 63,salinas,59,Salinas,2009,challenger
6,Santiago Giraldo,,Carlos Berlocq,62 62,salinas,59,Salinas,2009,challenger
1,Leonardo Mayer,,Ramon Delgado,(W/O),salinas,59,Salinas,2009,challenger
,Michael Russell,3,Benjamin Becker,63 46 62,salinas,59,Salinas,2009,challenger
6,Santiago Giraldo,,Alejandro Falla,75 64,salinas,59,Salinas,2009,challenger
