Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
7,Juan Avendano,Q,Roberto Saad,63 63,maceio,201,Guaruja,1985,challenger
7,Juan Avendano,10,Francisco Maciel,62 75,maceio,201,Guaruja,1985,challenger
Q,Roberto Saad,8,Julio Goes,64 63,maceio,201,Guaruja,1985,challenger
7,Juan Avendano,12,Eleuterio Martins,64 75,maceio,201,Guaruja,1985,challenger
8,Julio Goes,14,Fernando Roese,76 61,maceio,201,Guaruja,1985,challenger
10,Francisco Maciel,9,Bud Schultz,75 62,maceio,201,Guaruja,1985,challenger
Q,Roberto Saad,LL,Carlos Gattiker,64 61,maceio,201,Guaruja,1985,challenger
14,Fernando Roese,1,Givaldo Barbosa,64 75,maceio,201,Guaruja,1985,challenger
12,Eleuterio Martins,2,Horacio De La Pena,63 36 62,maceio,201,Guaruja,1985,challenger
Q,Roberto Saad,3) W,Roberto Arguello,76 57 64,maceio,201,Guaruja,1985,challenger
9,Bud Schultz,5,Marcos Hocevar,76 76,maceio,201,Guaruja,1985,challenger
7,Juan Avendano,15,Dacio Campos,67 62 60,maceio,201,Guaruja,1985,challenger
8,Julio Goes,11,Cesar Kist,63 64,maceio,201,Guaruja,1985,challenger
10,Francisco Maciel,,Hatem McDadi,61 64,maceio,201,Guaruja,1985,challenger
LL,Carlos Gattiker,,Nelson Aerts,26 62 64,maceio,201,Guaruja,1985,challenger
1,Givaldo Barbosa,,Oliver Freund,64 36 63,maceio,201,Guaruja,1985,challenger
2,Horacio De La Pena,,Mike Brunnberg,64 57 64,maceio,201,Guaruja,1985,challenger
3) W,Roberto Arguello,,Alexandre Hocevar,46 64 63,maceio,201,Guaruja,1985,challenger
,Hatem McDadi,4,Ivan Kley,62 75,maceio,201,Guaruja,1985,challenger
5,Marcos Hocevar,,Ramiro Benavides,62 64,maceio,201,Guaruja,1985,challenger
,Nelson Aerts,6,Guillermo Rivas,64 76,maceio,201,Guaruja,1985,challenger
7,Juan Avendano,WC,Luiz Mattar,62 63,maceio,201,Guaruja,1985,challenger
8,Julio Goes,WC,Ney Keller,46 62 60,maceio,201,Guaruja,1985,challenger
9,Bud Schultz,Q,Rudiger Benz,61 62,maceio,201,Guaruja,1985,challenger
10,Francisco Maciel,,Eduardo Masso,76 60,maceio,201,Guaruja,1985,challenger
11,Cesar Kist,,Eduardo Oncins,63 75,maceio,201,Guaruja,1985,challenger
12,Eleuterio Martins,Q,Gustavo Tiberti,76 61,maceio,201,Guaruja,1985,challenger
Q,Roberto Saad,13,Magnus Tideman,63 76,maceio,201,Guaruja,1985,challenger
14,Fernando Roese,,Roger Guedes,62 64,maceio,201,Guaruja,1985,challenger
15,Dacio Campos,,Marcelo Hennemann,61 60,maceio,201,Guaruja,1985,challenger
LL,Carlos Gattiker,16,Tore Meinecke,76 62,maceio,201,Guaruja,1985,challenger
,Nelson Aerts,,Charles Buzz Strode,62 76,maceio,201,Guaruja,1985,challenger
,Ramiro Benavides,,Mark Buckley,63 64,maceio,201,Guaruja,1985,challenger
Q,Rudiger Benz,Q,Sergio Ribeiro,64 36 60,maceio,201,Guaruja,1985,challenger
,Mike Brunnberg,WC,Paschoal Penetta,36 75 76,maceio,201,Guaruja,1985,challenger
,Oliver Freund,WC,Alexandre Oncins,64 76,maceio,201,Guaruja,1985,challenger
LL,Carlos Gattiker,,Andy Garcia,64 61,maceio,201,Guaruja,1985,challenger
,Roger Guedes,,Gustavo Garetto,75 63,maceio,201,Guaruja,1985,challenger
,Marcelo Hennemann,,Roberto Azar,75 62,maceio,201,Guaruja,1985,challenger
,Alexandre Hocevar,Q,Robert Lorndale,63 62,maceio,201,Guaruja,1985,challenger
WC,Ney Keller,,Carlos Chabalgoity,36 64 64,maceio,201,Guaruja,1985,challenger
,Eduardo Masso,,Ronnie Bathman,36 63 64,maceio,201,Guaruja,1985,challenger
WC,Luiz Mattar,,Edvaldo Oliveira,64 46 62,maceio,201,Guaruja,1985,challenger
,Hatem McDadi,,Thomas Stalhandske,61 16 64,maceio,201,Guaruja,1985,challenger
,Eduardo Oncins,,Udo Riglewski,36 63 10 (RET),maceio,201,Guaruja,1985,challenger
Q,Roberto Saad,Q,Gregoire Tournant,63 63,maceio,201,Guaruja,1985,challenger
Q,Gustavo Tiberti,,Billy Nealon,76 60,maceio,201,Guaruja,1985,challenger
3,Gabriel Urpi,6,David De Miguel,26 64 60,agadir,202,Agadir,1985,challenger
3,Gabriel Urpi,Q,Pasi Virtanen,62 75,agadir,202,Agadir,1985,challenger
6,David De Miguel,4,Martin Wostenholme,63 26 63,agadir,202,Agadir,1985,challenger
3,Gabriel Urpi,,Tom Nijssen,46 64 60,agadir,202,Agadir,1985,challenger
4,Martin Wostenholme,7,Jan Van Langendonck,62 60,agadir,202,Agadir,1985,challenger
6,David De Miguel,,Peter Bastiansen,62 26 63,agadir,202,Agadir,1985,challenger
Q,Pasi Virtanen,,Eduardo Osta,46 75 63,agadir,202,Agadir,1985,challenger
3,Gabriel Urpi,Q,Denis Langaskens,75 61,agadir,202,Agadir,1985,challenger
4,Martin Wostenholme,WC,Houcine Saber,76 61,agadir,202,Agadir,1985,challenger
6,David De Miguel,,Oliver Freund,62 62,agadir,202,Agadir,1985,challenger
7,Jan Van Langendonck,Q,Paolo Cane,64 46 75,agadir,202,Agadir,1985,challenger
,Peter Bastiansen,,Alessandro De Minicis,64 64,agadir,202,Agadir,1985,challenger
,Tom Nijssen,,Thomas Muster,64 26 62,agadir,202,Agadir,1985,challenger
,Eduardo Osta,,Lorenzo Fargas,64 63,agadir,202,Agadir,1985,challenger
Q,Pasi Virtanen,WC,Omar Laimina,75 61,agadir,202,Agadir,1985,challenger
WC,Omar Laimina,1,Bernard Boileau,64 75,agadir,202,Agadir,1985,challenger
,Alessandro De Minicis,2,Claudio Mezzadri,62 16 64,agadir,202,Agadir,1985,challenger
3,Gabriel Urpi,,Georges Goven,62 60,agadir,202,Agadir,1985,challenger
4,Martin Wostenholme,,Jesus Colas,61 62,agadir,202,Agadir,1985,challenger
,Eduardo Osta,5,Juan Antonio Rodriguez,62 60,agadir,202,Agadir,1985,challenger
6,David De Miguel,,Christoph Meyer,62 60,agadir,202,Agadir,1985,challenger
7,Jan Van Langendonck,,Dominik Guido Utzinger,64 63,agadir,202,Agadir,1985,challenger
,Tom Nijssen,8,Bruce Brescia,64 76,agadir,202,Agadir,1985,challenger
,Peter Bastiansen,,Roland Stadler,63 60,agadir,202,Agadir,1985,challenger
Q,Paolo Cane,WC,Arafa Chekrouni,76 67 64,agadir,202,Agadir,1985,challenger
,Lorenzo Fargas,Q,Claudio Pistolesi,26 75 61,agadir,202,Agadir,1985,challenger
,Oliver Freund,,Patrice Kuchna,64 61,agadir,202,Agadir,1985,challenger
Q,Denis Langaskens,,Olli Rahnasto,63 62,agadir,202,Agadir,1985,challenger
,Thomas Muster,,Tore Meinecke,26 60 75,agadir,202,Agadir,1985,challenger
WC,Houcine Saber,,Roberto Vizcaino,76 64,agadir,202,Agadir,1985,challenger
Q,Pasi Virtanen,WC,Mohamed Dlimi,76 46 76,agadir,202,Agadir,1985,challenger
1,Gianni Ocleppo,2,Mark Wooldridge,64 61,ogun,203,Ogun,1985,challenger
1,Gianni Ocleppo,Q,Jacques Manset,75 64,ogun,203,Ogun,1985,challenger
2,Mark Wooldridge,,Robert Reininger,64 46 63,ogun,203,Ogun,1985,challenger
1,Gianni Ocleppo,,Charles Buzz Strode,63 64,ogun,203,Ogun,1985,challenger
2,Mark Wooldridge,6,Chris Dunk,63 63,ogun,203,Ogun,1985,challenger
,Robert Reininger,3,Egan Adams,62 61,ogun,203,Ogun,1985,challenger
Q,Jacques Manset,,Charlie Fancutt,61 64,ogun,203,Ogun,1985,challenger
1,Gianni Ocleppo,,Sadiq Abdullahi,76 16 64,ogun,203,Ogun,1985,challenger
2,Mark Wooldridge,,Hans-Peter Kandler,62 63,ogun,203,Ogun,1985,challenger
3,Egan Adams,,Thomas Muster,57 63 64,ogun,203,Ogun,1985,challenger
6,Chris Dunk,,David Imonitie,36 63 76,ogun,203,Ogun,1985,challenger
,Charlie Fancutt,,Jiri Granat,75 62,ogun,203,Ogun,1985,challenger
Q,Jacques Manset,Q,Alex Antonitsch,63 63,ogun,203,Ogun,1985,challenger
,Robert Reininger,,Richard Akel,76 67 64,ogun,203,Ogun,1985,challenger
