Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
3,Byron Black,4,Tommy Ho,64 46 61,wellington,503,Wellington,1993,challenger
3,Byron Black,1,Brett Steven,62 64,wellington,503,Wellington,1993,challenger
4,Tommy Ho,,Jimmy Arias,76 62,wellington,503,Wellington,1993,challenger
1,Brett Steven,,Kenny Thorne,36 62 62,wellington,503,Wellington,1993,challenger
,Jimmy Arias,2,Robbie Weiss,63 61,wellington,503,Wellington,1993,challenger
3,Byron Black,LL,Peter Moraing,63 67 61,wellington,503,Wellington,1993,challenger
4,Tommy Ho,Q,Patrick Rafter,62 57 63,wellington,503,Wellington,1993,challenger
1,Brett Steven,,Sebastien Lareau,60 75,wellington,503,Wellington,1993,challenger
2,Robbie Weiss,Q,Louis Gloria,36 63 64,wellington,503,Wellington,1993,challenger
3,Byron Black,,Joern Renzenbrink,63 76,wellington,503,Wellington,1993,challenger
4,Tommy Ho,,Fernon Wibier,64 64,wellington,503,Wellington,1993,challenger
LL,Peter Moraing,5,Slava Dosedel,76 26 64,wellington,503,Wellington,1993,challenger
,Jimmy Arias,7,Roger Smith,36 63 64,wellington,503,Wellington,1993,challenger
Q,Patrick Rafter,,Grant Stafford,64 16 63,wellington,503,Wellington,1993,challenger
,Kenny Thorne,,Chris Garner,61 64,wellington,503,Wellington,1993,challenger
1,Brett Steven,,Leander Paes,62 64,wellington,503,Wellington,1993,challenger
2,Robbie Weiss,,Tomas Anzari,60 75,wellington,503,Wellington,1993,challenger
3,Byron Black,,Steve Bryan,64 76,wellington,503,Wellington,1993,challenger
4,Tommy Ho,Q,Brian Devening,60 64,wellington,503,Wellington,1993,challenger
5,Slava Dosedel,,Chris Bailey,61 67 63,wellington,503,Wellington,1993,challenger
,Grant Stafford,6,Cristiano Caratti,63 64,wellington,503,Wellington,1993,challenger
7,Roger Smith,WC,Alistair Hunt,63 67 62,wellington,503,Wellington,1993,challenger
,Chris Garner,8,Dirk Dier,64 61,wellington,503,Wellington,1993,challenger
,Jimmy Arias,,Paul Annacone,61 64,wellington,503,Wellington,1993,challenger
Q,Louis Gloria,WC,Steven Downs,64 75,wellington,503,Wellington,1993,challenger
,Sebastien Lareau,WC,Rene Moller,61 62,wellington,503,Wellington,1993,challenger
LL,Peter Moraing,WC,James Greenhalgh,61 64,wellington,503,Wellington,1993,challenger
Q,Patrick Rafter,,Kelly Evernden,63 75,wellington,503,Wellington,1993,challenger
,Joern Renzenbrink,,Kent Kinnear,63 62,wellington,503,Wellington,1993,challenger
,Kenny Thorne,,Lan Bale,75 64,wellington,503,Wellington,1993,challenger
,Fernon Wibier,Q,Brian Dunn,76 76,wellington,503,Wellington,1993,challenger
2,Jose Francisco Altur,,Jean-Philippe Fleurian,76 64,tenerife,844,Tenerife,1993,challenger
2,Jose Francisco Altur,,Stephane Sansoni,63 64,tenerife,844,Tenerife,1993,challenger
,Jean-Philippe Fleurian,Q,Jonas Bjorkman,46 63 62,tenerife,844,Tenerife,1993,challenger
2,Jose Francisco Altur,Q,Christian Ruud,64 76,tenerife,844,Tenerife,1993,challenger
,Stephane Sansoni,6,Chris Wilkinson,63 46 64,tenerife,844,Tenerife,1993,challenger
Q,Jonas Bjorkman,Q,John Sullivan,62 26 62,tenerife,844,Tenerife,1993,challenger
,Jean-Philippe Fleurian,,Laurence Tieleman,67 76 75,tenerife,844,Tenerife,1993,challenger
,Laurence Tieleman,1,Gilad Bloom,63 64,tenerife,844,Tenerife,1993,challenger
2,Jose Francisco Altur,,Massimo Ardinghi,64 64,tenerife,844,Tenerife,1993,challenger
,Stephane Sansoni,3,Richard Matuszewski,76 36 76,tenerife,844,Tenerife,1993,challenger
Q,Jonas Bjorkman,4,Thierry Guardiola,76 63,tenerife,844,Tenerife,1993,challenger
Q,John Sullivan,5,Frederic Fontang,63 64,tenerife,844,Tenerife,1993,challenger
6,Chris Wilkinson,Q,Christophe Van Garsse,62 64,tenerife,844,Tenerife,1993,challenger
,Jean-Philippe Fleurian,7,Filip Dewulf,61 64,tenerife,844,Tenerife,1993,challenger
Q,Christian Ruud,8,Nicklas Utgren,67 64 62,tenerife,844,Tenerife,1993,challenger
1,Gilad Bloom,WC,Daniel Marco,62 57 63,tenerife,844,Tenerife,1993,challenger
2,Jose Francisco Altur,WC,Juan Carlos Baguena,61 61,tenerife,844,Tenerife,1993,challenger
3,Richard Matuszewski,,Massimo Valeri,64 75,tenerife,844,Tenerife,1993,challenger
4,Thierry Guardiola,,Thomas Buchmayer,61 64,tenerife,844,Tenerife,1993,challenger
5,Frederic Fontang,,Michael Daniel,63 62,tenerife,844,Tenerife,1993,challenger
6,Chris Wilkinson,,Xavier Daufresne,63 63,tenerife,844,Tenerife,1993,challenger
7,Filip Dewulf,,Martin Blackman,62 76,tenerife,844,Tenerife,1993,challenger
8,Nicklas Utgren,,Dinu Pescariu,76 76,tenerife,844,Tenerife,1993,challenger
,Massimo Ardinghi,,Emilio Benfele Alvarez,75 63,tenerife,844,Tenerife,1993,challenger
Q,Jonas Bjorkman,WC,Jose Imaz-Ruiz,62 61,tenerife,844,Tenerife,1993,challenger
,Jean-Philippe Fleurian,,Michael Geserer,75 62,tenerife,844,Tenerife,1993,challenger
Q,Christian Ruud,,Lionel Roux,61 63,tenerife,844,Tenerife,1993,challenger
,Stephane Sansoni,,David Engel,63 62,tenerife,844,Tenerife,1993,challenger
Q,John Sullivan,,Andrei Merinov,67 63 60,tenerife,844,Tenerife,1993,challenger
,Laurence Tieleman,,Pier Gauthier,75 75,tenerife,844,Tenerife,1993,challenger
Q,Christophe Van Garsse,WC,Juan Jurado,64 64,tenerife,844,Tenerife,1993,challenger
5,Andrea Gaudenzi,WC,Srinivasan Vasudevan,61 64,bangalore,787,Bangalore,1993,challenger
5,Andrea Gaudenzi,1,Leander Paes,75 60,bangalore,787,Bangalore,1993,challenger
WC,Srinivasan Vasudevan,,Laurence Tieleman,64 76,bangalore,787,Bangalore,1993,challenger
1,Leander Paes,,Igor Saric,63 76,bangalore,787,Bangalore,1993,challenger
5,Andrea Gaudenzi,,Paul Wekesa,64 64,bangalore,787,Bangalore,1993,challenger
,Laurence Tieleman,6,Simon Touzil,63 62,bangalore,787,Bangalore,1993,challenger
WC,Srinivasan Vasudevan,,Oren Motevassel,64 62,bangalore,787,Bangalore,1993,challenger
1,Leander Paes,LL,Paremeswanath Srinath,76 76,bangalore,787,Bangalore,1993,challenger
5,Andrea Gaudenzi,,David Adams,62 76,bangalore,787,Bangalore,1993,challenger
6,Simon Touzil,Q,Vinod Ramachandran,62 60,bangalore,787,Bangalore,1993,challenger
,Oren Motevassel,7,Donald Johnson,26 63 62,bangalore,787,Bangalore,1993,challenger
,Igor Saric,8,David Kass,76 36 64,bangalore,787,Bangalore,1993,challenger
,Laurence Tieleman,,Al Parker,64 76,bangalore,787,Bangalore,1993,challenger
WC,Srinivasan Vasudevan,,Sandeep Kirtane,46 76 61,bangalore,787,Bangalore,1993,challenger
,Paul Wekesa,WC,Zeeshan Ali,63 63,bangalore,787,Bangalore,1993,challenger
,Paul Wekesa,3,Florian Krumrey,63 63,bangalore,787,Bangalore,1993,challenger
5,Andrea Gaudenzi,,Daniele Musa,63 64,bangalore,787,Bangalore,1993,challenger
6,Simon Touzil,,Martin Zumpft,75 62,bangalore,787,Bangalore,1993,challenger
7,Donald Johnson,Q,Sascha Grabow,60 61,bangalore,787,Bangalore,1993,challenger
8,David Kass,Q,Nitten Kirrtane,75 61,bangalore,787,Bangalore,1993,challenger
,David Adams,WC,Gaurav Natekar,46 60 76,bangalore,787,Bangalore,1993,challenger
WC,Zeeshan Ali,,Michael Zimmerman,76 62,bangalore,787,Bangalore,1993,challenger
,Oren Motevassel,,Sean Cole,63 62,bangalore,787,Bangalore,1993,challenger
,Al Parker,Q,Suhel Malhotra,46 63 75,bangalore,787,Bangalore,1993,challenger
Q,Vinod Ramachandran,LL,Sharad Kohli,64 62,bangalore,787,Bangalore,1993,challenger
,Igor Saric,LL,Aroon Ramnath,61 64,bangalore,787,Bangalore,1993,challenger
