Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Brett Steven,2,Martin Damm,63 63,wellington,503,Wellington,1995,challenger
1,Brett Steven,6,Robbie Weiss,64 64,wellington,503,Wellington,1995,challenger
2,Martin Damm,,Jan Kroslak,63 64,wellington,503,Wellington,1995,challenger
1,Brett Steven,,Frederic Vitoux,64 16 63,wellington,503,Wellington,1995,challenger
2,Martin Damm,8,Tommy Ho,16 64 76,wellington,503,Wellington,1995,challenger
6,Robbie Weiss,WC,Steven Downs,46 62 61,wellington,503,Wellington,1995,challenger
,Jan Kroslak,,Brian Dunn,64 26 75,wellington,503,Wellington,1995,challenger
1,Brett Steven,Q,Christian Vinck,62 57 62,wellington,503,Wellington,1995,challenger
2,Martin Damm,WC,Scott Clark,61 46 63,wellington,503,Wellington,1995,challenger
WC,Steven Downs,3,Stefano Pescosolido,75 57 64,wellington,503,Wellington,1995,challenger
6,Robbie Weiss,WC,James Greenhalgh,63 75,wellington,503,Wellington,1995,challenger
8,Tommy Ho,,Lars Burgsmuller,63 62,wellington,503,Wellington,1995,challenger
,Brian Dunn,,Sandon Stolle,75 46 63,wellington,503,Wellington,1995,challenger
,Jan Kroslak,,Kevin Ullyett,62 26 60,wellington,503,Wellington,1995,challenger
,Frederic Vitoux,,Bing Pan,63 61,wellington,503,Wellington,1995,challenger
1,Brett Steven,,Mark Kaplan,46 61 64,wellington,503,Wellington,1995,challenger
2,Martin Damm,,David Nainkin,76 62,wellington,503,Wellington,1995,challenger
3,Stefano Pescosolido,,Kenny Thorne,46 76 63,wellington,503,Wellington,1995,challenger
,Brian Dunn,4,David Prinosil,62 62,wellington,503,Wellington,1995,challenger
,Kevin Ullyett,5,Steve Bryan,64 75,wellington,503,Wellington,1995,challenger
6,Robbie Weiss,,Daniel Nestor,63 61,wellington,503,Wellington,1995,challenger
,Frederic Vitoux,7,Leander Paes,75 76,wellington,503,Wellington,1995,challenger
8,Tommy Ho,Q,Adam Malik,61 61,wellington,503,Wellington,1995,challenger
