Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
7,Eddie Edwards,13,Craig A Miller,63 62,perth,243,Perth,1982,challenger
7,Eddie Edwards,4,Dale Collings,62 63,perth,243,Perth,1982,challenger
13,Craig A Miller,9,Brad Guan,46 63 63,perth,243,Perth,1982,challenger
13,Craig A Miller,3,Brad Drewett,(NA),perth,243,Perth,1982,challenger
4,Dale Collings,6,Syd Ball,(NA),perth,243,Perth,1982,challenger
7,Eddie Edwards,10,Andy Andrews,(NA),perth,243,Perth,1982,challenger
9,Brad Guan,8,Wayne Hampson,(NA),perth,243,Perth,1982,challenger
9,Brad Guan,1,John Fitzgerald,36 62 64,perth,243,Perth,1982,challenger
3,Brad Drewett,,Robert Casey,64 76,perth,243,Perth,1982,challenger
4,Dale Collings,15,Wally Masur,62 64,perth,243,Perth,1982,challenger
13,Craig A Miller,5,Greg Whitecross,60 64,perth,243,Perth,1982,challenger
6,Syd Ball,14,Matthew McDonald,60 63,perth,243,Perth,1982,challenger
7,Eddie Edwards,11,Cliff Letcher,62 62,perth,243,Perth,1982,challenger
8,Wayne Hampson,16,Broderick Dyke,16 64 62,perth,243,Perth,1982,challenger
10,Andy Andrews,,Tony Withers,61 76,perth,243,Perth,1982,challenger
1,John Fitzgerald,,A. Benson,64 64,perth,243,Perth,1982,challenger
3,Brad Drewett,,Glenn Petrovic,63 57 62,perth,243,Perth,1982,challenger
4,Dale Collings,,Joel Hoffman,62 36 75,perth,243,Perth,1982,challenger
5,Greg Whitecross,,Max Bates,62 63,perth,243,Perth,1982,challenger
6,Syd Ball,,Maurice Hunter,62 76,perth,243,Perth,1982,challenger
7,Eddie Edwards,,Dieter Joehle,64 36 75,perth,243,Perth,1982,challenger
8,Wayne Hampson,,Peter Johnston,64 76,perth,243,Perth,1982,challenger
9,Brad Guan,,David Graham,76 63,perth,243,Perth,1982,challenger
10,Andy Andrews,,Laurie Warder,76 64,perth,243,Perth,1982,challenger
11,Cliff Letcher,,Carl Limberger,62 63,perth,243,Perth,1982,challenger
,Robert Casey,12,Warren Maher,61 63,perth,243,Perth,1982,challenger
13,Craig A Miller,,Jamie Harty,61 61,perth,243,Perth,1982,challenger
14,Matthew McDonald,,Mark Friedman,76 36 86,perth,243,Perth,1982,challenger
15,Wally Masur,,Thomas Hogstedt,63 64,perth,243,Perth,1982,challenger
16,Broderick Dyke,,Hans Hansson,60 75,perth,243,Perth,1982,challenger
,Tony Withers,,Keith Barton,63 64,perth,243,Perth,1982,challenger
1,John Fitzgerald,,Mark Darby,62 64,perth,243,Perth,1982,challenger
,Tony Withers,2,Chris Johnstone,62 76,perth,243,Perth,1982,challenger
3,Brad Drewett,,Michael Fancutt,64 64,perth,243,Perth,1982,challenger
