Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Martin Sinner,6,Gianluca Pozzi,60 36 63,heilbronn,460,Heilbronn,1998,challenger
6,Gianluca Pozzi,WC,Bernd Karbacher,64 62,heilbronn,460,Heilbronn,1998,challenger
,Martin Sinner,,Marco Meneschincheri,75 63,heilbronn,460,Heilbronn,1998,challenger
6,Gianluca Pozzi,Q,Stefano Pescosolido,63 60,heilbronn,460,Heilbronn,1998,challenger
WC,Bernd Karbacher,Q,Andrei Cherkasov,46 63 64,heilbronn,460,Heilbronn,1998,challenger
,Marco Meneschincheri,LL,Rodolphe Gilbert,36 63 62,heilbronn,460,Heilbronn,1998,challenger
,Martin Sinner,,Geoff Grant,64 75,heilbronn,460,Heilbronn,1998,challenger
Q,Andrei Cherkasov,2) W,Alex Radulescu,75 76,heilbronn,460,Heilbronn,1998,challenger
6,Gianluca Pozzi,Q,Stephane Simian,76 64,heilbronn,460,Heilbronn,1998,challenger
WC,Bernd Karbacher,7,Arnaud Boetsch,63 64,heilbronn,460,Heilbronn,1998,challenger
LL,Rodolphe Gilbert,,Diego Nargiso,76 60,heilbronn,460,Heilbronn,1998,challenger
,Geoff Grant,,Tuomas Ketola,26 75 64,heilbronn,460,Heilbronn,1998,challenger
,Marco Meneschincheri,,Mariano Puerta,62 64,heilbronn,460,Heilbronn,1998,challenger
Q,Stefano Pescosolido,,Christian Vinck,36 76 (RET),heilbronn,460,Heilbronn,1998,challenger
,Martin Sinner,,Cristiano Caratti,64 26 63,heilbronn,460,Heilbronn,1998,challenger
,Tuomas Ketola,1,Martin Damm,67 63 61,heilbronn,460,Heilbronn,1998,challenger
2) W,Alex Radulescu,,Stefan Koubek,76 63,heilbronn,460,Heilbronn,1998,challenger
,Christian Vinck,3,Hendrik Dreekmann,63 63,heilbronn,460,Heilbronn,1998,challenger
LL,Rodolphe Gilbert,4,Davide Sanguinetti,46 75 60,heilbronn,460,Heilbronn,1998,challenger
,Marco Meneschincheri,5,Jens Knippschild,62 76,heilbronn,460,Heilbronn,1998,challenger
6,Gianluca Pozzi,,Andrew Richardson,62 64,heilbronn,460,Heilbronn,1998,challenger
7,Arnaud Boetsch,,Oleg Ogorodov,64 62,heilbronn,460,Heilbronn,1998,challenger
,Cristiano Caratti,8,Dick Norman,64 62,heilbronn,460,Heilbronn,1998,challenger
Q,Andrei Cherkasov,,Fernando Vicente,75 75,heilbronn,460,Heilbronn,1998,challenger
,Geoff Grant,Q,Lars Burgsmuller,64 76,heilbronn,460,Heilbronn,1998,challenger
WC,Bernd Karbacher,,Frederik Fetterlein,64 46 63,heilbronn,460,Heilbronn,1998,challenger
,Diego Nargiso,,Francisco Cabello,63 62,heilbronn,460,Heilbronn,1998,challenger
Q,Stefano Pescosolido,,Rainer Schuettler,64 64,heilbronn,460,Heilbronn,1998,challenger
,Mariano Puerta,WC,Bjorn Phau,64 63,heilbronn,460,Heilbronn,1998,challenger
Q,Stephane Simian,,Vincenzo Santopadre,62 46 63,heilbronn,460,Heilbronn,1998,challenger
,Martin Sinner,,Davide Scala,62 63,heilbronn,460,Heilbronn,1998,challenger
,Dirk Dier,5,Marzio Martelli,76 43 (RET),lippstadt,502,Lippstadt,1998,challenger
5,Marzio Martelli,2,Andrei Pavel,64 46 62,lippstadt,502,Lippstadt,1998,challenger
,Dirk Dier,6,Cristiano Caratti,62 64,lippstadt,502,Lippstadt,1998,challenger
2,Andrei Pavel,,Stefano Pescosolido,64 67 64,lippstadt,502,Lippstadt,1998,challenger
5,Marzio Martelli,,Andrew Richardson,76 46 63,lippstadt,502,Lippstadt,1998,challenger
6,Cristiano Caratti,,Marat Safin,60 64,lippstadt,502,Lippstadt,1998,challenger
,Dirk Dier,,Wolfgang Schranz,76 63,lippstadt,502,Lippstadt,1998,challenger
2,Andrei Pavel,,Mark Petchey,64 62,lippstadt,502,Lippstadt,1998,challenger
,Marat Safin,3,Christian Vinck,63 36 61,lippstadt,502,Lippstadt,1998,challenger
5,Marzio Martelli,,Orlin Stanoytchev,36 63 63,lippstadt,502,Lippstadt,1998,challenger
6,Cristiano Caratti,,Ivo Heuberger,76 75,lippstadt,502,Lippstadt,1998,challenger
,Dirk Dier,8,Mariano Puerta,76 63,lippstadt,502,Lippstadt,1998,challenger
,Stefano Pescosolido,LL,Julian Knowle,64 62,lippstadt,502,Lippstadt,1998,challenger
,Andrew Richardson,Q,Vladimir Voltchkov,76 76,lippstadt,502,Lippstadt,1998,challenger
,Wolfgang Schranz,WC,Thomas Messmer,64 36 63,lippstadt,502,Lippstadt,1998,challenger
,Wolfgang Schranz,1,Dick Norman,64 76,lippstadt,502,Lippstadt,1998,challenger
2,Andrei Pavel,Q,Nicklas Timfjord,64 46 76,lippstadt,502,Lippstadt,1998,challenger
3,Christian Vinck,WC,Jan-Ralph Brandt,62 63,lippstadt,502,Lippstadt,1998,challenger
