Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
7,Torben Theine,,Stefan Dallwitz,46 64 63,nairobi,752,Nairobi-2,1990,challenger
,Pablo Arraya,,Markus Zillner,75 64,nairobi,752,Nairobi-2,1990,challenger
,Thomas Buchmayer,,Zeeshan Ali,26 64 62,nairobi,752,Nairobi-2,1990,challenger
Q,Srinivasan Vasudevan,,Slava Dosedel,67 62 76,nairobi,752,Nairobi-2,1990,challenger
,Slava Dosedel,1,Tarik Benhabiles,61 67 76,nairobi,752,Nairobi-2,1990,challenger
2,Joao Cunha-Silva,WC,Kush Bhardwaj,62 63,nairobi,752,Nairobi-2,1990,challenger
,Markus Zillner,3,Stefano Pescosolido,36 61 76,nairobi,752,Nairobi-2,1990,challenger
4,Cyril Suk,,Alessandro De Minicis,67 63 64,nairobi,752,Nairobi-2,1990,challenger
5,Christian Miniussi,WC,Paul Wekesa,76 60,nairobi,752,Nairobi-2,1990,challenger
6,Josef Cihak,WC,Eno Polo,62 63,nairobi,752,Nairobi-2,1990,challenger
7,Torben Theine,WC,Norbert Odour,62 60,nairobi,752,Nairobi-2,1990,challenger
,Zeeshan Ali,8,Stefan Lochbihler,64 61,nairobi,752,Nairobi-2,1990,challenger
,Pablo Arraya,,Eduardo Masso,62 64,nairobi,752,Nairobi-2,1990,challenger
,Thomas Buchmayer,Q,Christian Feenstra,64 63,nairobi,752,Nairobi-2,1990,challenger
,Ugo Colombini,,Oliver Fuchs,57 76 64,nairobi,752,Nairobi-2,1990,challenger
,Stefan Dallwitz,,Gilbert Schaller,57 64 76,nairobi,752,Nairobi-2,1990,challenger
,Agustin Moreno,Q,Michele Fioroni,67 75 64,nairobi,752,Nairobi-2,1990,challenger
,Sascha Nensel,,Libor Pimek,64 46 64,nairobi,752,Nairobi-2,1990,challenger
,Menno Oosting,Q,Hans Priller,61 60,nairobi,752,Nairobi-2,1990,challenger
Q,Srinivasan Vasudevan,,Enrico Cocchi,67 62 76,nairobi,752,Nairobi-2,1990,challenger
1,Thomas Muster,,Jose Francisco Altur,64 63,cairo,206,Cairo,1990,challenger
1,Thomas Muster,4,Tomas Carbonell,60 64,cairo,206,Cairo,1990,challenger
,Jose Francisco Altur,2) W,Jordi Arrese,64 63,cairo,206,Cairo,1990,challenger
1,Thomas Muster,8,Simon Youl,62 64,cairo,206,Cairo,1990,challenger
2) W,Jordi Arrese,,Johan Anderson,62 60,cairo,206,Cairo,1990,challenger
4,Tomas Carbonell,,Todd Woodbridge,64 61,cairo,206,Cairo,1990,challenger
,Jose Francisco Altur,,Nuno Marques,76 63,cairo,206,Cairo,1990,challenger
1,Thomas Muster,,Tarik Benhabiles,46 60 62,cairo,206,Cairo,1990,challenger
2) W,Jordi Arrese,,Thierry Tulasne,62 64,cairo,206,Cairo,1990,challenger
4,Tomas Carbonell,,Lars Jonsson,64 61,cairo,206,Cairo,1990,challenger
,Todd Woodbridge,5,Marian Vajda,64 62,cairo,206,Cairo,1990,challenger
,Jose Francisco Altur,6,Claudio Pistolesi,36 63 64,cairo,206,Cairo,1990,challenger
8,Simon Youl,,Simone Colombo,10 (RET),cairo,206,Cairo,1990,challenger
,Johan Anderson,,Martin Wostenholme,63 62,cairo,206,Cairo,1990,challenger
,Nuno Marques,Q,Per Henricsson,63 76,cairo,206,Cairo,1990,challenger
1,Thomas Muster,,Nicklas Kulti,63 76,cairo,206,Cairo,1990,challenger
2) W,Jordi Arrese,SE,Christian Miniussi,63 75,cairo,206,Cairo,1990,challenger
4,Tomas Carbonell,Q,Radek Zahraj,67 61 61,cairo,206,Cairo,1990,challenger
5,Marian Vajda,,Andres Vysand,61 64,cairo,206,Cairo,1990,challenger
6,Claudio Pistolesi,WC,Hassan El Arousy,60 62,cairo,206,Cairo,1990,challenger
8,Simon Youl,,Magnus Larsson,46 63 76,cairo,206,Cairo,1990,challenger
,Jose Francisco Altur,Q,Slava Dosedel,62 62,cairo,206,Cairo,1990,challenger
,Johan Anderson,,Jason Stoltenberg,61 76,cairo,206,Cairo,1990,challenger
,Tarik Benhabiles,,Fernando Luna,75 63,cairo,206,Cairo,1990,challenger
,Simone Colombo,WC,Halid El Sallawy,63 62,cairo,206,Cairo,1990,challenger
Q,Per Henricsson,,Martin Strelba,64 61,cairo,206,Cairo,1990,challenger
,Lars Jonsson,WC,Ahmed El Mehelmy,60 63,cairo,206,Cairo,1990,challenger
,Nuno Marques,,Francisco Roig,46 75 64,cairo,206,Cairo,1990,challenger
,Thierry Tulasne,Q,Gilbert Schaller,64 64,cairo,206,Cairo,1990,challenger
,Todd Woodbridge,,Francesco Cancellotti,63 63,cairo,206,Cairo,1990,challenger
,Martin Wostenholme,SE,Srinivasan Vasudevan,76 61,cairo,206,Cairo,1990,challenger
,Guillaume Raoux,,Robbie Weiss,36 63 63,martinique,385,Martinique,1990,challenger
,Guillaume Raoux,7,Bruno Oresar,63 64,martinique,385,Martinique,1990,challenger
,Robbie Weiss,Q,David Engel,76 36 63,martinique,385,Martinique,1990,challenger
7,Bruno Oresar,,Johan Carlsson,63 62,martinique,385,Martinique,1990,challenger
Q,David Engel,8,Tom Nijssen,46 63 61,martinique,385,Martinique,1990,challenger
,Guillaume Raoux,Q,Arnaud Boetsch,63 64,martinique,385,Martinique,1990,challenger
,Robbie Weiss,WC,Paul Wekesa,64 67 61,martinique,385,Martinique,1990,challenger
Q,David Engel,1,Jens Woehrmann,63 63,martinique,385,Martinique,1990,challenger
WC,Paul Wekesa,3,Veli Paloheimo,63 64,martinique,385,Martinique,1990,challenger
7,Bruno Oresar,,Miguel Nido,60 63,martinique,385,Martinique,1990,challenger
8,Tom Nijssen,,Eric Winogradsky,75 63,martinique,385,Martinique,1990,challenger
Q,Arnaud Boetsch,,Neil Borwick,76 67 63,martinique,385,Martinique,1990,challenger
,Johan Carlsson,,Dan Cassidy,64 76,martinique,385,Martinique,1990,challenger
,Guillaume Raoux,,Martin Laurendeau,46 63 64,martinique,385,Martinique,1990,challenger
,Robbie Weiss,,Olivier Delaitre,61 63,martinique,385,Martinique,1990,challenger
1,Jens Woehrmann,Q,Martin Sinner,64 62,martinique,385,Martinique,1990,challenger
,Dan Cassidy,2,Marc Rosset,76 60,martinique,385,Martinique,1990,challenger
3,Veli Paloheimo,,Alexander Mronz,62 63,martinique,385,Martinique,1990,challenger
,Guillaume Raoux,4,Lars-Anders Wahlgren,63 64,martinique,385,Martinique,1990,challenger
,Olivier Delaitre,5,Gilad Bloom,67 64 63,martinique,385,Martinique,1990,challenger
Q,Arnaud Boetsch,6,Nicolas Pereira,64 75,martinique,385,Martinique,1990,challenger
7,Bruno Oresar,,Nduka Odizor,62 76,martinique,385,Martinique,1990,challenger
8,Tom Nijssen,LL,Doug Burke,36 64 63,martinique,385,Martinique,1990,challenger
,Neil Borwick,,Jonathan Canter,76 46 63,martinique,385,Martinique,1990,challenger
,Johan Carlsson,WC,Roger Smith,67 62 60,martinique,385,Martinique,1990,challenger
Q,David Engel,WC,Pat Cash,64 61,martinique,385,Martinique,1990,challenger
,Martin Laurendeau,WC,Todd Nelson,76 26 76,martinique,385,Martinique,1990,challenger
,Miguel Nido,,Patrik Kuhnen,76 46 63,martinique,385,Martinique,1990,challenger
,Robbie Weiss,Q,Fernando Roese,61 76,martinique,385,Martinique,1990,challenger
WC,Paul Wekesa,,Philip Johnson,57 64 60,martinique,385,Martinique,1990,challenger
,Eric Winogradsky,,Fabrice Santoro,36 64 76,martinique,385,Martinique,1990,challenger
1,Thomas Muster,2,Guillermo Perez-Roldan,62 75,agadir,202,Agadir,1990,challenger
1,Thomas Muster,,Richard Fromberg,64 76,agadir,202,Agadir,1990,challenger
2,Guillermo Perez-Roldan,3,Paul Haarhuis,63 63,agadir,202,Agadir,1990,challenger
1,Thomas Muster,7,Franco Davin,63 63,agadir,202,Agadir,1990,challenger
2,Guillermo Perez-Roldan,Q,Christian Miniussi,61 64,agadir,202,Agadir,1990,challenger
3,Paul Haarhuis,,Roberto Azar,76 61,agadir,202,Agadir,1990,challenger
,Richard Fromberg,4,Mark Koevermans,63 60,agadir,202,Agadir,1990,challenger
1,Thomas Muster,,Lars Jonsson,60 63,agadir,202,Agadir,1990,challenger
2,Guillermo Perez-Roldan,Q,Eduardo Masso,57 62 63,agadir,202,Agadir,1990,challenger
3,Paul Haarhuis,,Claudio Pistolesi,67 61 62,agadir,202,Agadir,1990,challenger
4,Mark Koevermans,,Thierry Tulasne,75 64,agadir,202,Agadir,1990,challenger
,Roberto Azar,6,Omar Camporese,64 60,agadir,202,Agadir,1990,challenger
7,Franco Davin,,Martin Wostenholme,61 61,agadir,202,Agadir,1990,challenger
Q,Christian Miniussi,8,Jose Francisco Altur,64 67 63,agadir,202,Agadir,1990,challenger
,Richard Fromberg,,Francisco Roig,63 63,agadir,202,Agadir,1990,challenger
