Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Jeremy Chardy,,Adrian Menendez-Maceiras,64 63,noumea,2205,Noumea,2012,challenger
2,Jeremy Chardy,8,Ruben Bemelmans,75 764,noumea,2205,Noumea,2012,challenger
,Adrian Menendez-Maceiras,,Florent Serra,764 63,noumea,2205,Noumea,2012,challenger
,Adrian Menendez-Maceiras,1,Michael Russell,765 764,noumea,2205,Noumea,2012,challenger
2,Jeremy Chardy,,Jonathan Dasnieres de Veigy,764 61,noumea,2205,Noumea,2012,challenger
,Florent Serra,3,Kenny De Schepper,61 64,noumea,2205,Noumea,2012,challenger
8,Ruben Bemelmans,,David Guez,62 61,noumea,2205,Noumea,2012,challenger
1,Michael Russell,Q,Peter Polansky,36 62 63,noumea,2205,Noumea,2012,challenger
2,Jeremy Chardy,,Romain Jouan,64 36 766,noumea,2205,Noumea,2012,challenger
3,Kenny De Schepper,,Michael Yani,63 36 64,noumea,2205,Noumea,2012,challenger
8,Ruben Bemelmans,,Sebastian Rieschick,64 62,noumea,2205,Noumea,2012,challenger
,Jonathan Dasnieres de Veigy,,Gregoire Burquier,36 62 75,noumea,2205,Noumea,2012,challenger
,David Guez,,Danai Udomchoke,62 63,noumea,2205,Noumea,2012,challenger
,Adrian Menendez-Maceiras,WC,Ludovic Walter,63 764,noumea,2205,Noumea,2012,challenger
,Florent Serra,,Guillaume Rufin,36 63 7612,noumea,2205,Noumea,2012,challenger
1,Michael Russell,,Amir Weintraub,64 26 64,noumea,2205,Noumea,2012,challenger
2,Jeremy Chardy,,Dusan Lojda,36 763 63,noumea,2205,Noumea,2012,challenger
3,Kenny De Schepper,,Simone Vagnozzi,63 75,noumea,2205,Noumea,2012,challenger
,David Guez,4,Daniel Munoz de la Nava,63 16 63,noumea,2205,Noumea,2012,challenger
,Guillaume Rufin,5,Augustin Gensse,63 64,noumea,2205,Noumea,2012,challenger
,Gregoire Burquier,6,Arnaud Clement,26 64 75,noumea,2205,Noumea,2012,challenger
,Adrian Menendez-Maceiras,7,Matteo Viola,60 675 75,noumea,2205,Noumea,2012,challenger
8,Ruben Bemelmans,,Mathieu Rodrigues,7615 63,noumea,2205,Noumea,2012,challenger
,Jonathan Dasnieres de Veigy,WC,Nicolas N'Godrela,62 61,noumea,2205,Noumea,2012,challenger
,Romain Jouan,Q,Matthew Barton,64 75,noumea,2205,Noumea,2012,challenger
Q,Peter Polansky,,Uladzimir Ignatik,36 75 61,noumea,2205,Noumea,2012,challenger
,Sebastian Rieschick,WC,Axel Michon,61 62,noumea,2205,Noumea,2012,challenger
,Florent Serra,,Maxime Teixeira,60 63,noumea,2205,Noumea,2012,challenger
,Danai Udomchoke,,Jan Mertl,674 61 64,noumea,2205,Noumea,2012,challenger
WC,Ludovic Walter,Q,Eric Scherer,62 62,noumea,2205,Noumea,2012,challenger
,Michael Yani,Q,Loic Perret,60 61,noumea,2205,Noumea,2012,challenger
1,Peter Polansky,WC,David Pateau,61 60,noumea,2205,Noumea,2012,challenger
2,Matthew Barton,WC,Johann Godard,(W/O),noumea,2205,Noumea,2012,challenger
WC,Eric Scherer,3,Leon Frost,46 61 63,noumea,2205,Noumea,2012,challenger
WC,Loic Perret,4,Maxime Chazal,63 64,noumea,2205,Noumea,2012,challenger
WC,Loic Perret,WC,Christophe Godot,62 60,noumea,2205,Noumea,2012,challenger
WC,Eric Scherer,WC,Cyprien Partridge,63 60,noumea,2205,Noumea,2012,challenger
,Bjorn Phau,Q,Ruben Bemelmans,674 63 64,heilbronn,460,Heilbronn,2012,challenger
Q,Ruben Bemelmans,2,Cedrik-Marcel Stebe,75 63,heilbronn,460,Heilbronn,2012,challenger
,Bjorn Phau,Q,Dominik Meffert,36 63 763,heilbronn,460,Heilbronn,2012,challenger
2,Cedrik-Marcel Stebe,6,Michael Berrer,61 64,heilbronn,460,Heilbronn,2012,challenger
Q,Ruben Bemelmans,,Vasek Pospisil,761 63,heilbronn,460,Heilbronn,2012,challenger
Q,Dominik Meffert,,Rik De Voest,63 64,heilbronn,460,Heilbronn,2012,challenger
,Bjorn Phau,,Martin Klizan,60 63,heilbronn,460,Heilbronn,2012,challenger
2,Cedrik-Marcel Stebe,WC,Benjamin Becker,36 765 65 (RET),heilbronn,460,Heilbronn,2012,challenger
,Vasek Pospisil,3,Matthias Bachinger,64 46 766,heilbronn,460,Heilbronn,2012,challenger
Q,Dominik Meffert,4,Michael Russell,62 26 64,heilbronn,460,Heilbronn,2012,challenger
,Rik De Voest,5,Karol Beck,64 60,heilbronn,460,Heilbronn,2012,challenger
6,Michael Berrer,,Frank Dancevic,64 64,heilbronn,460,Heilbronn,2012,challenger
Q,Ruben Bemelmans,WC,Bastian Knittel,761 61,heilbronn,460,Heilbronn,2012,challenger
,Martin Klizan,Q,Mischa Zverev,63 768,heilbronn,460,Heilbronn,2012,challenger
,Bjorn Phau,,Marsel Ilhan,36 63 62,heilbronn,460,Heilbronn,2012,challenger
,Martin Klizan,1) W,Gilles Muller,766 63,heilbronn,460,Heilbronn,2012,challenger
2,Cedrik-Marcel Stebe,,Simon Greul,64 64,heilbronn,460,Heilbronn,2012,challenger
3,Matthias Bachinger,,Sergei Bubka,64 46 64,heilbronn,460,Heilbronn,2012,challenger
4,Michael Russell,Q,Marcin Gawron,62 75,heilbronn,460,Heilbronn,2012,challenger
5,Karol Beck,,Pablo Carreno Busta,63 64,heilbronn,460,Heilbronn,2012,challenger
6,Michael Berrer,,Teymuraz Gabashvili,62 36 61,heilbronn,460,Heilbronn,2012,challenger
,Bjorn Phau,7,Grega Zemlja,63 64,heilbronn,460,Heilbronn,2012,challenger
WC,Bastian Knittel,8,Daniel Brands,75 61,heilbronn,460,Heilbronn,2012,challenger
WC,Benjamin Becker,,Augustin Gensse,64 75,heilbronn,460,Heilbronn,2012,challenger
Q,Ruben Bemelmans,,Evgeny Donskoy,62 62,heilbronn,460,Heilbronn,2012,challenger
,Frank Dancevic,WC,Kevin Krawietz,63 63,heilbronn,460,Heilbronn,2012,challenger
,Rik De Voest,,Daniel Munoz de la Nava,63 63,heilbronn,460,Heilbronn,2012,challenger
,Marsel Ilhan,,Jan Hajek,676 62 62,heilbronn,460,Heilbronn,2012,challenger
Q,Dominik Meffert,,Andrey Golubev,64 75,heilbronn,460,Heilbronn,2012,challenger
,Vasek Pospisil,,Andreas Haider-Maurer,75 762,heilbronn,460,Heilbronn,2012,challenger
Q,Mischa Zverev,,Izak Van der Merwe,62 62,heilbronn,460,Heilbronn,2012,challenger
1,Ruben Bemelmans,,Boris Pashanski,61 61,heilbronn,460,Heilbronn,2012,challenger
4,Dominik Meffert,,Inigo Cervantes,63 62,heilbronn,460,Heilbronn,2012,challenger
,Marcin Gawron,,Nikola Mektic,62 75,heilbronn,460,Heilbronn,2012,challenger
,Mischa Zverev,,Ilija Bozoljac,64 63,heilbronn,460,Heilbronn,2012,challenger
1,Ruben Bemelmans,WC,Julian Lenz,766 63,heilbronn,460,Heilbronn,2012,challenger
