Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Cassio Motta,,Carlos Kirmayr,61 16 61,maceio,201,Guaruja,1986,challenger
,Cassio Motta,3,Francisco Maciel,62 26 60,maceio,201,Guaruja,1986,challenger
,Carlos Kirmayr,,Nelson Aerts,46 75 61,maceio,201,Guaruja,1986,challenger
3,Francisco Maciel,Q,Ronnie Bathman,63 60,maceio,201,Guaruja,1986,challenger
,Nelson Aerts,,Juan Avendano,62 06 63,maceio,201,Guaruja,1986,challenger
,Carlos Kirmayr,Q,Luiz Mattar,16 64 63,maceio,201,Guaruja,1986,challenger
,Cassio Motta,,Eduardo Masso,(W/O),maceio,201,Guaruja,1986,challenger
,Juan Avendano,1,Jaime Yzaga,06 76 60,maceio,201,Guaruja,1986,challenger
3,Francisco Maciel,,Alex Stepanek,60 61,maceio,201,Guaruja,1986,challenger
,Nelson Aerts,WC,Ivan Kley,63 64,maceio,201,Guaruja,1986,challenger
Q,Ronnie Bathman,WC,Danilo Marcelino,62 64,maceio,201,Guaruja,1986,challenger
,Carlos Kirmayr,,Raul Antonio Viver,76 16 76,maceio,201,Guaruja,1986,challenger
,Eduardo Masso,Q,Sergio Ribeiro,63 64,maceio,201,Guaruja,1986,challenger
Q,Luiz Mattar,LL,Alejandro Ganzabal,75 16 62,maceio,201,Guaruja,1986,challenger
,Cassio Motta,WC,Fernando Roese,61 63,maceio,201,Guaruja,1986,challenger
1,Jaime Yzaga,,Eleuterio Martins,60 62,maceio,201,Guaruja,1986,challenger
Q,Sergio Ribeiro,2,Roberto Arguello,61 62,maceio,201,Guaruja,1986,challenger
3,Francisco Maciel,,Givaldo Barbosa,76 62,maceio,201,Guaruja,1986,challenger
Q,Ronnie Bathman,5,Pablo Arraya,76 75,maceio,201,Guaruja,1986,challenger
,Raul Antonio Viver,6,Julio Goes,63 63,maceio,201,Guaruja,1986,challenger
,Cassio Motta,7,Eduardo Bengoechea,64 62,maceio,201,Guaruja,1986,challenger
WC,Ivan Kley,8,Victor Pecci Sr.,64 52 (RET),maceio,201,Guaruja,1986,challenger
,Nelson Aerts,,Pedro Rebolledo,63 16 75,maceio,201,Guaruja,1986,challenger
,Juan Avendano,Q,Roger Guedes,62 60,maceio,201,Guaruja,1986,challenger
LL,Alejandro Ganzabal,,Trevor Allan,63 36 63,maceio,201,Guaruja,1986,challenger
,Carlos Kirmayr,,Dacio Campos,75 62,maceio,201,Guaruja,1986,challenger
WC,Danilo Marcelino,,Marcelo Hennemann,46 76 61,maceio,201,Guaruja,1986,challenger
,Eduardo Masso,,Ricardo Camargo,61 62,maceio,201,Guaruja,1986,challenger
Q,Luiz Mattar,,Carlos Di Laura,61 76,maceio,201,Guaruja,1986,challenger
WC,Fernando Roese,,Joao Soares,64 64,maceio,201,Guaruja,1986,challenger
,Alex Stepanek,,Cesar Kist,64 75,maceio,201,Guaruja,1986,challenger
5,Hans Gildemeister,1,Lawson Duncan,61 60,vina-del-mar,204,Vina Del Mar,1986,challenger
1,Lawson Duncan,,Gerardo Vacarezza,62 62,vina-del-mar,204,Vina Del Mar,1986,challenger
5,Hans Gildemeister,2,Pablo Arraya,62 61,vina-del-mar,204,Vina Del Mar,1986,challenger
1,Lawson Duncan,,Gustavo Guerrero,62 36 64,vina-del-mar,204,Vina Del Mar,1986,challenger
2,Pablo Arraya,7,Alex Stepanek,76 76,vina-del-mar,204,Vina Del Mar,1986,challenger
,Gerardo Vacarezza,4,Juan Avendano,61 36 63,vina-del-mar,204,Vina Del Mar,1986,challenger
5,Hans Gildemeister,,Alejandro Ganzabal,76 46 63,vina-del-mar,204,Vina Del Mar,1986,challenger
