Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
4,Mark Woodforde,7,Patrik Kuhnen,75 16 75,adelaide,7308,Adelaide,1989,world
4,Mark Woodforde,,Alexander Volkov,62 75,adelaide,7308,Adelaide,1989,world
7,Patrik Kuhnen,,Veli Paloheimo,46 64 63,adelaide,7308,Adelaide,1989,world
4,Mark Woodforde,LL,Goran Ivanisevic,75 36 62,adelaide,7308,Adelaide,1989,world
,Veli Paloheimo,5,Wally Masur,64 46 63,adelaide,7308,Adelaide,1989,world
7,Patrik Kuhnen,,Mark Kratzmann,64 36 63,adelaide,7308,Adelaide,1989,world
,Alexander Volkov,,Pete Sampras,26 61 64,adelaide,7308,Adelaide,1989,world
4,Mark Woodforde,WC,Andrei Cherkasov,63 76,adelaide,7308,Adelaide,1989,world
5,Wally Masur,WC,Todd Woodbridge,62 61,adelaide,7308,Adelaide,1989,world
7,Patrik Kuhnen,,Mark Koevermans,64 64,adelaide,7308,Adelaide,1989,world
,Pete Sampras,8,Jason Stoltenberg,63 62,adelaide,7308,Adelaide,1989,world
LL,Goran Ivanisevic,,Johan Anderson,61 67 62,adelaide,7308,Adelaide,1989,world
,Mark Kratzmann,,Neil Broad,63 75,adelaide,7308,Adelaide,1989,world
,Veli Paloheimo,WC,Roger Rasheed,61 63,adelaide,7308,Adelaide,1989,world
,Alexander Volkov,,Andrei Olhovskiy,46 63 64,adelaide,7308,Adelaide,1989,world
,Alexander Volkov,1,Andrei Chesnokov,63 61,adelaide,7308,Adelaide,1989,world
,Mark Kratzmann,2,Darren Cahill,76 61,adelaide,7308,Adelaide,1989,world
,Veli Paloheimo,3,Slobodan Zivojinovic,61 61,adelaide,7308,Adelaide,1989,world
4,Mark Woodforde,Q,Guillaume Raoux,64 64,adelaide,7308,Adelaide,1989,world
5,Wally Masur,,Glenn Layendecker,64 75,adelaide,7308,Adelaide,1989,world
LL,Goran Ivanisevic,6,John Frawley,75 67 64,adelaide,7308,Adelaide,1989,world
7,Patrik Kuhnen,,Olivier Delaitre,26 76 62,adelaide,7308,Adelaide,1989,world
8,Jason Stoltenberg,,Brad Drewett,63 62,adelaide,7308,Adelaide,1989,world
,Johan Anderson,,Broderick Dyke,57 64 64,adelaide,7308,Adelaide,1989,world
,Neil Broad,,Tom Nijssen,75 36 61,adelaide,7308,Adelaide,1989,world
WC,Andrei Cherkasov,Q,Alexander Mronz,63 76,adelaide,7308,Adelaide,1989,world
,Mark Koevermans,,Simon Youl,64 62,adelaide,7308,Adelaide,1989,world
,Andrei Olhovskiy,Q,Libor Nemecek,16 63 62,adelaide,7308,Adelaide,1989,world
WC,Roger Rasheed,Q,Jan Apell,63 16 63,adelaide,7308,Adelaide,1989,world
,Pete Sampras,,Jeremy Bates,62 63,adelaide,7308,Adelaide,1989,world
WC,Todd Woodbridge,LL,Peter Carter,76 64,adelaide,7308,Adelaide,1989,world
8,Kelly Evernden,4,Shuzo Matsuoka,75 61 64,wellington,354,Wellington,1989,world
4,Shuzo Matsuoka,7,Glenn Michibata,60 63,wellington,354,Wellington,1989,world
8,Kelly Evernden,,Paul Chamberlin,62 64,wellington,354,Wellington,1989,world
8,Kelly Evernden,2,Milan Srejber,63 62,wellington,354,Wellington,1989,world
4,Shuzo Matsuoka,5,Tobias Svantesson,64 64,wellington,354,Wellington,1989,world
7,Glenn Michibata,,Patrick Baur,76 64,wellington,354,Wellington,1989,world
,Paul Chamberlin,,Doug Burke,76 75,wellington,354,Wellington,1989,world
2,Milan Srejber,WC,Brett Steven,63 63,wellington,354,Wellington,1989,world
4,Shuzo Matsuoka,Q,David Wheaton,76 76,wellington,354,Wellington,1989,world
5,Tobias Svantesson,,Steve Guy,36 76 75,wellington,354,Wellington,1989,world
7,Glenn Michibata,,Heiner Moraing,62 64,wellington,354,Wellington,1989,world
8,Kelly Evernden,,Menno Oosting,36 63 64,wellington,354,Wellington,1989,world
,Patrick Baur,Q,Robbie Weiss,64 63,wellington,354,Wellington,1989,world
,Doug Burke,WC,David Lewis,63 36 61,wellington,354,Wellington,1989,world
,Paul Chamberlin,,Roger Smith,36 76 61,wellington,354,Wellington,1989,world
,Patrick Baur,1,Ramesh Krishnan,64 16 63,wellington,354,Wellington,1989,world
2,Milan Srejber,LL,Chris Bailey,64 62,wellington,354,Wellington,1989,world
WC,David Lewis,3,Michiel Schapers,63 64,wellington,354,Wellington,1989,world
4,Shuzo Matsuoka,,Frank Dennhardt,62 61,wellington,354,Wellington,1989,world
5,Tobias Svantesson,,Joao Cunha-Silva,75 64,wellington,354,Wellington,1989,world
,Roger Smith,6,Danilo Marcelino,64 76,wellington,354,Wellington,1989,world
7,Glenn Michibata,,Lars-Anders Wahlgren,76 16 63,wellington,354,Wellington,1989,world
8,Kelly Evernden,,Paul Wekesa,61 26 61,wellington,354,Wellington,1989,world
,Doug Burke,,Peter Doohan,62 75,wellington,354,Wellington,1989,world
,Paul Chamberlin,,Gianluca Pozzi,76 64,wellington,354,Wellington,1989,world
,Steve Guy,Q,Malcolm Allen,63 62,wellington,354,Wellington,1989,world
,Heiner Moraing,,Nuno Marques,76 63,wellington,354,Wellington,1989,world
,Menno Oosting,,Michael Kures,63 63,wellington,354,Wellington,1989,world
WC,Brett Steven,WC,Bruce Derlin,76 62,wellington,354,Wellington,1989,world
Q,Robbie Weiss,,Chris Pridham,64 75,wellington,354,Wellington,1989,world
Q,David Wheaton,Q,Luke Jensen,64 76,wellington,354,Wellington,1989,world
2,Ramesh Krishnan,1,Amos Mansdorf,64 60,auckland,301,Auckland,1989,world
1,Amos Mansdorf,,Roger Smith,63 62,auckland,301,Auckland,1989,world
2,Ramesh Krishnan,,Richey Reneberg,76 63,auckland,301,Auckland,1989,world
1,Amos Mansdorf,,Paul Wekesa,64 26 62,auckland,301,Auckland,1989,world
2,Ramesh Krishnan,8,Jim Grabb,75 60,auckland,301,Auckland,1989,world
,Richey Reneberg,,Glenn Michibata,61 63,auckland,301,Auckland,1989,world
,Roger Smith,,Kelly Evernden,75 62,auckland,301,Auckland,1989,world
1,Amos Mansdorf,Q,David Wheaton,75 61,auckland,301,Auckland,1989,world
2,Ramesh Krishnan,,Tobias Svantesson,63 63,auckland,301,Auckland,1989,world
,Richey Reneberg,3,Milan Srejber,63 64,auckland,301,Auckland,1989,world
,Glenn Michibata,6) W,Horacio De La Pena,36 75 62,auckland,301,Auckland,1989,world
8,Jim Grabb,Q,Robbie Weiss,16 62 60,auckland,301,Auckland,1989,world
,Kelly Evernden,,Udo Riglewski,64 36 64,auckland,301,Auckland,1989,world
,Roger Smith,,Paul Chamberlin,62 76,auckland,301,Auckland,1989,world
,Paul Wekesa,,Michael Westphal,46 63 97,auckland,301,Auckland,1989,world
1,Amos Mansdorf,,Menno Oosting,64 64,auckland,301,Auckland,1989,world
2,Ramesh Krishnan,,Michael Kures,61 76,auckland,301,Auckland,1989,world
3,Milan Srejber,,Veli Paloheimo,75 67 63,auckland,301,Auckland,1989,world
,Paul Chamberlin,4,Michiel Schapers,64 64,auckland,301,Auckland,1989,world
6) W,Horacio De La Pena,Q,Gianluca Pozzi,63 36 62,auckland,301,Auckland,1989,world
,Udo Riglewski,6,Richard Matuszewski,61 46 62,auckland,301,Auckland,1989,world
,Paul Wekesa,7,Shuzo Matsuoka,76 62,auckland,301,Auckland,1989,world
8,Jim Grabb,Q,John Ross,64 75,auckland,301,Auckland,1989,world
,Kelly Evernden,,Steve Guy,61 67 61,auckland,301,Auckland,1989,world
,Glenn Michibata,,Broderick Dyke,62 67 64,auckland,301,Auckland,1989,world
,Richey Reneberg,,Danilo Marcelino,63 46 63,auckland,301,Auckland,1989,world
,Roger Smith,WC,David Lewis,63 76,auckland,301,Auckland,1989,world
,Tobias Svantesson,WC,Andrew Lobb,62 76,auckland,301,Auckland,1989,world
Q,Robbie Weiss,,Jimmy Brown,64 16 97,auckland,301,Auckland,1989,world
,Michael Westphal,,Chris Pridham,67 76 75,auckland,301,Auckland,1989,world
Q,David Wheaton,LL,Joao Cunha-Silva,61 64,auckland,301,Auckland,1989,world
3,Aaron Krickstein,WC,Andrei Cherkasov,64 62,sydney,338,Sydney Outdoor,1989,world
3,Aaron Krickstein,,Bruno Oresar,60 26 64,sydney,338,Sydney Outdoor,1989,world
WC,Andrei Cherkasov,Q,Olivier Delaitre,75 61,sydney,338,Sydney Outdoor,1989,world
3,Aaron Krickstein,,Carl-Uwe Steeb,26 63 63,sydney,338,Sydney Outdoor,1989,world
Q,Olivier Delaitre,6,Christo Van Rensburg,75 63,sydney,338,Sydney Outdoor,1989,world
,Bruno Oresar,7,Wally Masur,75 64,sydney,338,Sydney Outdoor,1989,world
WC,Andrei Cherkasov,Q,Libor Nemecek,61 63,sydney,338,Sydney Outdoor,1989,world
3,Aaron Krickstein,,Joey Rive,63 64,sydney,338,Sydney Outdoor,1989,world
6,Christo Van Rensburg,,Alexander Volkov,76 76,sydney,338,Sydney Outdoor,1989,world
7,Wally Masur,,Thierry Tulasne,75 62,sydney,338,Sydney Outdoor,1989,world
Q,Libor Nemecek,8,Magnus Gustafsson,36 61 61,sydney,338,Sydney Outdoor,1989,world
WC,Andrei Cherkasov,,Christian Saceanu,63 63,sydney,338,Sydney Outdoor,1989,world
Q,Olivier Delaitre,,Jason Stoltenberg,76 62,sydney,338,Sydney Outdoor,1989,world
,Bruno Oresar,,Peter Lundgren,26 76 62,sydney,338,Sydney Outdoor,1989,world
,Carl-Uwe Steeb,,Marty Davis,75 63,sydney,338,Sydney Outdoor,1989,world
,Peter Lundgren,1,Henri Leconte,64 63,sydney,338,Sydney Outdoor,1989,world
,Christian Saceanu,2,Andrei Chesnokov,46 64 64,sydney,338,Sydney Outdoor,1989,world
3,Aaron Krickstein,,Pieter Aldrich,63 67 62,sydney,338,Sydney Outdoor,1989,world
Q,Olivier Delaitre,4,Jonas Svensson,62 64,sydney,338,Sydney Outdoor,1989,world
,Carl-Uwe Steeb,5) W,Darren Cahill,63 46 61,sydney,338,Sydney Outdoor,1989,world
6,Christo Van Rensburg,,Andrei Olhovskiy,63 76,sydney,338,Sydney Outdoor,1989,world
7,Wally Masur,,Patrik Kuhnen,63 57 64,sydney,338,Sydney Outdoor,1989,world
8,Magnus Gustafsson,Q,Alexander Mronz,62 62,sydney,338,Sydney Outdoor,1989,world
WC,Andrei Cherkasov,,Leonardo Lavalle,64 61,sydney,338,Sydney Outdoor,1989,world
,Marty Davis,,Glenn Layendecker,64 76,sydney,338,Sydney Outdoor,1989,world
Q,Libor Nemecek,,Jan Gunnarsson,36 64 63,sydney,338,Sydney Outdoor,1989,world
,Bruno Oresar,,Joakim Nystrom,64 60,sydney,338,Sydney Outdoor,1989,world
,Joey Rive,WC,Peter Doohan,64 76,sydney,338,Sydney Outdoor,1989,world
,Jason Stoltenberg,,John Frawley,75 46 62,sydney,338,Sydney Outdoor,1989,world
,Thierry Tulasne,,Diego Nargiso,64 76,sydney,338,Sydney Outdoor,1989,world
,Alexander Volkov,Q,Byron Talbot,62 63,sydney,338,Sydney Outdoor,1989,world
2,Ivan Lendl,9,Miloslav Mecir Sr.,62 62 62,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,11,Thomas Muster,62 64 57 75,australian-open,580,Australian Open,1989,world
9,Miloslav Mecir Sr.,,Jan Gunnarsson,75 62 62,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,7,John McEnroe,76 62 76,australian-open,580,Australian Open,1989,world
11,Thomas Muster,4,Stefan Edberg,(W/O),australian-open,580,Australian Open,1989,world
9,Miloslav Mecir Sr.,Q,Goran Ivanisevic,75 60 63,australian-open,580,Australian Open,1989,world
,Jan Gunnarsson,14,Jonas Svensson,60 63 46 64,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,16,Amos Mansdorf,76 64 62,australian-open,580,Australian Open,1989,world
14,Jonas Svensson,3,Boris Becker,76 64 63,australian-open,580,Australian Open,1989,world
4,Stefan Edberg,13,Pat Cash,64 60 62,australian-open,580,Australian Open,1989,world
7,John McEnroe,10,Aaron Krickstein,76 62 63,australian-open,580,Australian Open,1989,world
9,Miloslav Mecir Sr.,,Christo Van Rensburg,64 61 60,australian-open,580,Australian Open,1989,world
11,Thomas Muster,,Magnus Gustafsson,63 62 75,australian-open,580,Australian Open,1989,world
,Jan Gunnarsson,,Michiel Schapers,76 61 62,australian-open,580,Australian Open,1989,world
Q,Goran Ivanisevic,,Leonardo Lavalle,36 36 63 64 61,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,,Nicklas Kulti,62 64 63,australian-open,580,Australian Open,1989,world
3,Boris Becker,,Chris Pridham,60 61 62,australian-open,580,Australian Open,1989,world
4,Stefan Edberg,,Johan Kriek,75 75 75,australian-open,580,Australian Open,1989,world
7,John McEnroe,,Patrik Kuhnen,62 75 62,australian-open,580,Australian Open,1989,world
9,Miloslav Mecir Sr.,,Jason Stoltenberg,62 61 63,australian-open,580,Australian Open,1989,world
10,Aaron Krickstein,,Nicklas Kroon,64 75 64,australian-open,580,Australian Open,1989,world
11,Thomas Muster,,Danie Visser,67 63 36 63 119,australian-open,580,Australian Open,1989,world
,Michiel Schapers,12,Mikael Pernfors,67 75 76 60,australian-open,580,Australian Open,1989,world
13,Pat Cash,,Jeremy Bates,76 62 63,australian-open,580,Australian Open,1989,world
14,Jonas Svensson,,Wally Masur,46 62 63 63,australian-open,580,Australian Open,1989,world
16,Amos Mansdorf,Q,Bret Garnett,62 75 62,australian-open,580,Australian Open,1989,world
,Jan Gunnarsson,,Damir Keretic,63 64 36 63,australian-open,580,Australian Open,1989,world
,Magnus Gustafsson,,Darren Cahill,67 06 75 62 64,australian-open,580,Australian Open,1989,world
Q,Goran Ivanisevic,,Tom Nijssen,64 64 60,australian-open,580,Australian Open,1989,world
,Leonardo Lavalle,,Ramesh Krishnan,75 64 36 63,australian-open,580,Australian Open,1989,world
,Christo Van Rensburg,,Mark Woodforde,26 62 67 64 60,australian-open,580,Australian Open,1989,world
,Ramesh Krishnan,1,Mats Wilander,63 62 76,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,,Carl-Uwe Steeb,62 36 60 63,australian-open,580,Australian Open,1989,world
3,Boris Becker,,Kelly Evernden,75 61 63,australian-open,580,Australian Open,1989,world
4,Stefan Edberg,,Heiner Moraing,64 75 75,australian-open,580,Australian Open,1989,world
7,John McEnroe,,Broderick Dyke,62 46 64 63,australian-open,580,Australian Open,1989,world
9,Miloslav Mecir Sr.,,Mark Kratzmann,62 67 76 62,australian-open,580,Australian Open,1989,world
10,Aaron Krickstein,,Jeff Tarango,63 60 62,australian-open,580,Australian Open,1989,world
11,Thomas Muster,,Paul Wekesa,46 76 62 63,australian-open,580,Australian Open,1989,world
12,Mikael Pernfors,,Tore Meinecke,62 63 62,australian-open,580,Australian Open,1989,world
13,Pat Cash,,Richey Reneberg,63 63 67 46 63,australian-open,580,Australian Open,1989,world
14,Jonas Svensson,,Hans-Dieter Beutel,63 64 63,australian-open,580,Australian Open,1989,world
Q,Goran Ivanisevic,15,John Fitzgerald,63 46 63 64,australian-open,580,Australian Open,1989,world
16,Amos Mansdorf,,Richard Matuszewski,62 62 75,australian-open,580,Australian Open,1989,world
,Jeremy Bates,,Gianluca Pozzi,64 63 64,australian-open,580,Australian Open,1989,world
,Darren Cahill,,Olivier Delaitre,46 61 61 61,australian-open,580,Australian Open,1989,world
Q,Bret Garnett,Q,Malcolm Allen,46 64 62 62,australian-open,580,Australian Open,1989,world
,Jan Gunnarsson,,Christian Saceanu,61 62 67 46 61,australian-open,580,Australian Open,1989,world
,Magnus Gustafsson,,Horacio De La Pena,63 75 62,australian-open,580,Australian Open,1989,world
,Damir Keretic,,Paul Chamberlin,76 67 36 64 97,australian-open,580,Australian Open,1989,world
,Johan Kriek,,Todd Woodbridge,75 63 61,australian-open,580,Australian Open,1989,world
,Nicklas Kroon,,Grant Connell,76 76 63,australian-open,580,Australian Open,1989,world
,Patrik Kuhnen,,Mark Koevermans,61 64 76,australian-open,580,Australian Open,1989,world
,Nicklas Kulti,,Eric Winogradsky,62 76 57 62,australian-open,580,Australian Open,1989,world
,Leonardo Lavalle,,Veli Paloheimo,60 16 62 61,australian-open,580,Australian Open,1989,world
,Wally Masur,,Shuzo Matsuoka,63 61 63,australian-open,580,Australian Open,1989,world
,Tom Nijssen,,Slobodan Zivojinovic,63 62 36 63,australian-open,580,Australian Open,1989,world
,Chris Pridham,,Glenn Layendecker,67 26 63 76 1210,australian-open,580,Australian Open,1989,world
,Michiel Schapers,,Marty Davis,67 76 61 62,australian-open,580,Australian Open,1989,world
,Jason Stoltenberg,,Anders Jarryd,63 76 57 75,australian-open,580,Australian Open,1989,world
,Christo Van Rensburg,,Neil Broad,63 63 57 16 62,australian-open,580,Australian Open,1989,world
,Danie Visser,,John Frawley,76 63 76,australian-open,580,Australian Open,1989,world
,Mark Woodforde,,Danilo Marcelino,64 60 62,australian-open,580,Australian Open,1989,world
1,Mats Wilander,,Tobias Svantesson,63 26 75 57 63,australian-open,580,Australian Open,1989,world
2,Ivan Lendl,,Alexander Mronz,60 61 63,australian-open,580,Australian Open,1989,world
3,Boris Becker,,Steve Guy,62 36 62 61,australian-open,580,Australian Open,1989,world
4,Stefan Edberg,,Roger Smith,64 36 64 63,australian-open,580,Australian Open,1989,world
,Darren Cahill,5,Jakob Hlasek,64 67 63 76,australian-open,580,Australian Open,1989,world
,Jan Gunnarsson,6,Henri Leconte,64 63 62,australian-open,580,Australian Open,1989,world
7,John McEnroe,,Michael Westphal,64 75 26 62,australian-open,580,Australian Open,1989,world
