Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
4,Arthur Ashe,12,Dick Crealy,64 97 62,australian-open,580,Australian Open,1970,world
4,Arthur Ashe,6,Dennis Ralston,63 810 63 21 (RET),australian-open,580,Australian Open,1970,world
12,Dick Crealy,8,Roger Taylor,63 911 86 36 86,australian-open,580,Australian Open,1970,world
8,Roger Taylor,1,Tony Roche,97 75 75,australian-open,580,Australian Open,1970,world
6,Dennis Ralston,2,John Newcombe,1917 2018 46 63,australian-open,580,Australian Open,1970,world
12,Dick Crealy,3,Tom Okker,61 36 46 75 63,australian-open,580,Australian Open,1970,world
4,Arthur Ashe,10,Ray Ruffels,68 63 64 62,australian-open,580,Australian Open,1970,world
1,Tony Roche,15,Gerald Battrick,62 62 64,australian-open,580,Australian Open,1970,world
2,John Newcombe,,Phil Dent,62 63 63,australian-open,580,Australian Open,1970,world
3,Tom Okker,14,John Alexander,75 108 1012 46 64,australian-open,580,Australian Open,1970,world
4,Arthur Ashe,13,Bill Bowrey,63 97 64,australian-open,580,Australian Open,1970,world
12,Dick Crealy,5,Stan Smith,64 64 1412,australian-open,580,Australian Open,1970,world
6,Dennis Ralston,11,Allan Stone,62 63 62,australian-open,580,Australian Open,1970,world
10,Ray Ruffels,7,Nikola Pilic,75 64 57 75,australian-open,580,Australian Open,1970,world
8,Roger Taylor,9,Robert Lutz,16 26 64 1210 63,australian-open,580,Australian Open,1970,world
1,Tony Roche,,John Cooper,86 119 64,australian-open,580,Australian Open,1970,world
2,John Newcombe,,Armistead Neely,61 75 61,australian-open,580,Australian Open,1970,world
3,Tom Okker,,Ken Stuart,64 62 75,australian-open,580,Australian Open,1970,world
4,Arthur Ashe,,Geoff Masters,1715 62 63,australian-open,580,Australian Open,1970,world
5,Stan Smith,,John Brown,61 86 64,australian-open,580,Australian Open,1970,world
6,Dennis Ralston,,Vladimir Zednik,63 63 46 64,australian-open,580,Australian Open,1970,world
7,Nikola Pilic,,Tom Gorman,63 1311 911 36 61,australian-open,580,Australian Open,1970,world
8,Roger Taylor,,Lenny Schloss,64 63 64,australian-open,580,Australian Open,1970,world
9,Robert Lutz,,Mathias Werren,61 63 61,australian-open,580,Australian Open,1970,world
10,Ray Ruffels,,Barry Phillips-Moore,86 64 16 75,australian-open,580,Australian Open,1970,world
11,Allan Stone,,Bob Giltinan,75 63 36 61,australian-open,580,Australian Open,1970,world
12,Dick Crealy,,Alvin Gardiner,64 108 1210,australian-open,580,Australian Open,1970,world
13,Bill Bowrey,,Frank Sedgman,62 16 63 46 75,australian-open,580,Australian Open,1970,world
14,John Alexander,,Ray Keldie,63 21 (RET),australian-open,580,Australian Open,1970,world
15,Gerald Battrick,,Jan Kukal,26 63 26 60 64,australian-open,580,Australian Open,1970,world
,Phil Dent,16,Bob  Carmichael,21 (RET),australian-open,580,Australian Open,1970,world
,John Brown,,Peter Doerner,97 06 64,australian-open,580,Australian Open,1970,world
,John Cooper,,Ray Wilson,(W/O),australian-open,580,Australian Open,1970,world
,Phil Dent,,Rod Brent,64 63,australian-open,580,Australian Open,1970,world
,Alvin Gardiner,,D. Richard Russell,6 (W/O),australian-open,580,Australian Open,1970,world
,Bob Giltinan,,Jim McManus,46 97 63,australian-open,580,Australian Open,1970,world
,Tom Gorman,,Syd Ball,61 61,australian-open,580,Australian Open,1970,world
,Ray Keldie,,Allen Shapter,86 64,australian-open,580,Australian Open,1970,world
,Jan Kukal,,Anthony Hammond,64 1210,australian-open,580,Australian Open,1970,world
,Geoff Masters,,Karl Coombes,64 75,australian-open,580,Australian Open,1970,world
,Armistead Neely,,Ian Bidmeade,(W/O),australian-open,580,Australian Open,1970,world
,Barry Phillips-Moore,,Colin Dibley,63 810 64,australian-open,580,Australian Open,1970,world
,Lenny Schloss,,Geoff Pollard,75 64,australian-open,580,Australian Open,1970,world
,Frank Sedgman,,Bernard Paul,64 36 63,australian-open,580,Australian Open,1970,world
,Ken Stuart,,Allan McDonald,75 64,australian-open,580,Australian Open,1970,world
,Mathias Werren,,Mal Anderson,(W/O),australian-open,580,Australian Open,1970,world
,Vladimir Zednik,,John Bartlett,1719 63 62,australian-open,580,Australian Open,1970,world
1,Rod Laver,2,Tony Roche,63 86 62,philadelphia,401,Philadelphia WCT,1970,world
1,Rod Laver,12,Dennis Ralston,86 61 64,philadelphia,401,Philadelphia WCT,1970,world
2,Tony Roche,3,John Newcombe,60 63 64,philadelphia,401,Philadelphia WCT,1970,world
1,Rod Laver,,Ilie Nastase,46 62 86,philadelphia,401,Philadelphia WCT,1970,world
2,Tony Roche,,Cliff Richey,62 61,philadelphia,401,Philadelphia WCT,1970,world
3,John Newcombe,10,Earl Butch Buchholz,86 36 86,philadelphia,401,Philadelphia WCT,1970,world
12,Dennis Ralston,,Clark Graebner,86 64,philadelphia,401,Philadelphia WCT,1970,world
1,Rod Laver,9,Roy Emerson,46 63 64,philadelphia,401,Philadelphia WCT,1970,world
2,Tony Roche,11,Stan Smith,63 62,philadelphia,401,Philadelphia WCT,1970,world
3,John Newcombe,,Jim Osborne,63 68 75,philadelphia,401,Philadelphia WCT,1970,world
12,Dennis Ralston,4,Tom Okker,61 68 63,philadelphia,401,Philadelphia WCT,1970,world
10,Earl Butch Buchholz,7,Fred Stolle,64 16 63,philadelphia,401,Philadelphia WCT,1970,world
,Cliff Richey,8,Arthur Ashe,64 46 86,philadelphia,401,Philadelphia WCT,1970,world
,Clark Graebner,,Manuel Santana,63 46 63,philadelphia,401,Philadelphia WCT,1970,world
,Ilie Nastase,,Roger Taylor,64 64,philadelphia,401,Philadelphia WCT,1970,world
1,Rod Laver,,Graham Stilwell,62 63,philadelphia,401,Philadelphia WCT,1970,world
2,Tony Roche,LL,D. Richard Russell,61 63,philadelphia,401,Philadelphia WCT,1970,world
3,John Newcombe,,Thomas Koch,64 64,philadelphia,401,Philadelphia WCT,1970,world
4,Tom Okker,Q,Donald Lutz,63 61,philadelphia,401,Philadelphia WCT,1970,world
,Clark Graebner,5,Ken Rosewall,63 62,philadelphia,401,Philadelphia WCT,1970,world
7,Fred Stolle,,Tom Gorman,86 86,philadelphia,401,Philadelphia WCT,1970,world
8,Arthur Ashe,,Haroon Rahim,68 86 62,philadelphia,401,Philadelphia WCT,1970,world
9,Roy Emerson,,Jaime Fillol Sr.,60 64,philadelphia,401,Philadelphia WCT,1970,world
10,Earl Butch Buchholz,,Nikola Pilic,62 62,philadelphia,401,Philadelphia WCT,1970,world
11,Stan Smith,,Charlie Pasarell,86 64,philadelphia,401,Philadelphia WCT,1970,world
12,Dennis Ralston,,Ion Tiriac,75 63,philadelphia,401,Philadelphia WCT,1970,world
,Ilie Nastase,,Bob  Carmichael,62 61,philadelphia,401,Philadelphia WCT,1970,world
,Jim Osborne,,Zeljko Franulovic,68 86 86,philadelphia,401,Philadelphia WCT,1970,world
,Cliff Richey,,Marty Riessen,64 62,philadelphia,401,Philadelphia WCT,1970,world
,Manuel Santana,,Jim McManus,62 62,philadelphia,401,Philadelphia WCT,1970,world
,Roger Taylor,Q,Herb Fitzgibbon,64 61,philadelphia,401,Philadelphia WCT,1970,world
5,Ken Rosewall,,Roy Barth,61 63,philadelphia,401,Philadelphia WCT,1970,world
,Ilie Nastase,6,Andres Gimeno,62 75,philadelphia,401,Philadelphia WCT,1970,world
7,Fred Stolle,Q,Butch Seewagen,62 75,philadelphia,401,Philadelphia WCT,1970,world
8,Arthur Ashe,Q,Joaquin Loyo-Mayo,62 61,philadelphia,401,Philadelphia WCT,1970,world
10,Earl Butch Buchholz,,Mark Cox,36 62 63,philadelphia,401,Philadelphia WCT,1970,world
,Bob  Carmichael,Q,Jasjit Singh,46 63 75,philadelphia,401,Philadelphia WCT,1970,world
Q,Herb Fitzgibbon,LL,Ingo Buding,63 62,philadelphia,401,Philadelphia WCT,1970,world
,Tom Gorman,,Jan Kodes,62 68 60,philadelphia,401,Philadelphia WCT,1970,world
,Clark Graebner,,Premjit Lall,61 46 64,philadelphia,401,Philadelphia WCT,1970,world
,Jim McManus,,Torben Ulrich,86 61,philadelphia,401,Philadelphia WCT,1970,world
,Nikola Pilic,Q,Hans-Joachim Ploetz,62 62,philadelphia,401,Philadelphia WCT,1970,world
,Haroon Rahim,,Raymond Moore,75 86,philadelphia,401,Philadelphia WCT,1970,world
,Cliff Richey,,Ron Holmberg,64 36 63,philadelphia,401,Philadelphia WCT,1970,world
,Marty Riessen,,Robert Lutz,63 63,philadelphia,401,Philadelphia WCT,1970,world
,Manuel Santana,,Ismail El Shafei,63 62,philadelphia,401,Philadelphia WCT,1970,world
,Roger Taylor,Q,Jeff Borowiak,63 86,philadelphia,401,Philadelphia WCT,1970,world
,Ken Rosewall,,Andres Gimeno,36 62 36 76 63,north-miami-beach,681,Miami WCT,1970,world
,Andres Gimeno,,Rod Laver,46 119 75,north-miami-beach,681,Miami WCT,1970,world
,Ken Rosewall,,Tony Roche,97 26 62,north-miami-beach,681,Miami WCT,1970,world
,Andres Gimeno,,Tom Okker,36 64 60,north-miami-beach,681,Miami WCT,1970,world
,Tony Roche,,Fred Stolle,64 64,north-miami-beach,681,Miami WCT,1970,world
,Ken Rosewall,,Raymond Moore,61 75,north-miami-beach,681,Miami WCT,1970,world
,Arthur Ashe,,Stan Smith,62 1311,richmond,802,Richmond,1970,world
,Arthur Ashe,,Jim McManus,75 64,richmond,802,Richmond,1970,world
,Stan Smith,,Clark Graebner,46 61 64,richmond,802,Richmond,1970,world
,Arthur Ashe,,Ilie Nastase,86 86,richmond,802,Richmond,1970,world
,Clark Graebner,,Zeljko Franulovic,119 63,richmond,802,Richmond,1970,world
,Jim McManus,,Cliff Richey,810 62 64,richmond,802,Richmond,1970,world
,Stan Smith,,Charlie Pasarell,57 63 75,richmond,802,Richmond,1970,world
,Ilie Nastase,,Cliff Richey,68 36 64 97 60,salisbury,355,Salisbury,1970,world
,Ilie Nastase,,Roger Taylor,64 68 63 63,salisbury,355,Salisbury,1970,world
,Cliff Richey,,Ismail El Shafei,63 75 64,salisbury,355,Salisbury,1970,world
