Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
Q,Arvind Parmar,,Harel Levy,675 64 61,adelaide,7308,Adelaide,2003,world
,Brian Vahaly,WC,Adam Kennedy,46 62 60,adelaide,7308,Adelaide,2003,world
,Martin Verkerk,Q,Florent Serra,63 64,adelaide,7308,Adelaide,2003,world
2,Paradorn Srichaphan,,Karol Kucera,63 61,chennai,891,Chennai,2003,world
2,Paradorn Srichaphan,,Jean-Rene Lisnard,62 61,chennai,891,Chennai,2003,world
,Karol Kucera,4,Juan Ignacio Chela,63 75,chennai,891,Chennai,2003,world
,Karol Kucera,1,Guillermo Canas,61 75,chennai,891,Chennai,2003,world
2,Paradorn Srichaphan,,Sargis Sargsian,64 64,chennai,891,Chennai,2003,world
4,Juan Ignacio Chela,Q,Tomas Behrend,64 63,chennai,891,Chennai,2003,world
,Jean-Rene Lisnard,6,Rainer Schuettler,62 75,chennai,891,Chennai,2003,world
1,Guillermo Canas,,Jiri Vanek,64 62,chennai,891,Chennai,2003,world
2,Paradorn Srichaphan,,John van Lottum,62 64,chennai,891,Chennai,2003,world
4,Juan Ignacio Chela,,Zeljko Krajan,36 63 20 (RET),chennai,891,Chennai,2003,world
6,Rainer Schuettler,,Mark Philippoussis,62 61,chennai,891,Chennai,2003,world
,Sargis Sargsian,8,Albert Montanes,64 63,chennai,891,Chennai,2003,world
Q,Tomas Behrend,,Albert Portas,764 61,chennai,891,Chennai,2003,world
,Karol Kucera,,Cecil Mamiit,766 36 63,chennai,891,Chennai,2003,world
,Jean-Rene Lisnard,LL,Noam Okun,60 26 62,chennai,891,Chennai,2003,world
1,Guillermo Canas,,Dick Norman,46 62 63,chennai,891,Chennai,2003,world
2,Paradorn Srichaphan,,Jan Vacek,75 62,chennai,891,Chennai,2003,world
4,Juan Ignacio Chela,WC,Leander Paes,765 75,chennai,891,Chennai,2003,world
Q,Tomas Behrend,5,Andrei Pavel,63 63,chennai,891,Chennai,2003,world
6,Rainer Schuettler,,Julian Knowle,64 61,chennai,891,Chennai,2003,world
,Cecil Mamiit,7,Lars Burgsmuller,60 63,chennai,891,Chennai,2003,world
8,Albert Montanes,,Michael Llodra,765 16 64,chennai,891,Chennai,2003,world
,Zeljko Krajan,WC,Rohan Bopanna,64 763,chennai,891,Chennai,2003,world
,Karol Kucera,,Justin Gimelstob,36 763 63,chennai,891,Chennai,2003,world
,Jean-Rene Lisnard,,Kristian Pless,62 75,chennai,891,Chennai,2003,world
LL,Noam Okun,,Juan Balcells,75 64,chennai,891,Chennai,2003,world
,Mark Philippoussis,Q,Michael Kohlmann,763 63,chennai,891,Chennai,2003,world
,Albert Portas,,Jerome Golmard,11 (RET),chennai,891,Chennai,2003,world
,Sargis Sargsian,Q,Julien Varlet,61 75,chennai,891,Chennai,2003,world
,John van Lottum,Q,Olivier Patience,62 764,chennai,891,Chennai,2003,world
,Jiri Vanek,WC,Prakash Amritraj,62 62,chennai,891,Chennai,2003,world
,Stefan Koubek,9,Jan-Michael Gambill,64 64,doha,451,Doha,2003,world
,Stefan Koubek,3,Younes El Aynaoui,761 765,doha,451,Doha,2003,world
9,Jan-Michael Gambill,6,Mikhail Youzhny,64 62,doha,451,Doha,2003,world
9,Jan-Michael Gambill,1,Roger Federer,64 75,doha,451,Doha,2003,world
3,Younes El Aynaoui,8,Fabrice Santoro,36 63 63,doha,451,Doha,2003,world
6,Mikhail Youzhny,,Fernando Vicente,767 63,doha,451,Doha,2003,world
,Stefan Koubek,Q,Andreas Vinciguerra,63 64,doha,451,Doha,2003,world
1,Roger Federer,,Michel Kratochvil,64 64,doha,451,Doha,2003,world
Q,Andreas Vinciguerra,2,Albert Costa,36 765 75,doha,451,Doha,2003,world
3,Younes El Aynaoui,,Hicham Arazi,64 761,doha,451,Doha,2003,world
6,Mikhail Youzhny,,Radek Stepanek,63 61,doha,451,Doha,2003,world
8,Fabrice Santoro,Q,Christophe Rochus,75 678 75,doha,451,Doha,2003,world
9,Jan-Michael Gambill,,David Ferrer,765 64,doha,451,Doha,2003,world
,Stefan Koubek,,Vladimir Voltchkov,61 61,doha,451,Doha,2003,world
,Fernando Vicente,Q,Markus Hantschk,75 763,doha,451,Doha,2003,world
1,Roger Federer,LL,Andrei Stoliarov,62 674 64,doha,451,Doha,2003,world
2,Albert Costa,,Andrea Gaudenzi,63 64,doha,451,Doha,2003,world
3,Younes El Aynaoui,,Julien Boutter,64 64,doha,451,Doha,2003,world
,Fernando Vicente,4,Yevgeny Kafelnikov,62 75,doha,451,Doha,2003,world
6,Mikhail Youzhny,,David Sanchez,46 64 64,doha,451,Doha,2003,world
,Stefan Koubek,7,Nicolas Escude,765 62,doha,451,Doha,2003,world
8,Fabrice Santoro,,Felix Mantilla,63 63,doha,451,Doha,2003,world
9,Jan-Michael Gambill,,Ivo Heuberger,61 75,doha,451,Doha,2003,world
,Hicham Arazi,Q,David Prinosil,62 63,doha,451,Doha,2003,world
,David Ferrer,,Raemon Sluiter,63 672 64,doha,451,Doha,2003,world
Q,Markus Hantschk,,Kenneth Carlsen,763 61,doha,451,Doha,2003,world
,Michel Kratochvil,WC,Sultan Khalfan,60 64,doha,451,Doha,2003,world
Q,Christophe Rochus,WC,Yves Allegro,63 62,doha,451,Doha,2003,world
,Radek Stepanek,,Feliciano Lopez,674 63 62,doha,451,Doha,2003,world
Q,Andreas Vinciguerra,WC,Karim Alami,26 64 61,doha,451,Doha,2003,world
,Vladimir Voltchkov,,Hyung-Taik Lee,64 36 75,doha,451,Doha,2003,world
4,Gustavo Kuerten,,Dominik Hrbaty,63 75,auckland,301,Auckland,2003,world
4,Gustavo Kuerten,,Mariano Zabaleta,63 63,auckland,301,Auckland,2003,world
,Dominik Hrbaty,,Felix Mantilla,62 62,auckland,301,Auckland,2003,world
,Felix Mantilla,1,Jiri Novak,675 62 763,auckland,301,Auckland,2003,world
4,Gustavo Kuerten,7,Guillermo Coria,75 46 62,auckland,301,Auckland,2003,world
,Dominik Hrbaty,,David Ferrer,75 63,auckland,301,Auckland,2003,world
,Mariano Zabaleta,,Stefan Koubek,62 61,auckland,301,Auckland,2003,world
1,Jiri Novak,Q,Robby Ginepri,16 766 63,auckland,301,Auckland,2003,world
,David Ferrer,3,Fernando Gonzalez,64 63,auckland,301,Auckland,2003,world
4,Gustavo Kuerten,Q,Michael Russell,46 64 62,auckland,301,Auckland,2003,world
,Dominik Hrbaty,6,Jan-Michael Gambill,63 676 764,auckland,301,Auckland,2003,world
7,Guillermo Coria,,Fernando Vicente,62 62,auckland,301,Auckland,2003,world
,Stefan Koubek,,Raemon Sluiter,63 36 61,auckland,301,Auckland,2003,world
,Felix Mantilla,,Kenneth Carlsen,64 64,auckland,301,Auckland,2003,world
,Mariano Zabaleta,,Vincent Spadea,64 63,auckland,301,Auckland,2003,world
1,Jiri Novak,Q,Robert Kendrick,62 63,auckland,301,Auckland,2003,world
,Mariano Zabaleta,2,David Nalbandian,26 763 63,auckland,301,Auckland,2003,world
3,Fernando Gonzalez,,Feliciano Lopez,36 765 62,auckland,301,Auckland,2003,world
4,Gustavo Kuerten,Q,Martin Verkerk,765 64,auckland,301,Auckland,2003,world
,Felix Mantilla,5,Jose Acasuso,63 75,auckland,301,Auckland,2003,world
6,Jan-Michael Gambill,,Michel Kratochvil,61 63,auckland,301,Auckland,2003,world
7,Guillermo Coria,,David Sanchez,26 62 64,auckland,301,Auckland,2003,world
,Raemon Sluiter,8,Davide Sanguinetti,63 63,auckland,301,Auckland,2003,world
,Kenneth Carlsen,,Andre Sa,677 75 64,auckland,301,Auckland,2003,world
,David Ferrer,,Alberto Martin,63 62,auckland,301,Auckland,2003,world
Q,Robby Ginepri,,Agustin Calleri,765 75,auckland,301,Auckland,2003,world
,Dominik Hrbaty,WC,Simon Rea,64 62,auckland,301,Auckland,2003,world
,Stefan Koubek,WC,Mark Nielsen,63 62,auckland,301,Auckland,2003,world
Q,Michael Russell,,Radek Stepanek,764 64,auckland,301,Auckland,2003,world
,Vincent Spadea,,Antony Dupuis,63 64,auckland,301,Auckland,2003,world
,Fernando Vicente,WC,Luis Horna,36 765 62,auckland,301,Auckland,2003,world
Q,Hyung-Taik Lee,2,Juan Carlos Ferrero,46 766 764,sydney,338,Sydney,2003,world
2,Juan Carlos Ferrero,,Rainer Schuettler,36 63 62,sydney,338,Sydney,2003,world
Q,Hyung-Taik Lee,,Wayne Ferreira,63 63,sydney,338,Sydney,2003,world
Q,Hyung-Taik Lee,1,Marat Safin,(W/O),sydney,338,Sydney,2003,world
2,Juan Carlos Ferrero,7,Paradorn Srichaphan,63 61,sydney,338,Sydney,2003,world
,Wayne Ferreira,LL,Franco Squillari,60 64,sydney,338,Sydney,2003,world
,Rainer Schuettler,Q,Mardy Fish,765 64,sydney,338,Sydney,2003,world
1,Marat Safin,,Jarkko Nieminen,36 61 62,sydney,338,Sydney,2003,world
2,Juan Carlos Ferrero,,Mikhail Youzhny,63 62,sydney,338,Sydney,2003,world
Q,Mardy Fish,3,Carlos Moya,764 46 64,sydney,338,Sydney,2003,world
Q,Hyung-Taik Lee,6,Andy Roddick,765 75,sydney,338,Sydney,2003,world
7,Paradorn Srichaphan,,Max Mirnyi,36 64 64,sydney,338,Sydney,2003,world
,Rainer Schuettler,8,Gaston Gaudio,765 60,sydney,338,Sydney,2003,world
,Wayne Ferreira,,Juan Ignacio Chela,675 64 64,sydney,338,Sydney,2003,world
LL,Franco Squillari,SE,Nikolay Davydenko,61 64,sydney,338,Sydney,2003,world
1,Marat Safin,,Olivier Rochus,61 64,sydney,338,Sydney,2003,world
2,Juan Carlos Ferrero,Q,Jaymon Crabb,57 75 63,sydney,338,Sydney,2003,world
3,Carlos Moya,,James Blake,63 676 63,sydney,338,Sydney,2003,world
LL,Franco Squillari,4,Roger Federer,62 63,sydney,338,Sydney,2003,world
,Juan Ignacio Chela,5,Albert Costa,764 61,sydney,338,Sydney,2003,world
6,Andy Roddick,,Tommy Robredo,62 62,sydney,338,Sydney,2003,world
7,Paradorn Srichaphan,WC,Scott Draper,64 36 61,sydney,338,Sydney,2003,world
8,Gaston Gaudio,WC,Todd Reid,675 62 75,sydney,338,Sydney,2003,world
SE,Nikolay Davydenko,WC,Raphael Durek,63 64,sydney,338,Sydney,2003,world
,Wayne Ferreira,,Thomas Enqvist,62 64,sydney,338,Sydney,2003,world
Q,Mardy Fish,,Richard Krajicek,760 64,sydney,338,Sydney,2003,world
Q,Hyung-Taik Lee,,Nicolas Lapentti,62 60,sydney,338,Sydney,2003,world
,Max Mirnyi,,Xavier Malisse,765 675 63,sydney,338,Sydney,2003,world
,Jarkko Nieminen,Q,Peter Luczak,60 36 75,sydney,338,Sydney,2003,world
,Rainer Schuettler,,Ivan Ljubicic,62 761,sydney,338,Sydney,2003,world
,Mikhail Youzhny,SE,Adrian Voinea,36 21 (RET),sydney,338,Sydney,2003,world
2,Andre Agassi,31,Rainer Schuettler,62 62 61,australian-open,580,Australian Open,2003,world
2,Andre Agassi,,Wayne Ferreira,62 62 63,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,9,Andy Roddick,75 26 63 63,australian-open,580,Australian Open,2003,world
2,Andre Agassi,12,Sebastien Grosjean,63 62 62,australian-open,580,Australian Open,2003,world
,Wayne Ferreira,4,Juan Carlos Ferrero,764 765 61,australian-open,580,Australian Open,2003,world
9,Andy Roddick,18,Younes El Aynaoui,46 765 46 64 2119,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,10,David Nalbandian,63 57 61 60,australian-open,580,Australian Open,2003,world
18,Younes El Aynaoui,1,Lleyton Hewitt,674 764 765 64,australian-open,580,Australian Open,2003,world
2,Andre Agassi,,Guillermo Coria,61 31 (RET),australian-open,580,Australian Open,2003,world
4,Juan Carlos Ferrero,,Mario Ancic,60 63 62,australian-open,580,Australian Open,2003,world
10,David Nalbandian,6,Roger Federer,64 36 61 16 63,australian-open,580,Australian Open,2003,world
9,Andy Roddick,25,Mikhail Youzhny,674 36 75 63 62,australian-open,580,Australian Open,2003,world
12,Sebastien Grosjean,,Felix Mantilla,36 26 63 63 63,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,23,James Blake,63 64 16 63,australian-open,580,Australian Open,2003,world
,Wayne Ferreira,,Sargis Sargsian,63 64 36 63,australian-open,580,Australian Open,2003,world
1,Lleyton Hewitt,,Radek Stepanek,63 62 60,australian-open,580,Australian Open,2003,world
2,Andre Agassi,29,Nicolas Escude,62 36 63 64,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,3,Marat Safin,(W/O),australian-open,580,Australian Open,2003,world
4,Juan Carlos Ferrero,28,Fabrice Santoro,46 63 46 62 75,australian-open,580,Australian Open,2003,world
6,Roger Federer,Q,Andreas Vinciguerra,63 64 62,australian-open,580,Australian Open,2003,world
25,Mikhail Youzhny,7,Jiri Novak,61 36 63 62,australian-open,580,Australian Open,2003,world
,Felix Mantilla,8,Albert Costa,36 63 46 61 63,australian-open,580,Australian Open,2003,world
9,Andy Roddick,,Fernando Vicente,62 63 62,australian-open,580,Australian Open,2003,world
10,David Nalbandian,20,Xavier Malisse,46 62 60 30 (RET),australian-open,580,Australian Open,2003,world
12,Sebastien Grosjean,24,Nicolas Lapentti,61 63 63,australian-open,580,Australian Open,2003,world
18,Younes El Aynaoui,,Feliciano Lopez,57 62 763 768,australian-open,580,Australian Open,2003,world
23,James Blake,,Alberto Martin,63 46 62 62,australian-open,580,Australian Open,2003,world
,Mario Ancic,WC,Peter Luczak,26 762 64 62,australian-open,580,Australian Open,2003,world
,Guillermo Coria,,Jarkko Nieminen,75 62 62,australian-open,580,Australian Open,2003,world
,Wayne Ferreira,,Mardy Fish,26 36 61 64 60,australian-open,580,Australian Open,2003,world
,Sargis Sargsian,,Mark Philippoussis,57 75 60 64,australian-open,580,Australian Open,2003,world
1,Lleyton Hewitt,Q,Todd Larkham,61 60 61,australian-open,580,Australian Open,2003,world
2,Andre Agassi,,Hyung-Taik Lee,61 60 60,australian-open,580,Australian Open,2003,world
3,Marat Safin,,Albert Montanes,63 46 64 61,australian-open,580,Australian Open,2003,world
4,Juan Carlos Ferrero,,Jean-Rene Lisnard,60 64 62,australian-open,580,Australian Open,2003,world
,Mardy Fish,5,Carlos Moya,36 768 64 46 62,australian-open,580,Australian Open,2003,world
6,Roger Federer,,Lars Burgsmuller,63 60 63,australian-open,580,Australian Open,2003,world
7,Jiri Novak,,Olivier Rochus,763 765 46 46 63,australian-open,580,Australian Open,2003,world
8,Albert Costa,WC,Scott Draper,64 679 62 63,australian-open,580,Australian Open,2003,world
9,Andy Roddick,,Adrian Voinea,62 62 62,australian-open,580,Australian Open,2003,world
10,David Nalbandian,Q,Jaymon Crabb,61 763 63,australian-open,580,Australian Open,2003,world
,Mark Philippoussis,11,Paradorn Srichaphan,36 61 16 75 63,australian-open,580,Australian Open,2003,world
12,Sebastien Grosjean,,Karol Kucera,762 26 63 761,australian-open,580,Australian Open,2003,world
,Alberto Martin,13,Fernando Gonzalez,675 63 61 764,australian-open,580,Australian Open,2003,world
,Guillermo Coria,14,Guillermo Canas,62 46 64 64,australian-open,580,Australian Open,2003,world
,Mario Ancic,16,Sjeng Schalken,63 16 6710 64 64,australian-open,580,Australian Open,2003,world
,Sargis Sargsian,17,Gaston Gaudio,26 75 62 62,australian-open,580,Australian Open,2003,world
18,Younes El Aynaoui,Q,Vadim Kutsenko,62 61 64,australian-open,580,Australian Open,2003,world
,Fernando Vicente,19,Juan Ignacio Chela,63 63 26 63,australian-open,580,Australian Open,2003,world
20,Xavier Malisse,,Antony Dupuis,63 57 766 75,australian-open,580,Australian Open,2003,world
,Jarkko Nieminen,22,Yevgeny Kafelnikov,63 63 36 46 61,australian-open,580,Australian Open,2003,world
23,James Blake,,Jose Acasuso,61 64 64,australian-open,580,Australian Open,2003,world
24,Nicolas Lapentti,,David Sanchez,61 60 26 62,australian-open,580,Australian Open,2003,world
25,Mikhail Youzhny,WC,Joseph Sirianni,62 63 63,australian-open,580,Australian Open,2003,world
,Felix Mantilla,27,Jan-Michael Gambill,57 64 46 63 62,australian-open,580,Australian Open,2003,world
28,Fabrice Santoro,,Wayne Arthurs,63 61 (RET),australian-open,580,Australian Open,2003,world
29,Nicolas Escude,Q,Christophe Rochus,16 62 62 64,australian-open,580,Australian Open,2003,world
,Radek Stepanek,30,Gustavo Kuerten,57 63 75 46 63,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,,Richard Krajicek,63 75 64,australian-open,580,Australian Open,2003,world
,Wayne Ferreira,,Michel Kratochvil,62 62 75,australian-open,580,Australian Open,2003,world
,Feliciano Lopez,,Robby Ginepri,62 64 62,australian-open,580,Australian Open,2003,world
WC,Peter Luczak,Q,Renzo Furlan,762 46 60 62,australian-open,580,Australian Open,2003,world
Q,Andreas Vinciguerra,,Julian Knowle,62 01 (RET),australian-open,580,Australian Open,2003,world
1,Lleyton Hewitt,Q,Magnus Larsson,63 36 61 673 62,australian-open,580,Australian Open,2003,world
2,Andre Agassi,,Brian Vahaly,75 63 63,australian-open,580,Australian Open,2003,world
3,Marat Safin,,Raemon Sluiter,64 46 63 64,australian-open,580,Australian Open,2003,world
4,Juan Carlos Ferrero,,Franco Squillari,765 36 62 63,australian-open,580,Australian Open,2003,world
5,Carlos Moya,,Dick Norman,75 63 64,australian-open,580,Australian Open,2003,world
6,Roger Federer,,Flavio Saretta,764 75 63,australian-open,580,Australian Open,2003,world
7,Jiri Novak,,Vincent Spadea,62 26 62 763,australian-open,580,Australian Open,2003,world
8,Albert Costa,Q,David Prinosil,64 61 36 765,australian-open,580,Australian Open,2003,world
9,Andy Roddick,,Zeljko Krajan,679 62 760 63,australian-open,580,Australian Open,2003,world
10,David Nalbandian,,Jerome Golmard,36 63 61 (RET),australian-open,580,Australian Open,2003,world
11,Paradorn Srichaphan,,Jurgen Melzer,75 64 16 60,australian-open,580,Australian Open,2003,world
12,Sebastien Grosjean,,Fernando Meligeni,64 62 63,australian-open,580,Australian Open,2003,world
13,Fernando Gonzalez,Q,Julien Varlet,62 36 46 63 64,australian-open,580,Australian Open,2003,world
14,Guillermo Canas,,Vladimir Voltchkov,63 75 63,australian-open,580,Australian Open,2003,world
,Feliciano Lopez,15,Alex Corretja,673 769 766 63,australian-open,580,Australian Open,2003,world
16,Sjeng Schalken,Q,Jack Brasington,64 62 765,australian-open,580,Australian Open,2003,world
17,Gaston Gaudio,,Thomas Enqvist,75 75 62,australian-open,580,Australian Open,2003,world
18,Younes El Aynaoui,,Justin Gimelstob,26 46 64 10 (RET),australian-open,580,Australian Open,2003,world
19,Juan Ignacio Chela,,Karol Beck,64 36 61 60,australian-open,580,Australian Open,2003,world
20,Xavier Malisse,,Dominik Hrbaty,62 63 62,australian-open,580,Australian Open,2003,world
Q,Renzo Furlan,21,Andrei Pavel,41 (RET),australian-open,580,Australian Open,2003,world
22,Yevgeny Kafelnikov,,Jeff Morrison,765 63 46 63,australian-open,580,Australian Open,2003,world
23,James Blake,,Jiri Vanek,762 64 64,australian-open,580,Australian Open,2003,world
24,Nicolas Lapentti,Q,Julien Benneteau,60 64 60,australian-open,580,Australian Open,2003,world
25,Mikhail Youzhny,WC,Richard Gasquet,36 60 61 64,australian-open,580,Australian Open,2003,world
,Wayne Ferreira,26,Tommy Robredo,57 60 63 64,australian-open,580,Australian Open,2003,world
27,Jan-Michael Gambill,,Michael Llodra,62 75 673 46 62,australian-open,580,Australian Open,2003,world
28,Fabrice Santoro,Q,Bjorn Phau,64 63 64,australian-open,580,Australian Open,2003,world
29,Nicolas Escude,WC,Gouichi Motomura,61 26 63 62,australian-open,580,Australian Open,2003,world
30,Gustavo Kuerten,,Hicham Arazi,64 768 63,australian-open,580,Australian Open,2003,world
31,Rainer Schuettler,,Albert Portas,63 62 60,australian-open,580,Australian Open,2003,world
Q,Andreas Vinciguerra,32,Stefan Koubek,64 64 61,australian-open,580,Australian Open,2003,world
,Jose Acasuso,LL,Gregory Carraz,57 43 (RET),australian-open,580,Australian Open,2003,world
,Mario Ancic,Q,Alexander Waske,63 64 764,australian-open,580,Australian Open,2003,world
,Wayne Arthurs,Q,Marcos Daniel,675 36 765 64 64,australian-open,580,Australian Open,2003,world
,Lars Burgsmuller,,Juan Balcells,64 75 75,australian-open,580,Australian Open,2003,world
,Guillermo Coria,,Francisco Clavet,64 75 61,australian-open,580,Australian Open,2003,world
Q,Jaymon Crabb,WC,Andrew Ilie,63 36 763 64,australian-open,580,Australian Open,2003,world
WC,Scott Draper,,Alex Kim,75 63 36 63,australian-open,580,Australian Open,2003,world
,Antony Dupuis,,Jacobo Diaz,64 63 63,australian-open,580,Australian Open,2003,world
,Mardy Fish,Q,Joachim Johansson,63 75 62,australian-open,580,Australian Open,2003,world
,Robby Ginepri,,Marc Rosset,63 64 62,australian-open,580,Australian Open,2003,world
,Julian Knowle,WC,Ryan Henry,57 64 62 75,australian-open,580,Australian Open,2003,world
,Richard Krajicek,WC,Todd Reid,36 62 62 61,australian-open,580,Australian Open,2003,world
,Michel Kratochvil,,Davide Sanguinetti,63 60 63,australian-open,580,Australian Open,2003,world
,Karol Kucera,,Jan Vacek,62 61 64,australian-open,580,Australian Open,2003,world
Q,Vadim Kutsenko,,Ivan Ljubicic,63 64 16 46 63,australian-open,580,Australian Open,2003,world
Q,Todd Larkham,,Cecil Mamiit,675 63 765 64,australian-open,580,Australian Open,2003,world
,Hyung-Taik Lee,,David Ferrer,57 62 62 63,australian-open,580,Australian Open,2003,world
,Jean-Rene Lisnard,,Andrea Gaudenzi,64 26 61 46 61,australian-open,580,Australian Open,2003,world
WC,Peter Luczak,,Attila Savolt,75 62 64,australian-open,580,Australian Open,2003,world
,Felix Mantilla,,Mariano Zabaleta,46 75 63 46 64,australian-open,580,Australian Open,2003,world
,Alberto Martin,Q,Alex Bogomolov Jr.,62 64 673 46 61,australian-open,580,Australian Open,2003,world
,Albert Montanes,,Mariano Puerta,62 64 64,australian-open,580,Australian Open,2003,world
,Jarkko Nieminen,,Nikolay Davydenko,63 36 36 62 75,australian-open,580,Australian Open,2003,world
,Mark Philippoussis,,Martin Verkerk,64 64 675 63,australian-open,580,Australian Open,2003,world
Q,Christophe Rochus,,Irakli Labadze,62 63 64,australian-open,580,Australian Open,2003,world
,Olivier Rochus,,Arnaud Di Pasquale,46 46 63 63 64,australian-open,580,Australian Open,2003,world
,David Sanchez,,Kristian Pless,57 63 16 64 108,australian-open,580,Australian Open,2003,world
,Sargis Sargsian,,Agustin Calleri,64 36 764 60,australian-open,580,Australian Open,2003,world
WC,Joseph Sirianni,,Max Mirnyi,63 64 64,australian-open,580,Australian Open,2003,world
,Radek Stepanek,,Kenneth Carlsen,60 75 61,australian-open,580,Australian Open,2003,world
,Fernando Vicente,,Luis Horna,36 46 63 763 61,australian-open,580,Australian Open,2003,world
,Adrian Voinea,,Andre Sa,62 762 64,australian-open,580,Australian Open,2003,world
,Martin Verkerk,5,Yevgeny Kafelnikov,64 57 75,milan,408,Milan,2003,world
5,Yevgeny Kafelnikov,8,Jarkko Nieminen,768 63,milan,408,Milan,2003,world
,Martin Verkerk,,Ivan Ljubicic,36 75 761,milan,408,Milan,2003,world
5,Yevgeny Kafelnikov,Q,Jonas Bjorkman,63 64,milan,408,Milan,2003,world
8,Jarkko Nieminen,WC,Richard Krajicek,767 75,milan,408,Milan,2003,world
,Ivan Ljubicic,Q,Julien Varlet,64 61,milan,408,Milan,2003,world
,Martin Verkerk,,Davide Sanguinetti,75 63,milan,408,Milan,2003,world
Q,Julien Varlet,4,Xavier Malisse,26 75 766,milan,408,Milan,2003,world
5,Yevgeny Kafelnikov,,Kristian Pless,64 63,milan,408,Milan,2003,world
8,Jarkko Nieminen,,Antony Dupuis,764 26 64,milan,408,Milan,2003,world
Q,Jonas Bjorkman,WC,Andrea Gaudenzi,62 61,milan,408,Milan,2003,world
WC,Richard Krajicek,,Radek Stepanek,36 63 7613,milan,408,Milan,2003,world
,Ivan Ljubicic,,Dominik Hrbaty,673 766 64,milan,408,Milan,2003,world
,Davide Sanguinetti,,Max Mirnyi,16 63 769,milan,408,Milan,2003,world
,Martin Verkerk,,Thomas Enqvist,63 64,milan,408,Milan,2003,world
,Radek Stepanek,1,Jiri Novak,64 63,milan,408,Milan,2003,world
,Thomas Enqvist,2,Sjeng Schalken,64 63,milan,408,Milan,2003,world
WC,Andrea Gaudenzi,3,Younes El Aynaoui,75 63,milan,408,Milan,2003,world
4,Xavier Malisse,,Andre Sa,64 64,milan,408,Milan,2003,world
5,Yevgeny Kafelnikov,Q,Marcelo Charpentier,62 75,milan,408,Milan,2003,world
,Dominik Hrbaty,7,Nicolas Escude,64 16 63,milan,408,Milan,2003,world
8,Jarkko Nieminen,,Michel Kratochvil,64 36 61,milan,408,Milan,2003,world
Q,Jonas Bjorkman,Q,Tomas Zib,75 63,milan,408,Milan,2003,world
,Antony Dupuis,,Vladimir Voltchkov,46 63 64,milan,408,Milan,2003,world
WC,Richard Krajicek,,Nikolay Davydenko,75 62,milan,408,Milan,2003,world
