Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Roy Emerson,2,Fred Stolle,79 26 64 75 61,australian-open,580,Australian Championships,1965,world
1,Roy Emerson,3,John Newcombe,75 64 61,australian-open,580,Australian Championships,1965,world
2,Fred Stolle,4,Tony Roche,64 86 97,australian-open,580,Australian Championships,1965,world
1,Roy Emerson,,Juan Gisbert Sr,63 63 61,australian-open,580,Australian Championships,1965,world
2,Fred Stolle,9,Owen Davidson,36 60 60 63,australian-open,580,Australian Championships,1965,world
3,John Newcombe,10,Bill Bowrey,62 46 26 63 64,australian-open,580,Australian Championships,1965,world
4,Tony Roche,5,Pierre Darmon,68 62 63 60,australian-open,580,Australian Championships,1965,world
1,Roy Emerson,15,Francois Jauffret,64 62 61,australian-open,580,Australian Championships,1965,world
2,Fred Stolle,14,Osamu Ishiguro,63 62 64,australian-open,580,Australian Championships,1965,world
3,John Newcombe,,Georges Goven,64 62 62,australian-open,580,Australian Championships,1965,world
4,Tony Roche,,Christer Holm,86 64 62,australian-open,580,Australian Championships,1965,world
5,Pierre Darmon,,John Stephens,62 75 64,australian-open,580,Australian Championships,1965,world
10,Bill Bowrey,6,Pierre Barthes,64 62 108,australian-open,580,Australian Championships,1965,world
9,Owen Davidson,7,Lew Gerrard,64 108 86,australian-open,580,Australian Championships,1965,world
,Juan Gisbert Sr,11,Barry Phillips-Moore,46 64 16 75 75,australian-open,580,Australian Championships,1965,world
1,Roy Emerson,,Ian Barclay,60 60 61,australian-open,580,Australian Championships,1965,world
2,Fred Stolle,,John Sharpe,62 62 61,australian-open,580,Australian Championships,1965,world
3,John Newcombe,,John Fraser,79 64 62 64,australian-open,580,Australian Championships,1965,world
4,Tony Roche,,Eugene Russo,64 63 63,australian-open,580,Australian Championships,1965,world
5,Pierre Darmon,,Colin Zeeman,61 86 61,australian-open,580,Australian Championships,1965,world
6,Pierre Barthes,,Brian Bowman,108 62 86,australian-open,580,Australian Championships,1965,world
7,Lew Gerrard,,John Pearce,61 64 60,australian-open,580,Australian Championships,1965,world
,Juan Gisbert Sr,8,Tom Okker,46 63 61 63,australian-open,580,Australian Championships,1965,world
9,Owen Davidson,,John Hillebrand,62 61 62,australian-open,580,Australian Championships,1965,world
10,Bill Bowrey,,William Coghlan,63 63 68 60,australian-open,580,Australian Championships,1965,world
11,Barry Phillips-Moore,,John Cottrill,62 60 60,australian-open,580,Australian Championships,1965,world
,Georges Goven,13,Graham Stilwell,62 63 36 68 63,australian-open,580,Australian Championships,1965,world
14,Osamu Ishiguro,,Jean-Noel Grinda,79 64 62 46 64,australian-open,580,Australian Championships,1965,world
15,Francois Jauffret,,Keith Wooldridge,61 63 62,australian-open,580,Australian Championships,1965,world
,Christer Holm,,Allan Stone,97 63 63,australian-open,580,Australian Championships,1965,world
,John Stephens,,Ronald McKenzie,62 61 62,australian-open,580,Australian Championships,1965,world
9,Owen Davidson,,Omar Pabst,75 62 64,australian-open,580,Australian Championships,1965,world
10,Bill Bowrey,,Koji Watanabe,62 62 97,australian-open,580,Australian Championships,1965,world
11,Barry Phillips-Moore,,Wayne Reid,63 61 60,australian-open,580,Australian Championships,1965,world
,Ronald McKenzie,12,Warren Jacques,26 64 64 36 1210,australian-open,580,Australian Championships,1965,world
13,Graham Stilwell,,John Walker,46 97 75 64,australian-open,580,Australian Championships,1965,world
14,Osamu Ishiguro,,Colin Stubs,64 97 62,australian-open,580,Australian Championships,1965,world
15,Francois Jauffret,,Anthony Richards,64 64 63,australian-open,580,Australian Championships,1965,world
,Allan Stone,16,Jan Hajer,86 62 36 97,australian-open,580,Australian Championships,1965,world
,Ian Barclay,,Harry Matheson,62 75 62,australian-open,580,Australian Championships,1965,world
,Brian Bowman,,Max Senior,64 64 63,australian-open,580,Australian Championships,1965,world
,William Coghlan,,Gary Penberthy,46 63 63 63,australian-open,580,Australian Championships,1965,world
,John Cottrill,,Chris Bovett,62 61 60,australian-open,580,Australian Championships,1965,world
,John Fraser,,Masanori Asai,60 62 46 63,australian-open,580,Australian Championships,1965,world
,Juan Gisbert Sr,,Peter Keller,64 63 61,australian-open,580,Australian Championships,1965,world
,Georges Goven,,Eddie Beers,61 63 62,australian-open,580,Australian Championships,1965,world
,Jean-Noel Grinda,,Bert Kearney,64 64 61,australian-open,580,Australian Championships,1965,world
,John Hillebrand,,Ray Keldie,63 79 63 64,australian-open,580,Australian Championships,1965,world
,Christer Holm,,Geoff Pollard,63 86 97,australian-open,580,Australian Championships,1965,world
,John Pearce,,Ichizo Konishi,46 62 63 60,australian-open,580,Australian Championships,1965,world
,Eugene Russo,,Maurice Broom,75 46 63 64,australian-open,580,Australian Championships,1965,world
,John Sharpe,,Noel Holland,32 (RET),australian-open,580,Australian Championships,1965,world
,John Stephens,,Mitsuru Motoi,64 79 63 64,australian-open,580,Australian Championships,1965,world
,Keith Wooldridge,,Ross Sherriff,63 64 63,australian-open,580,Australian Championships,1965,world
,Colin Zeeman,,Terence Musgrove,46 75 46 64 97,australian-open,580,Australian Championships,1965,world
4,Fred Stolle,14,Tony Roche,36 60 62 63,roland-garros,520,French Championships,1965,world
14,Tony Roche,2,Roy Emerson,61 64 36 60,roland-garros,520,French Championships,1965,world
4,Fred Stolle,8,Cliff Drysdale,68 64 61 46 64,roland-garros,520,French Championships,1965,world
2,Roy Emerson,,Pierre Barthes,64 64 64,roland-garros,520,French Championships,1965,world
4,Fred Stolle,12,John Newcombe,61 75 119,roland-garros,520,French Championships,1965,world
8,Cliff Drysdale,,Toomas Leius,(W/O),roland-garros,520,French Championships,1965,world
14,Tony Roche,,Ingo Buding,64 46 75 06 63,roland-garros,520,French Championships,1965,world
2,Roy Emerson,15,Jaidip Mukerjea,46 64 63 62,roland-garros,520,French Championships,1965,world
14,Tony Roche,3,Nicola Pietrangeli,46 75 108 63,roland-garros,520,French Championships,1965,world
4,Fred Stolle,,Alberto Arilla,79 62 36 64 63,roland-garros,520,French Championships,1965,world
12,John Newcombe,5,Pierre Darmon,63 68 60 63,roland-garros,520,French Championships,1965,world
8,Cliff Drysdale,9,Ramanathan Krishnan,62 62 60,roland-garros,520,French Championships,1965,world
,Pierre Barthes,,Bob Hewitt,63 46 64 63,roland-garros,520,French Championships,1965,world
,Ingo Buding,,Ken Fletcher,46 75 108 63,roland-garros,520,French Championships,1965,world
,Toomas Leius,,William Hoogs,63 63 46 810 97,roland-garros,520,French Championships,1965,world
2,Roy Emerson,,Billy R. Knight,108 86 86,roland-garros,520,French Championships,1965,world
3,Nicola Pietrangeli,,Jiri Javorsky,63 60 06 16 63,roland-garros,520,French Championships,1965,world
4,Fred Stolle,,Cliff Richey,64 46 60 63,roland-garros,520,French Championships,1965,world
5,Pierre Darmon,,Nicholas Kalogeropoulos,62 46 62 26 75,roland-garros,520,French Championships,1965,world
