Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Roy Emerson,2,Fred Stolle,63 64 62,australian-open,580,Australian Championships,1964,world
1,Roy Emerson,6,Martin Mulligan,62 97 64,australian-open,580,Australian Championships,1964,world
2,Fred Stolle,4,Ken Fletcher,64 36 63 36 63,australian-open,580,Australian Championships,1964,world
1,Roy Emerson,7,Tony Roche,75 62 62,australian-open,580,Australian Championships,1964,world
2,Fred Stolle,8,Owen Davidson,16 75 63 62,australian-open,580,Australian Championships,1964,world
6,Martin Mulligan,3,John Newcombe,36 64 63 68 86,australian-open,580,Australian Championships,1964,world
4,Ken Fletcher,9,Michael Sangster,1715 46 60 61,australian-open,580,Australian Championships,1964,world
1,Roy Emerson,,Brian Bowman,64 75 64,australian-open,580,Australian Championships,1964,world
2,Fred Stolle,,Ross Sherriff,63 63 62,australian-open,580,Australian Championships,1964,world
3,John Newcombe,,Barry Geraghty,61 64 (RET),australian-open,580,Australian Championships,1964,world
4,Ken Fletcher,,Bill Bowrey,63 64 64,australian-open,580,Australian Championships,1964,world
9,Michael Sangster,5,Bob Hewitt,68 1614 86 46 64,australian-open,580,Australian Championships,1964,world
6,Martin Mulligan,10,Roger Taylor,64 16 64 46 62,australian-open,580,Australian Championships,1964,world
7,Tony Roche,12,Graham Stilwell,62 46 46 63 62,australian-open,580,Australian Championships,1964,world
8,Owen Davidson,,Barry Phillips-Moore,60 46 64 46 64,australian-open,580,Australian Championships,1964,world
1,Roy Emerson,,Dick Crealy,64 62 61,australian-open,580,Australian Championships,1964,world
2,Fred Stolle,,Robert Brien,63 46 64 62,australian-open,580,Australian Championships,1964,world
3,John Newcombe,,Gary Baulch,108 64 60,australian-open,580,Australian Championships,1964,world
4,Ken Fletcher,,Frederick Sherriff,36 63 64 64,australian-open,580,Australian Championships,1964,world
5,Bob Hewitt,,John Decker,61 64 63,australian-open,580,Australian Championships,1964,world
6,Martin Mulligan,,William Coghlan,62 75 46 63,australian-open,580,Australian Championships,1964,world
7,Tony Roche,,Eleazar Davidman,62 64 64,australian-open,580,Australian Championships,1964,world
8,Owen Davidson,,Tim Clayton,86 62 63,australian-open,580,Australian Championships,1964,world
9,Michael Sangster,,Ray Ruffels,64 64 36 62,australian-open,580,Australian Championships,1964,world
10,Roger Taylor,,Gary Cruth,61 75 62,australian-open,580,Australian Championships,1964,world
,Barry Phillips-Moore,11,Gene Scott,86 64 62,australian-open,580,Australian Championships,1964,world
12,Graham Stilwell,,Warren Jacques,46 68 108 62 63,australian-open,580,Australian Championships,1964,world
,Brian Bowman,,Neville Zelinski,911 61 62 61,australian-open,580,Australian Championships,1964,world
,Bill Bowrey,,John Lockington,60 61 60,australian-open,580,Australian Championships,1964,world
