Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Mark Woodforde,1,Bud Schultz,64 63 36 64,auckland,301,Auckland,1986,world
1,Bud Schultz,5,Wally Masur,76 67 97,auckland,301,Auckland,1986,world
,Mark Woodforde,,Bill Scanlon,61 26 64,auckland,301,Auckland,1986,world
1,Bud Schultz,,Craig A Miller,75 64,auckland,301,Auckland,1986,world
5,Wally Masur,,Brett Dickinson,64 64,auckland,301,Auckland,1986,world
,Bill Scanlon,,Brad Drewett,64 62,auckland,301,Auckland,1986,world
,Mark Woodforde,WC,David Lewis,62 62,auckland,301,Auckland,1986,world
1,Bud Schultz,,Steve Guy,63 57 63,auckland,301,Auckland,1986,world
,Brad Drewett,2,Ben Testerman,64 46 64,auckland,301,Auckland,1986,world
,Brett Dickinson,3,Kelly Evernden,76 75,auckland,301,Auckland,1986,world
,Mark Woodforde,4,Michiel Schapers,64 42 (RET),auckland,301,Auckland,1986,world
5,Wally Masur,,David Mustard,61 62,auckland,301,Auckland,1986,world
,Craig A Miller,8,Russell Simpson,62 16 62,auckland,301,Auckland,1986,world
WC,David Lewis,,Tomm Warneke,76 75,auckland,301,Auckland,1986,world
,Bill Scanlon,,Bruce Derlin,62 36 63,auckland,301,Auckland,1986,world
1,Bud Schultz,WC,Simon Robinson,60 60,auckland,301,Auckland,1986,world
2,Ben Testerman,Q,Neil Borwick,63 67 1412,auckland,301,Auckland,1986,world
3,Kelly Evernden,,Danny Saltz,62 75,auckland,301,Auckland,1986,world
4,Michiel Schapers,,Cary Stansbury,46 64 75,auckland,301,Auckland,1986,world
5,Wally Masur,,Peter Carlsson,61 60,auckland,301,Auckland,1986,world
,Tomm Warneke,6,Peter Doohan,75 63,auckland,301,Auckland,1986,world
,Bill Scanlon,7,Broderick Dyke,62 61,auckland,301,Auckland,1986,world
8,Russell Simpson,Q,Jason Goodall,75 36 62,auckland,301,Auckland,1986,world
,Bruce Derlin,,Alex Antonitsch,63 62,auckland,301,Auckland,1986,world
,Brett Dickinson,Q,Karl Richter,46 60 63,auckland,301,Auckland,1986,world
,Brad Drewett,WC,Brett Steven,63 76,auckland,301,Auckland,1986,world
,Steve Guy,,Peter Johnston,46 64 75,auckland,301,Auckland,1986,world
WC,David Lewis,,Rick Rudeen,63 26 62,auckland,301,Auckland,1986,world
,Craig A Miller,,Roberto Saad,63 61,auckland,301,Auckland,1986,world
,David Mustard,Q,Malcolm Elley,64 64,auckland,301,Auckland,1986,world
,Mark Woodforde,,Harald Rittersbacher,64 63,auckland,301,Auckland,1986,world
,,,,,masters-doubles-wct,601,Masters Doubles WCT,1986,world
1,Ivan Lendl,7,Tim Mayotte,(W/O),philadelphia,401,Philadelphia,1986,world
1,Ivan Lendl,11,Brad Gilbert,75 46 62,philadelphia,401,Philadelphia,1986,world
7,Tim Mayotte,4,Yannick Noah,61 26 64,philadelphia,401,Philadelphia,1986,world
1,Ivan Lendl,8,Paul Annacone,64 64,philadelphia,401,Philadelphia,1986,world
7,Tim Mayotte,2,Jimmy Connors,64 62,philadelphia,401,Philadelphia,1986,world
4,Yannick Noah,6,Kevin Curren,63 76,philadelphia,401,Philadelphia,1986,world
11,Brad Gilbert,,Jakob Hlasek,67 64 63,philadelphia,401,Philadelphia,1986,world
1,Ivan Lendl,16,Greg Holmes,62 62,philadelphia,401,Philadelphia,1986,world
2,Jimmy Connors,,Slobodan Zivojinovic,61 76,philadelphia,401,Philadelphia,1986,world
4,Yannick Noah,WC,Ben Testerman,63 76,philadelphia,401,Philadelphia,1986,world
11,Brad Gilbert,5,Anders Jarryd,76 60,philadelphia,401,Philadelphia,1986,world
6,Kevin Curren,12,Tomas Smid,36 64 76,philadelphia,401,Philadelphia,1986,world
7,Tim Mayotte,,Marty Davis,64 46 62,philadelphia,401,Philadelphia,1986,world
8,Paul Annacone,9,Andres Gomez,61 36 31 (RET),philadelphia,401,Philadelphia,1986,world
,Jakob Hlasek,WC,Leonardo Lavalle,63 63,philadelphia,401,Philadelphia,1986,world
1,Ivan Lendl,,Robert Seguso,62 62,philadelphia,401,Philadelphia,1986,world
2,Jimmy Connors,,Guy Forget,63 64,philadelphia,401,Philadelphia,1986,world
WC,Leonardo Lavalle,3,Stefan Edberg,16 64 75,philadelphia,401,Philadelphia,1986,world
4,Yannick Noah,,Ricardo Acuna,63 62,philadelphia,401,Philadelphia,1986,world
5,Anders Jarryd,,Matt Anger,62 63,philadelphia,401,Philadelphia,1986,world
6,Kevin Curren,,Tim Wilkison,75 62,philadelphia,401,Philadelphia,1986,world
7,Tim Mayotte,Q,Andy Kohlberg,62 64,philadelphia,401,Philadelphia,1986,world
