Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Shlomo Glickstein,,Robert Van't Hof,76 64,hobart,713,Hobart,1980,world
,Shlomo Glickstein,,Terry Rocavert,16 64 62,hobart,713,Hobart,1980,world
,Robert Van't Hof,,Rick Fisher,76 63,hobart,713,Hobart,1980,world
,Terry Rocavert,6,Raymond Moore,63 62,hobart,713,Hobart,1980,world
,Rick Fisher,7,Syd Ball,64 64,hobart,713,Hobart,1980,world
,Shlomo Glickstein,8,John Marks,64 36 62,hobart,713,Hobart,1980,world
,Robert Van't Hof,,Chris Kachel,76 61,hobart,713,Hobart,1980,world
,Terry Rocavert,1,Henry Pfister,64 61,hobart,713,Hobart,1980,world
7,Syd Ball,3,Paul Kronk,62 76,hobart,713,Hobart,1980,world
,Shlomo Glickstein,4,Mark Edmondson,67 63 64,hobart,713,Hobart,1980,world
6,Raymond Moore,,Jeremy Cohen,63 61,hobart,713,Hobart,1980,world
8,John Marks,,Rohun Beven,61 46 64,hobart,713,Hobart,1980,world
,Rick Fisher,,Wayne Pascoe,75 63,hobart,713,Hobart,1980,world
,Chris Kachel,Q,Wayne Hampson,76 64,hobart,713,Hobart,1980,world
,Robert Van't Hof,,Christofer Delaney,76 63,hobart,713,Hobart,1980,world
1,Henry Pfister,Q,John Fitzgerald,57 63 64,hobart,713,Hobart,1980,world
3,Paul Kronk,Q,Phil Davies,63 46 61,hobart,713,Hobart,1980,world
4,Mark Edmondson,,Greg Whitecross,63 63,hobart,713,Hobart,1980,world
,Christofer Delaney,5,Brad Drewett,76 36 64,hobart,713,Hobart,1980,world
6,Raymond Moore,Q,Brad Guan,63 57 63,hobart,713,Hobart,1980,world
7,Syd Ball,,Charlie Fancutt,76 64,hobart,713,Hobart,1980,world
8,John Marks,,Warren Maher,62 64,hobart,713,Hobart,1980,world
,Rohun Beven,,Dave Siegler,62 16 62,hobart,713,Hobart,1980,world
,Jeremy Cohen,,Cliff Letcher,62 63,hobart,713,Hobart,1980,world
,Rick Fisher,,Bill Maze,75 64,hobart,713,Hobart,1980,world
,Shlomo Glickstein,,Peter Campbell,62 62,hobart,713,Hobart,1980,world
Q,Wayne Hampson,,John James,64 76,hobart,713,Hobart,1980,world
,Chris Kachel,,Harry Fritz,75 60,hobart,713,Hobart,1980,world
,Wayne Pascoe,,Chris Johnstone,62 36 64,hobart,713,Hobart,1980,world
,Terry Rocavert,,Glenn Petrovic,76 75,hobart,713,Hobart,1980,world
,Robert Van't Hof,,Ernie Ewert,36 61 62,hobart,713,Hobart,1980,world
1,John Sadri,2,Tim Wilkison,64 36 63 64,auckland,301,Auckland,1980,world
1,John Sadri,5,Rod Frawley,61 63,auckland,301,Auckland,1980,world
2,Tim Wilkison,3,Peter Feigl,67 76 63,auckland,301,Auckland,1980,world
1,John Sadri,,Russell Simpson,64 63,auckland,301,Auckland,1980,world
2,Tim Wilkison,,Dick Crealy,62 76,auckland,301,Auckland,1980,world
3,Peter Feigl,6,Paul McNamee,64 36 63,auckland,301,Auckland,1980,world
5,Rod Frawley,,John Austin,26 64 75,auckland,301,Auckland,1980,world
1,John Sadri,,David Carter,76 63,auckland,301,Auckland,1980,world
2,Tim Wilkison,,Steve Docherty,26 62 62,auckland,301,Auckland,1980,world
3,Peter Feigl,,Peter Hampton,75 61,auckland,301,Auckland,1980,world
,John Austin,4,Kim Warwick,46 64 64,auckland,301,Auckland,1980,world
5,Rod Frawley,,Kelly Evernden,62 64,auckland,301,Auckland,1980,world
6,Paul McNamee,,Mark Lewis,76 76,auckland,301,Auckland,1980,world
,Dick Crealy,8,Dale Collings,46 60 97,auckland,301,Auckland,1980,world
,Russell Simpson,Q,Rand Evett,62 64,auckland,301,Auckland,1980,world
1,John Sadri,,Filip Krajcik,63 62,auckland,301,Auckland,1980,world
2,Tim Wilkison,,Peter Langsford,76 60,auckland,301,Auckland,1980,world
3,Peter Feigl,,Cary Stansbury,61 64,auckland,301,Auckland,1980,world
4,Kim Warwick,,David Mustard,61 61,auckland,301,Auckland,1980,world
5,Rod Frawley,,Jay Harvey,61 61,auckland,301,Auckland,1980,world
6,Paul McNamee,,Doug Ditmer,62 63,auckland,301,Auckland,1980,world
Q,Rand Evett,7,Matt Mitchell,63 36 60,auckland,301,Auckland,1980,world
8,Dale Collings,,Bruce Derlin,62 76,auckland,301,Auckland,1980,world
