Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,,,,,budapest,7584,Munich,1971,world
,Alex Metreveli,,John Alexander,76 63 46 63,hobart,713,Hobart,1971,world
,John Alexander,,Colin Dibley,76 67 76 62,hobart,713,Hobart,1971,world
,Alex Metreveli,,Phil Dent,62 64 46 64,hobart,713,Hobart,1971,world
,John Alexander,,Jean-Baptiste Chanfreau,76 62,hobart,713,Hobart,1971,world
,Phil Dent,,Ian Fletcher,26 62 62,hobart,713,Hobart,1971,world
,Colin Dibley,,Bob Giltinan,63 76,hobart,713,Hobart,1971,world
,Alex Metreveli,,Peter Doerner,62 63,hobart,713,Hobart,1971,world
,John Alexander,,William Durham,62 63,hobart,713,Hobart,1971,world
,Jean-Baptiste Chanfreau,,Frank Sedgman,67 76 64,hobart,713,Hobart,1971,world
,Phil Dent,,Jim Ward,63 61,hobart,713,Hobart,1971,world
,Colin Dibley,,Milan Holecek,64 64,hobart,713,Hobart,1971,world
,Peter Doerner,,John Cooper,75 64,hobart,713,Hobart,1971,world
,Ian Fletcher,,Vladimir Zednik,61 61,hobart,713,Hobart,1971,world
,Bob Giltinan,,Jean-Loup Rouyer,46 75 76,hobart,713,Hobart,1971,world
,Alex Metreveli,,Geoff Masters,63 86,hobart,713,Hobart,1971,world
,Peter Doerner,,Jun Kamiwazumi,64 63,hobart,713,Hobart,1971,world
,Alex Metreveli,,Colin Stubs,61 61,hobart,713,Hobart,1971,world
,Frank Sedgman,,Takeshi Koura,46 64 63,hobart,713,Hobart,1971,world
,Jim Ward,,John Feaver,64 61,hobart,713,Hobart,1971,world
,Vladimir Zednik,,Mervyn Rose,64 64,hobart,713,Hobart,1971,world
,Phil Dent,,John Alexander,63 64 64,sydney,338,Sydney Outdoor,1971,world
,John Alexander,,Mal Anderson,46 63 64 64,sydney,338,Sydney Outdoor,1971,world
,Phil Dent,,Alex Metreveli,36 76 63 64,sydney,338,Sydney Outdoor,1971,world
,John Alexander,,Ross Case,62 57 46 64 62,sydney,338,Sydney Outdoor,1971,world
,Mal Anderson,,Ian Fletcher,64 67 60 64,sydney,338,Sydney Outdoor,1971,world
,Phil Dent,,Vladimir Zednik,62 64 67 46 61,sydney,338,Sydney Outdoor,1971,world
,Alex Metreveli,,Bob Giltinan,46 75 64 60,sydney,338,Sydney Outdoor,1971,world
,John Alexander,,Jean-Baptiste Chanfreau,76 64 63,sydney,338,Sydney Outdoor,1971,world
,Mal Anderson,,Milan Holecek,75 63 63,sydney,338,Sydney Outdoor,1971,world
,Ross Case,,Colin Dibley,63 76 64,sydney,338,Sydney Outdoor,1971,world
,Phil Dent,,Jean-Loup Rouyer,76 61 67 76,sydney,338,Sydney Outdoor,1971,world
,Ian Fletcher,,Syd Ball,64 62 63,sydney,338,Sydney Outdoor,1971,world
,Bob Giltinan,,John Cooper,64 36 46 75 75,sydney,338,Sydney Outdoor,1971,world
,Alex Metreveli,,Mervyn Rose,63 62 64,sydney,338,Sydney Outdoor,1971,world
,Vladimir Zednik,,Ray Keldie,36 64 63 76,sydney,338,Sydney Outdoor,1971,world
,Ross Case,,Jim Ward,63 64 75,sydney,338,Sydney Outdoor,1971,world
,Jean-Baptiste Chanfreau,,Allan McDonald,75 63 63,sydney,338,Sydney Outdoor,1971,world
,John Cooper,,Greg Perkins,61 63 63,sydney,338,Sydney Outdoor,1971,world
,Colin Dibley,,Jun Kamiwazumi,62 62 36 62,sydney,338,Sydney Outdoor,1971,world
,Bob Giltinan,,Geoff Pollard,75 16 76 64,sydney,338,Sydney Outdoor,1971,world
,Ray Keldie,,Takeshi Koura,61 75 64,sydney,338,Sydney Outdoor,1971,world
,Alex Metreveli,,Steve Wedderburn,64 62 75,sydney,338,Sydney Outdoor,1971,world
,Mervyn Rose,,Geoff Masters,62 64 75,sydney,338,Sydney Outdoor,1971,world
,Jean-Loup Rouyer,,Colin Stubs,26 63 64 36 64,sydney,338,Sydney Outdoor,1971,world
,Vladimir Zednik,,John Bartlett,46 67 63 62 62,sydney,338,Sydney Outdoor,1971,world
,Ilie Nastase,,Arthur Ashe,36 62 64,richmond,802,Richmond,1971,world
,Arthur Ashe,,Clark Graebner,76 62,richmond,802,Richmond,1971,world
,Ilie Nastase,,John Newcombe,62 46 76,richmond,802,Richmond,1971,world
,Arthur Ashe,,Dennis Ralston,60 64,richmond,802,Richmond,1971,world
,Clark Graebner,,Ken Rosewall,64 64,richmond,802,Richmond,1971,world
,Ilie Nastase,,Andres Gimeno,36 63 76,richmond,802,Richmond,1971,world
,John Newcombe,,Tom Gorman,46 76 76,richmond,802,Richmond,1971,world
,Arthur Ashe,,Ion Tiriac,75 60,richmond,802,Richmond,1971,world
