Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Bjorn Borg,7,Dick Stockton,76 75,birmingham,1506,Birmingham WCT,1978,world
1,Bjorn Borg,3,Vitas Gerulaitis,64 76,birmingham,1506,Birmingham WCT,1978,world
7,Dick Stockton,4,Eddie Dibbs,63 63,birmingham,1506,Birmingham WCT,1978,world
1,Bjorn Borg,8,Roscoe Tanner,64 76,birmingham,1506,Birmingham WCT,1978,world
7,Dick Stockton,2,Brian Gottfried,63 36 76,birmingham,1506,Birmingham WCT,1978,world
3,Vitas Gerulaitis,5,Raul Ramirez,62 63,birmingham,1506,Birmingham WCT,1978,world
4,Eddie Dibbs,,Terry Moor,64 62,birmingham,1506,Birmingham WCT,1978,world
1,Bjorn Borg,,Cliff Drysdale,75 64,birmingham,1506,Birmingham WCT,1978,world
2,Brian Gottfried,,John Alexander,64 63,birmingham,1506,Birmingham WCT,1978,world
3,Vitas Gerulaitis,,Frew McMillan,64 62,birmingham,1506,Birmingham WCT,1978,world
4,Eddie Dibbs,,Sandy Mayer,64 36 61,birmingham,1506,Birmingham WCT,1978,world
5,Raul Ramirez,,Wojtek Fibak,76 36 62,birmingham,1506,Birmingham WCT,1978,world
,Terry Moor,6,Ilie Nastase,26 63 63,birmingham,1506,Birmingham WCT,1978,world
7,Dick Stockton,,Peter Fleming,75 62,birmingham,1506,Birmingham WCT,1978,world
8,Roscoe Tanner,,Nick Saviano,63 62,birmingham,1506,Birmingham WCT,1978,world
1,Bjorn Borg,,Harold Solomon,62 64,birmingham,1506,Birmingham WCT,1978,world
2,Brian Gottfried,,Tom Okker,61 64,birmingham,1506,Birmingham WCT,1978,world
3,Vitas Gerulaitis,,Mark Cox,62 64,birmingham,1506,Birmingham WCT,1978,world
4,Eddie Dibbs,,Bill Scanlon,75 46 64,birmingham,1506,Birmingham WCT,1978,world
5,Raul Ramirez,,Zeljko Franulovic,61 61,birmingham,1506,Birmingham WCT,1978,world
6,Ilie Nastase,,Keith Richardson,61 64,birmingham,1506,Birmingham WCT,1978,world
7,Dick Stockton,,Adriano Panatta,63 64,birmingham,1506,Birmingham WCT,1978,world
8,Roscoe Tanner,,Buster C. Mottram,64 46 63,birmingham,1506,Birmingham WCT,1978,world
,John Alexander,,Heinz Gunthardt,63 75,birmingham,1506,Birmingham WCT,1978,world
,Cliff Drysdale,,Dick Crealy,76 63,birmingham,1506,Birmingham WCT,1978,world
,Wojtek Fibak,,Mike Cahill,62 75,birmingham,1506,Birmingham WCT,1978,world
,Peter Fleming,,Charles Owens,63 62,birmingham,1506,Birmingham WCT,1978,world
,Sandy Mayer,,Raymond Moore,61 76,birmingham,1506,Birmingham WCT,1978,world
,Frew McMillan,,Hubertus Hoyt,60 62,birmingham,1506,Birmingham WCT,1978,world
,Terry Moor,,Paolo Bertolucci,64 60,birmingham,1506,Birmingham WCT,1978,world
,Nick Saviano,,Antonio Zugarelli,64 63,birmingham,1506,Birmingham WCT,1978,world
,Bjorn Borg,,Jimmy Connors,76 36 61,pepsi-grand-slam,1725,Pepsi Grand Slam,1978,world
,Bjorn Borg,,Brian Gottfried,62 64,pepsi-grand-slam,1725,Pepsi Grand Slam,1978,world
,Jimmy Connors,,Vitas Gerulaitis,62 64,pepsi-grand-slam,1725,Pepsi Grand Slam,1978,world
5,Cliff Drysdale,7,Tom Gorman,75 63,baltimore,816,Baltimore,1978,world
5,Cliff Drysdale,3,Buster C. Mottram,67 64 62,baltimore,816,Baltimore,1978,world
7,Tom Gorman,,George Hardie,75 76,baltimore,816,Baltimore,1978,world
7,Tom Gorman,1,Ilie Nastase,75 67 61,baltimore,816,Baltimore,1978,world
3,Buster C. Mottram,,Dick Crealy,63 76,baltimore,816,Baltimore,1978,world
5,Cliff Drysdale,,Cliff Richey,36 64 62,baltimore,816,Baltimore,1978,world
,George Hardie,,Sherwood Stewart,62 57 63,baltimore,816,Baltimore,1978,world
1,Ilie Nastase,,Frew McMillan,46 64 64,baltimore,816,Baltimore,1978,world
,Cliff Richey,2,Wojtek Fibak,61 76,baltimore,816,Baltimore,1978,world
3,Buster C. Mottram,,Rick Fagel,64 63,baltimore,816,Baltimore,1978,world
5,Cliff Drysdale,,John James,64 62,baltimore,816,Baltimore,1978,world
7,Tom Gorman,,Nick Saviano,63 67 62,baltimore,816,Baltimore,1978,world
,Dick Crealy,,Antonio Zugarelli,75 64,baltimore,816,Baltimore,1978,world
,George Hardie,,Ross Case,64 57 75,baltimore,816,Baltimore,1978,world
,Sherwood Stewart,,Erik Van Dillen,46 63 63,baltimore,816,Baltimore,1978,world
1,Ilie Nastase,,Eliot Teltscher,64 75,baltimore,816,Baltimore,1978,world
2,Wojtek Fibak,,Pat Dupre,63 63,baltimore,816,Baltimore,1978,world
3,Buster C. Mottram,,Rick Fisher,67 63 75,baltimore,816,Baltimore,1978,world
,George Hardie,4,Adriano Panatta,36 63 62,baltimore,816,Baltimore,1978,world
5,Cliff Drysdale,,Zan Guerry,61 62,baltimore,816,Baltimore,1978,world
,Erik Van Dillen,6,Paolo Bertolucci,36 62 61,baltimore,816,Baltimore,1978,world
7,Tom Gorman,,Mike Cahill,62 67 62,baltimore,816,Baltimore,1978,world
,Ross Case,,Roger Taylor,76 64,baltimore,816,Baltimore,1978,world
,Dick Crealy,,Zeljko Franulovic,63 64,baltimore,816,Baltimore,1978,world
,Rick Fagel,,Rick Meyer,76 75,baltimore,816,Baltimore,1978,world
,John James,,Terry Moor,63 64,baltimore,816,Baltimore,1978,world
,Frew McMillan,,Charlie Pasarell,62 63,baltimore,816,Baltimore,1978,world
,Cliff Richey,,Mike Fishbach,63 61,baltimore,816,Baltimore,1978,world
,Nick Saviano,,Keith Richardson,64 64,baltimore,816,Baltimore,1978,world
,Sherwood Stewart,,Paul McNamee,63 64,baltimore,816,Baltimore,1978,world
,Antonio Zugarelli,,Richard Lewis,75 64,baltimore,816,Baltimore,1978,world
1,Jimmy Connors,10,Roscoe Tanner,62 64 63,philadelphia,401,Philadelphia WCT,1978,world
1,Jimmy Connors,3,Brian Gottfried,36 46 63 62 60,philadelphia,401,Philadelphia WCT,1978,world
10,Roscoe Tanner,6,Eddie Dibbs,76 57 64 61,philadelphia,401,Philadelphia WCT,1978,world
1,Jimmy Connors,7,Raul Ramirez,67 62 61,philadelphia,401,Philadelphia WCT,1978,world
10,Roscoe Tanner,2,Bjorn Borg,64 76,philadelphia,401,Philadelphia WCT,1978,world
3,Brian Gottfried,16,John McEnroe,61 63,philadelphia,401,Philadelphia WCT,1978,world
6,Eddie Dibbs,15,Sandy Mayer,76 36 64,philadelphia,401,Philadelphia WCT,1978,world
1,Jimmy Connors,,Buster C. Mottram,61 64,philadelphia,401,Philadelphia WCT,1978,world
2,Bjorn Borg,,Peter Fleming,36 76 63,philadelphia,401,Philadelphia WCT,1978,world
3,Brian Gottfried,13,Wojtek Fibak,63 76,philadelphia,401,Philadelphia WCT,1978,world
15,Sandy Mayer,4,Vitas Gerulaitis,62 75,philadelphia,401,Philadelphia WCT,1978,world
16,John McEnroe,5,Manuel Orantes,76 62,philadelphia,401,Philadelphia WCT,1978,world
6,Eddie Dibbs,14,Harold Solomon,63 62,philadelphia,401,Philadelphia WCT,1978,world
7,Raul Ramirez,12,Ken Rosewall,64 62,philadelphia,401,Philadelphia WCT,1978,world
10,Roscoe Tanner,8,Ilie Nastase,61 67 60,philadelphia,401,Philadelphia WCT,1978,world
1,Jimmy Connors,,Adriano Panatta,63 62,philadelphia,401,Philadelphia WCT,1978,world
2,Bjorn Borg,,Tom Okker,62 61,philadelphia,401,Philadelphia WCT,1978,world
3,Brian Gottfried,,Marty Riessen,63 64,philadelphia,401,Philadelphia WCT,1978,world
4,Vitas Gerulaitis,,Jeff Borowiak,61 61,philadelphia,401,Philadelphia WCT,1978,world
5,Manuel Orantes,,Frew McMillan,64 75,philadelphia,401,Philadelphia WCT,1978,world
6,Eddie Dibbs,,Terry Moor,76 63,philadelphia,401,Philadelphia WCT,1978,world
7,Raul Ramirez,,Raymond Moore,64 76,philadelphia,401,Philadelphia WCT,1978,world
