Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Roscoe Tanner,1,Guillermo Vilas,63 63 63,australian-open,580,Australian Open,1977,world
1,Guillermo Vilas,,John Alexander,64 16 63 64,australian-open,580,Australian Open,1977,world
2,Roscoe Tanner,,Ken Rosewall,64 36 64 61,australian-open,580,Australian Open,1977,world
1,Guillermo Vilas,,Ross Case,64 75 16 63,australian-open,580,Australian Open,1977,world
2,Roscoe Tanner,,Phil Dent,63 64 62,australian-open,580,Australian Open,1977,world
,John Alexander,,Arthur Ashe,63 64 46 76,australian-open,580,Australian Open,1977,world
,Ken Rosewall,,Mark Edmondson,64 76 46 64,australian-open,580,Australian Open,1977,world
1,Guillermo Vilas,,Charlie Pasarell,76 62 63,australian-open,580,Australian Open,1977,world
2,Roscoe Tanner,,Tony Roche,46 61 62 61,australian-open,580,Australian Open,1977,world
,John Alexander,,Colin Dibley,64 62 62,australian-open,580,Australian Open,1977,world
,Arthur Ashe,,Henry Pfister,76 63 36 63,australian-open,580,Australian Open,1977,world
,Ross Case,,Dick Stockton,64 46 67 75 62,australian-open,580,Australian Open,1977,world
,Phil Dent,,Dick Crealy,63 63 76,australian-open,580,Australian Open,1977,world
,Mark Edmondson,,Richard Lewis,61 63 63,australian-open,580,Australian Open,1977,world
,Ken Rosewall,,Marty Riessen,67 76 75 36 64,australian-open,580,Australian Open,1977,world
1,Guillermo Vilas,,Nick Saviano,61 64 64,australian-open,580,Australian Open,1977,world
2,Roscoe Tanner,,Peter Fleming,76 62 61,australian-open,580,Australian Open,1977,world
,John Alexander,,Ulrich Marten,62 64 57 64,australian-open,580,Australian Open,1977,world
,Arthur Ashe,,Dick R. Bohrnstedt,76 75 64,australian-open,580,Australian Open,1977,world
,Ross Case,,William Lloyd,63 63 61,australian-open,580,Australian Open,1977,world
,Dick Crealy,,Werner Zirngibl,75 76 30 (RET),australian-open,580,Australian Open,1977,world
,Phil Dent,,Sherwood Stewart,64 63 63,australian-open,580,Australian Open,1977,world
,Colin Dibley,,Ray Ruffels,46 26 63 76 61,australian-open,580,Australian Open,1977,world
,Mark Edmondson,,John Bartlett,64 16 61 62,australian-open,580,Australian Open,1977,world
,Richard Lewis,,Tom Gorman,64 63 61,australian-open,580,Australian Open,1977,world
,Charlie Pasarell,,Steve Docherty,76 76 64,australian-open,580,Australian Open,1977,world
,Henry Pfister,,Cliff Letcher,46 61 64 61,australian-open,580,Australian Open,1977,world
,Marty Riessen,,Erik Van Dillen,76 76 63,australian-open,580,Australian Open,1977,world
,Tony Roche,Q,Bill Lofgren,61 60 62,australian-open,580,Australian Open,1977,world
,Ken Rosewall,,Ion Tiriac,64 76 64,australian-open,580,Australian Open,1977,world
,Dick Stockton,,Charlie Fancutt,62 62 63,australian-open,580,Australian Open,1977,world
1,Guillermo Vilas,,Paul McNamee,62 64 62,australian-open,580,Australian Open,1977,world
2,Roscoe Tanner,,Brian Teacher,63 57 63 75,australian-open,580,Australian Open,1977,world
,John Alexander,,Mike Machette,76 76 67 64,australian-open,580,Australian Open,1977,world
,Arthur Ashe,,Peter McNamara,63 60 63,australian-open,580,Australian Open,1977,world
,John Bartlett,,John Trickey,76 62 46 64,australian-open,580,Australian Open,1977,world
,Dick R. Bohrnstedt,,Harald Elschenbroich,36 63 63 63,australian-open,580,Australian Open,1977,world
,Ross Case,,Chris Lewis (NZL),36 61 76 61,australian-open,580,Australian Open,1977,world
,Dick Crealy,,Victor Amaya,63 16 76 16 75,australian-open,580,Australian Open,1977,world
,Phil Dent,,John James,75 76 62,australian-open,580,Australian Open,1977,world
,Colin Dibley,,Kim Warwick,61 63 62,australian-open,580,Australian Open,1977,world
,Steve Docherty,,Robin Drysdale,63 62 64,australian-open,580,Australian Open,1977,world
,Mark Edmondson,Q,Bob  Carmichael,64 63 63,australian-open,580,Australian Open,1977,world
