Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Roy Emerson,1,Rod Laver,16 63 75 64,australian-open,580,Australian Championships,1961,world
1,Rod Laver,12,Barry Phillips-Moore,62 62 64,australian-open,580,Australian Championships,1961,world
2,Roy Emerson,8,Fred Stolle,86 62 75,australian-open,580,Australian Championships,1961,world
1,Rod Laver,10,Ken Fletcher,62 24 (RET),australian-open,580,Australian Championships,1961,world
2,Roy Emerson,,John Pearce,61 62 63,australian-open,580,Australian Championships,1961,world
8,Fred Stolle,5,Michael Sangster,63 64 63,australian-open,580,Australian Championships,1961,world
12,Barry Phillips-Moore,6,Christian Kuhnke,57 63 62 63,australian-open,580,Australian Championships,1961,world
1,Rod Laver,,William Coghlan,64 61 97,australian-open,580,Australian Championships,1961,world
2,Roy Emerson,,Bert Kearney,61 62 97,australian-open,580,Australian Championships,1961,world
5,Michael Sangster,3,Bob Mark,(W/O),australian-open,580,Australian Championships,1961,world
6,Christian Kuhnke,4,Bob Hewitt,61 64 16 63,australian-open,580,Australian Championships,1961,world
12,Barry Phillips-Moore,7,Bob Howe,62 119 36 86,australian-open,580,Australian Championships,1961,world
8,Fred Stolle,,Brian Tobin,63 63 63,australian-open,580,Australian Championships,1961,world
,John Pearce,9,Wayne Reid,62 62 60,australian-open,580,Australian Championships,1961,world
10,Ken Fletcher,,Allen Shapter,63 62 63,australian-open,580,Australian Championships,1961,world
1,Rod Laver,,Pat O'Kane,62 63 60,australian-open,580,Australian Championships,1961,world
2,Roy Emerson,,Alan Hicks,61 61 62,australian-open,580,Australian Championships,1961,world
3,Bob Mark,,Martin Mulligan,63 63 64,australian-open,580,Australian Championships,1961,world
4,Bob Hewitt,,Michael Preston Hann,64 64 06 75,australian-open,580,Australian Championships,1961,world
5,Michael Sangster,,Colin Stubs,36 108 64 26 62,australian-open,580,Australian Championships,1961,world
6,Christian Kuhnke,,Greg Hughes,86 86 64,australian-open,580,Australian Championships,1961,world
7,Bob Howe,,Richard Potter,61 64 75,australian-open,580,Australian Championships,1961,world
8,Fred Stolle,,Doug Reid,1513 64 63,australian-open,580,Australian Championships,1961,world
9,Wayne Reid,,Noel Holland,97 61 63,australian-open,580,Australian Championships,1961,world
10,Ken Fletcher,,Anthony Ryan,63 62 36 61,australian-open,580,Australian Championships,1961,world
,Brian Tobin,11,Sergio Tacchini,75 62 75,australian-open,580,Australian Championships,1961,world
12,Barry Phillips-Moore,,Neville Nette,75 62 62,australian-open,580,Australian Championships,1961,world
,William Coghlan,,Song-Kean Tan,61 62 61,australian-open,580,Australian Championships,1961,world
,Bert Kearney,,John Stephens,46 64 62 60,australian-open,580,Australian Championships,1961,world
,John Pearce,,Neil Gibson,64 63 64,australian-open,580,Australian Championships,1961,world
,Allen Shapter,,Paul Hearnden,63 810 86 46 61,australian-open,580,Australian Championships,1961,world
3,Bob Mark,,John Hillebrand,61 64 60,australian-open,580,Australian Championships,1961,world
4,Bob Hewitt,,John Fraser,61 75 61,australian-open,580,Australian Championships,1961,world
5,Michael Sangster,,Ronald McKenzie,62 62 62,australian-open,580,Australian Championships,1961,world
6,Christian Kuhnke,,Peter McPherson,61 16 63 60,australian-open,580,Australian Championships,1961,world
11,Sergio Tacchini,,Wayne Millen,61 61 60,australian-open,580,Australian Championships,1961,world
12,Barry Phillips-Moore,,Owen French,62 36 62 63,australian-open,580,Australian Championships,1961,world
,Michael Preston Hann,,Geoffrey Pares,61 26 62 75,australian-open,580,Australian Championships,1961,world
,Greg Hughes,,William Johnson,62 63 810 61,australian-open,580,Australian Championships,1961,world
,Martin Mulligan,,Paul Graham Jones,63 62 62,australian-open,580,Australian Championships,1961,world
,Neville Nette,,Robert Pearson,63 60 61,australian-open,580,Australian Championships,1961,world
,Colin Stubs,,Sultan-Aman Azman,60 61 86,australian-open,580,Australian Championships,1961,world
,Brian Tobin,,Jim Sheperd,63 63 62,australian-open,580,Australian Championships,1961,world
6,Manuel Santana,1,Nicola Pietrangeli,46 61 36 60 62,roland-garros,520,French Championships,1961,world
1,Nicola Pietrangeli,4,Jan-Eric Lundquist,64 64 64,roland-garros,520,French Championships,1961,world
6,Manuel Santana,2,Rod Laver,36 62 46 64 60,roland-garros,520,French Championships,1961,world
1,Nicola Pietrangeli,,Gerard Pilet,63 68 63 61,roland-garros,520,French Championships,1961,world
2,Rod Laver,7,Ron Holmberg,64 60 36 63,roland-garros,520,French Championships,1961,world
6,Manuel Santana,3,Roy Emerson,97 62 62,roland-garros,520,French Championships,1961,world
4,Jan-Eric Lundquist,,Carlos-Alberto Fernandes,64 64 63,roland-garros,520,French Championships,1961,world
1,Nicola Pietrangeli,,Nikola Pilic,64 68 63 86,roland-garros,520,French Championships,1961,world
2,Rod Laver,15,Ron Barnes,63 46 62 63,roland-garros,520,French Championships,1961,world
3,Roy Emerson,,Barry Phillips-Moore,62 46 63 62,roland-garros,520,French Championships,1961,world
4,Jan-Eric Lundquist,13,Mario Llamas,64 36 86 63,roland-garros,520,French Championships,1961,world
6,Manuel Santana,,Michael Sangster,63 64 63,roland-garros,520,French Championships,1961,world
7,Ron Holmberg,10,Jacques Brichant,26 86 64 63,roland-garros,520,French Championships,1961,world
,Gerard Pilet,8,Bobby Wilson,86 75 61,roland-garros,520,French Championships,1961,world
,Carlos-Alberto Fernandes,12,Bob Hewitt,97 26 62 62,roland-garros,520,French Championships,1961,world
1,Nicola Pietrangeli,,John Newcombe,62 62 64,roland-garros,520,French Championships,1961,world
2,Rod Laver,,Eduardo Soriano,62 63 108,roland-garros,520,French Championships,1961,world
3,Roy Emerson,,Jean-Claude Barclay,75 61 60,roland-garros,520,French Championships,1961,world
4,Jan-Eric Lundquist,,John Barrett,63 61 63,roland-garros,520,French Championships,1961,world
,Carlos-Alberto Fernandes,5,Pierre Darmon,63 63 62,roland-garros,520,French Championships,1961,world
6,Manuel Santana,,William Alvarez,64 61 63,roland-garros,520,French Championships,1961,world
7,Ron Holmberg,,Lahcen Chaldi,36 61 60 63,roland-garros,520,French Championships,1961,world
8,Bobby Wilson,,Francois Jauffret,62 63 63,roland-garros,520,French Championships,1961,world
10,Jacques Brichant,,Abe Segal,63 61 63,roland-garros,520,French Championships,1961,world
12,Bob Hewitt,,Martin Mulligan,61 36 61 61,roland-garros,520,French Championships,1961,world
13,Mario Llamas,,Ingo Buding,63 63 63,roland-garros,520,French Championships,1961,world
,Barry Phillips-Moore,14,Orlando Sirola,63 63 60,roland-garros,520,French Championships,1961,world
15,Ron Barnes,,Ken Fletcher,63 62 75,roland-garros,520,French Championships,1961,world
,Gerard Pilet,,Wladyslaw Skonecki,62 62 86,roland-garros,520,French Championships,1961,world
,Nikola Pilic,,Mustapha Belkhodja,64 61 16 62,roland-garros,520,French Championships,1961,world
,Michael Sangster,,Fred Stolle,61 63 63,roland-garros,520,French Championships,1961,world
1,Nicola Pietrangeli,,Daniel Contet,62 63 64,roland-garros,520,French Championships,1961,world
2,Rod Laver,,Akhtar Ali,62 62 62,roland-garros,520,French Championships,1961,world
3,Roy Emerson,,Michael Preston Hann,64 64 62,roland-garros,520,French Championships,1961,world
4,Jan-Eric Lundquist,,Christian Grandet,(W/O),roland-garros,520,French Championships,1961,world
5,Pierre Darmon,,Tony Pickard,61 63 62,roland-garros,520,French Championships,1961,world
6,Manuel Santana,,Istvan Gulyas,63 61 63,roland-garros,520,French Championships,1961,world
7,Ron Holmberg,,Pierre Jauffret,63 108 64,roland-garros,520,French Championships,1961,world
8,Bobby Wilson,,Enrique Morea,64 62 62,roland-garros,520,French Championships,1961,world
,Wladyslaw Skonecki,9,Bob Mark,63 36 86 62,roland-garros,520,French Championships,1961,world
10,Jacques Brichant,,Paul Jalabert,63 61 06 62,roland-garros,520,French Championships,1961,world
12,Bob Hewitt,,Julian Mayers,36 36 62 75 63,roland-garros,520,French Championships,1961,world
13,Mario Llamas,,Andrzej Licis,64 62 63,roland-garros,520,French Championships,1961,world
14,Orlando Sirola,,Torben Ulrich,(W/O),roland-garros,520,French Championships,1961,world
15,Ron Barnes,,Jiri Javorsky,64 61 60,roland-garros,520,French Championships,1961,world
,Mustapha Belkhodja,16,Lew Gerrard,63 46 64 62,roland-garros,520,French Championships,1961,world
,William Alvarez,,Sergio Tacchini,75 68 61 64,roland-garros,520,French Championships,1961,world
,Jean-Claude Barclay,,Julian L. P.  Coni,63 63 62,roland-garros,520,French Championships,1961,world
,John Barrett,,Albert Gaertner,26 64 64 64,roland-garros,520,French Championships,1961,world
,Ingo Buding,,Bernard Boutboul,63 63 46 61,roland-garros,520,French Championships,1961,world
,Lahcen Chaldi,,Vladimir Presecki,63 62 26 97,roland-garros,520,French Championships,1961,world
,Carlos-Alberto Fernandes,,Bob Howe,75 63 62,roland-garros,520,French Championships,1961,world
,Ken Fletcher,,Jean-Noel Grinda,63 62 64,roland-garros,520,French Championships,1961,world
,Francois Jauffret,,Jose Edison Mandarino,57 63 64 86,roland-garros,520,French Championships,1961,world
,Martin Mulligan,,Mark Otway,75 64 75,roland-garros,520,French Championships,1961,world
,John Newcombe,,Jorgen Ulrich,(W/O),roland-garros,520,French Championships,1961,world
,Barry Phillips-Moore,,Christian Duxin,64 75 75,roland-garros,520,French Championships,1961,world
,Gerard Pilet,,Crawford Henry,16 64 86 63,roland-garros,520,French Championships,1961,world
,Nikola Pilic,,Neil Gibson,62 46 46 63 61,roland-garros,520,French Championships,1961,world
,Michael Sangster,,Isaias Pimentel,63 64 06 64,roland-garros,520,French Championships,1961,world
,Abe Segal,,Stefano Gaudenzi,62 63 63,roland-garros,520,French Championships,1961,world
,Eduardo Soriano,,Alan Mills,62 63 64,roland-garros,520,French Championships,1961,world
,Fred Stolle,,Boro Jovanovic,62 119 62,roland-garros,520,French Championships,1961,world
5,Pierre Darmon,,Francois Godbout,62 62 62,roland-garros,520,French Championships,1961,world
6,Manuel Santana,,Adrian Bey,62 16 61 63,roland-garros,520,French Championships,1961,world
,Isaias Pimentel,11,Ulf Schmidt,63 61 60,roland-garros,520,French Championships,1961,world
12,Bob Hewitt,,Christian Kuhnke,36 62 64 63,roland-garros,520,French Championships,1961,world
,William Alvarez,,Robin Sanders,64 63 64,roland-garros,520,French Championships,1961,world
,Carlos-Alberto Fernandes,,Alain Bresson,64 64 62,roland-garros,520,French Championships,1961,world
