Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Jimmy Connors,9,Phil Dent,76 64 46 63,australian-open,580,Australian Open,1974,world
2,Jimmy Connors,3,John Alexander,76 64 64,australian-open,580,Australian Open,1974,world
9,Phil Dent,8,Ross Case,64 61 26 62,australian-open,580,Australian Open,1974,world
8,Ross Case,1,John Newcombe,76 62 75,australian-open,580,Australian Open,1974,world
2,Jimmy Connors,,Vladimir Zednik,36 75 63 64,australian-open,580,Australian Open,1974,world
3,John Alexander,13,Bob Giltinan,61 57 61 62,australian-open,580,Australian Open,1974,world
9,Phil Dent,6,Colin Dibley,64 64 64,australian-open,580,Australian Open,1974,world
1,John Newcombe,14,Barry Phillips-Moore,76 63 36 61,australian-open,580,Australian Open,1974,world
2,Jimmy Connors,,Syd Ball,64 57 67 63 64,australian-open,580,Australian Open,1974,world
3,John Alexander,10,Dick Crealy,67 62 57 63 64,australian-open,580,Australian Open,1974,world
9,Phil Dent,4,Bjorn Borg,64 61 62,australian-open,580,Australian Open,1974,world
6,Colin Dibley,,Keith Hancock,46 64 75 57 86,australian-open,580,Australian Open,1974,world
13,Bob Giltinan,7,Onny Parun,76 76 63,australian-open,580,Australian Open,1974,world
8,Ross Case,,Wanaro N'Godrella,62 63 46 64,australian-open,580,Australian Open,1974,world
,Vladimir Zednik,12,Allan Stone,46 75 76 76,australian-open,580,Australian Open,1974,world
1,John Newcombe,,Kim Warwick,63 63 67 64,australian-open,580,Australian Open,1974,world
2,Jimmy Connors,,Graeme Thomson,64 62 76,australian-open,580,Australian Open,1974,world
3,John Alexander,,Milan Holecek,46 64 63 61,australian-open,580,Australian Open,1974,world
4,Bjorn Borg,,Marcelo Lara,(W/O),australian-open,580,Australian Open,1974,world
,Vladimir Zednik,5,Karl Meiler,67 75 64 36 61,australian-open,580,Australian Open,1974,world
6,Colin Dibley,,John Lloyd,76 64 61,australian-open,580,Australian Open,1974,world
7,Onny Parun,,John Feaver,46 46 63 76 86,australian-open,580,Australian Open,1974,world
8,Ross Case,,Tony Roche,67 26 75 64 64,australian-open,580,Australian Open,1974,world
9,Phil Dent,,William Brown,62 63 62,australian-open,580,Australian Open,1974,world
10,Dick Crealy,,Denis Naegelen,76 76 64,australian-open,580,Australian Open,1974,world
12,Allan Stone,,Ian Fletcher,76 75 76,australian-open,580,Australian Open,1974,world
13,Bob Giltinan,,William Durham,76 62 60,australian-open,580,Australian Open,1974,world
14,Barry Phillips-Moore,,John Bartlett,67 75 46 61 64,australian-open,580,Australian Open,1974,world
,Syd Ball,,Kiyoski Tanabe,63 64 62,australian-open,580,Australian Open,1974,world
,Keith Hancock,,Mark Farrell,62 64 62,australian-open,580,Australian Open,1974,world
,Wanaro N'Godrella,,Jean-Francois Caujolle,63 75 63 (NA),australian-open,580,Australian Open,1974,world
1,John Newcombe,,Kenichi Hirai,62 64,australian-open,580,Australian Open,1974,world
2,Jimmy Connors,,Jean-Louis Haillet,61 75,australian-open,580,Australian Open,1974,world
3,John Alexander,,Andres Battad,76 61,australian-open,580,Australian Open,1974,world
4,Bjorn Borg,,Thies Roepcke,67 63 61,australian-open,580,Australian Open,1974,world
5,Karl Meiler,,Larry Parker,76 64,australian-open,580,Australian Open,1974,world
6,Colin Dibley,,Neale Fraser,26 76 60,australian-open,580,Australian Open,1974,world
7,Onny Parun,,John James,64 61,australian-open,580,Australian Open,1974,world
8,Ross Case,,Ray Keldie,62 60,australian-open,580,Australian Open,1974,world
9,Phil Dent,,Ulrich Pinner,63 63,australian-open,580,Australian Open,1974,world
10,Dick Crealy,,Trevor Allan,61 61,australian-open,580,Australian Open,1974,world
,Keith Hancock,11,Geoff Masters,76 76,australian-open,580,Australian Open,1974,world
12,Allan Stone,,Stephen Meyers,64 62,australian-open,580,Australian Open,1974,world
13,Bob Giltinan,,Felix Ponte,63 63,australian-open,580,Australian Open,1974,world
14,Barry Phillips-Moore,,Frank Sedgman,63 64,australian-open,580,Australian Open,1974,world
,Wanaro N'Godrella,15,Bob  Carmichael,46 62 75,australian-open,580,Australian Open,1974,world
,Kiyoski Tanabe,16,John Cooper,75 76,australian-open,580,Australian Open,1974,world
,Syd Ball,,Ernie Ewert,76 63,australian-open,580,Australian Open,1974,world
,John Bartlett,,Robert Casey,64 67 64,australian-open,580,Australian Open,1974,world
,William Brown,,Michael Phillips,75 62,australian-open,580,Australian Open,1974,world
,Jean-Francois Caujolle,,Petr Kanderal,64 61,australian-open,580,Australian Open,1974,world
,William Durham,,Anthony Hammond,62 64,australian-open,580,Australian Open,1974,world
,Mark Farrell,,Pierre Joly,(W/O),australian-open,580,Australian Open,1974,world
,John Feaver,,George Hardie,63 64,australian-open,580,Australian Open,1974,world
,Ian Fletcher,,Cliff Letcher,76 75,australian-open,580,Australian Open,1974,world
,Milan Holecek,,William Coghlan,76 62,australian-open,580,Australian Open,1974,world
,Marcelo Lara,,Jacques Thamin,64 36 75,australian-open,580,Australian Open,1974,world
,John Lloyd,,Jan Hordijk,64 64,australian-open,580,Australian Open,1974,world
,Denis Naegelen,,Jasjit Singh,64 63,australian-open,580,Australian Open,1974,world
,Tony Roche,,Colin Stubs,76 62,australian-open,580,Australian Open,1974,world
,Graeme Thomson,,Jean-Paul Meyer,64 63,australian-open,580,Australian Open,1974,world
,Kim Warwick,,John Paish,64 64,australian-open,580,Australian Open,1974,world
,Vladimir Zednik,,Max Senior,63 64,australian-open,580,Australian Open,1974,world
,Bjorn Borg,,Onny Parun,64 63 61,auckland,301,Auckland,1974,world
,Bjorn Borg,,Colin Dibley,62 67 64 61,auckland,301,Auckland,1974,world
,Onny Parun,,Ross Case,75 63 61,auckland,301,Auckland,1974,world
,Bjorn Borg,,Dick Crealy,57 62 76 61,auckland,301,Auckland,1974,world
,Ross Case,,Allan Stone,67 26 75 61 62,auckland,301,Auckland,1974,world
,Colin Dibley,,Bob Giltinan,46 61 63 26 63,auckland,301,Auckland,1974,world
,Onny Parun,,Syd Ball,75 57 46 62 64,auckland,301,Auckland,1974,world
,Syd Ball,,Russell Simpson,63 63 (RET),auckland,301,Auckland,1974,world
,Bjorn Borg,,John Feaver,64 62 36 62,auckland,301,Auckland,1974,world
,Ross Case,,Wanaro N'Godrella,63 76 76,auckland,301,Auckland,1974,world
,Dick Crealy,,Ian Fletcher,64 76 63,auckland,301,Auckland,1974,world
,Colin Dibley,,Bill Brown,16 61 76 63,auckland,301,Auckland,1974,world
,Bob Giltinan,,Larry Parker,61 76 61,auckland,301,Auckland,1974,world
,Onny Parun,,Ray Ruffels,62 36 63 62,auckland,301,Auckland,1974,world
,Allan Stone,,Vladimir Zednik,64 57 76 63,auckland,301,Auckland,1974,world
,Syd Ball,,John Lloyd,61 60 76,auckland,301,Auckland,1974,world
,Bjorn Borg,,Jan Hordijk,64 62 61,auckland,301,Auckland,1974,world
,Bill Brown,,Jean-Louis Haillet,64 63 61,auckland,301,Auckland,1974,world
,Ross Case,,Mark Farrell,75 63 67 62,auckland,301,Auckland,1974,world
,Dick Crealy,,Fred Whitaker,75 26 63 64,auckland,301,Auckland,1974,world
,Colin Dibley,,Richard Hawkes,62 61 76,auckland,301,Auckland,1974,world
,John Feaver,,Peter Langsford,46 61 63 61,auckland,301,Auckland,1974,world
,Ian Fletcher,,Helmut Fickentscher,64 60 63,auckland,301,Auckland,1974,world
,Bob Giltinan,,Jean-Paul Meyer,63 75 67 57 63,auckland,301,Auckland,1974,world
,Wanaro N'Godrella,,Nick Boyne,61 61 63,auckland,301,Auckland,1974,world
,Larry Parker,,Jacques Thamin,62 63 64,auckland,301,Auckland,1974,world
,Onny Parun,,Wayne Bryan,61 62 64,auckland,301,Auckland,1974,world
,Ray Ruffels,,Thierry Bernasconi,61 61 57 76,auckland,301,Auckland,1974,world
,Russell Simpson,,George Hardie,76 36 64 63,auckland,301,Auckland,1974,world
,Allan Stone,,John Mills,62 67 64 63,auckland,301,Auckland,1974,world
,Vladimir Zednik,,Tony Parun,63 63 76,auckland,301,Auckland,1974,world
,Cliff Richey,,John Alexander,76 61,lakeway,6836,Lakeway,1974,world
,John Alexander,,Marty Riessen,46 76 75,lakeway,6836,Lakeway,1974,world
