Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Roy Emerson,2,Arthur Ashe,64 68 62 63,australian-open,580,Australian Championships,1966,world
1,Roy Emerson,5,John Newcombe,46 62 61 62,australian-open,580,Australian Championships,1966,world
2,Arthur Ashe,3,Fred Stolle,64 16 63 108,australian-open,580,Australian Championships,1966,world
1,Roy Emerson,9,Bill Bowrey,97 46 46 75 97,australian-open,580,Australian Championships,1966,world
2,Arthur Ashe,7,Tony Roche,1412 64 63,australian-open,580,Australian Championships,1966,world
3,Fred Stolle,,Lew Gerrard,62 75 75,australian-open,580,Australian Championships,1966,world
5,John Newcombe,4,Clark Graebner,36 61 63 75,australian-open,580,Australian Championships,1966,world
1,Roy Emerson,14,Herb Fitzgibbon,1210 64 64,australian-open,580,Australian Championships,1966,world
2,Arthur Ashe,15,Ray Ruffels,1210 75 64,australian-open,580,Australian Championships,1966,world
3,Fred Stolle,,Warren Jacques,62 61 108,australian-open,580,Australian Championships,1966,world
4,Clark Graebner,11,Owen Davidson,46 63 62 62,australian-open,580,Australian Championships,1966,world
5,John Newcombe,16,Roger Taylor,62 64 97,australian-open,580,Australian Championships,1966,world
7,Tony Roche,10,Tom Okker,2018 62 36 86,australian-open,580,Australian Championships,1966,world
9,Bill Bowrey,8,Marty Riessen,64 46 108 62,australian-open,580,Australian Championships,1966,world
,Lew Gerrard,13,John Cottrill,63 46 61 57 64,australian-open,580,Australian Championships,1966,world
1,Roy Emerson,,Ross Sherriff,75 63 61,australian-open,580,Australian Championships,1966,world
2,Arthur Ashe,,Colin Stubs,64 79 64 64,australian-open,580,Australian Championships,1966,world
3,Fred Stolle,,Robert Brien,108 63 75,australian-open,580,Australian Championships,1966,world
4,Clark Graebner,,Alan Lane,79 75 64 16 63,australian-open,580,Australian Championships,1966,world
5,John Newcombe,,D. Richard Russell,62 63 64,australian-open,580,Australian Championships,1966,world
7,Tony Roche,,Jose Maria Gisbert,119 75 75,australian-open,580,Australian Championships,1966,world
8,Marty Riessen,,Julian Ganzabal,64 64 60,australian-open,580,Australian Championships,1966,world
9,Bill Bowrey,,John Cooper,75 62 68 62,australian-open,580,Australian Championships,1966,world
10,Tom Okker,,Jim McManus,62 68 64 64,australian-open,580,Australian Championships,1966,world
11,Owen Davidson,,Roger Dowdeswell,63 62 63,australian-open,580,Australian Championships,1966,world
13,John Cottrill,,William Lloyd,36 62 86 810 62,australian-open,580,Australian Championships,1966,world
14,Herb Fitzgibbon,,Allan Stone,108 61 64,australian-open,580,Australian Championships,1966,world
15,Ray Ruffels,,Barry Phillips-Moore,63 86 63,australian-open,580,Australian Championships,1966,world
16,Roger Taylor,,Patricio Rodriguez,63 1210 64,australian-open,580,Australian Championships,1966,world
,Lew Gerrard,,Timothy Phillips,63 75 62,australian-open,580,Australian Championships,1966,world
,Warren Jacques,,John O'Brien,(W/O),australian-open,580,Australian Championships,1966,world
1,Roy Emerson,,John Brown,57 64 64 61,australian-open,580,Australian Championships,1966,world
2,Arthur Ashe,,Dick Crealy,63 63 64,australian-open,580,Australian Championships,1966,world
3,Fred Stolle,,Bruce Gulley,61 61 61,australian-open,580,Australian Championships,1966,world
4,Clark Graebner,,Sutarjo Sugiarto,62 64 75,australian-open,580,Australian Championships,1966,world
5,John Newcombe,,Hakan Zahr,63 61 60,australian-open,580,Australian Championships,1966,world
7,Tony Roche,,Alan Bashford,63 60 62,australian-open,580,Australian Championships,1966,world
8,Marty Riessen,,Ray Wilson,61 63 62,australian-open,580,Australian Championships,1966,world
9,Bill Bowrey,,Anthony Richards,(W/O),australian-open,580,Australian Championships,1966,world
10,Tom Okker,,Peter McCumstie,62 63 64,australian-open,580,Australian Championships,1966,world
11,Owen Davidson,,Dennis Colette,60 61 75,australian-open,580,Australian Championships,1966,world
,John O'Brien,12,Ken Fletcher,(W/O),australian-open,580,Australian Championships,1966,world
13,John Cottrill,,Brian Fairlie,63 36 63 64,australian-open,580,Australian Championships,1966,world
14,Herb Fitzgibbon,,Mark Holland,60 63 63,australian-open,580,Australian Championships,1966,world
15,Ray Ruffels,,James Stanbury,(W/O),australian-open,580,Australian Championships,1966,world
16,Roger Taylor,,Graham Primrose,60 75 86,australian-open,580,Australian Championships,1966,world
,Robert Brien,,Eugene Russo,63 16 86 1210,australian-open,580,Australian Championships,1966,world
,John Cooper,,Lennart Bergelin,63 46 63 810 63,australian-open,580,Australian Championships,1966,world
,Roger Dowdeswell,,Terence Musgrove,26 75 75 63,australian-open,580,Australian Championships,1966,world
,Julian Ganzabal,,Robin White,36 46 61 63 64,australian-open,580,Australian Championships,1966,world
,Lew Gerrard,,John Walker,64 63 62,australian-open,580,Australian Championships,1966,world
,Jose Maria Gisbert,,William Coghlan,36 64 63 64,australian-open,580,Australian Championships,1966,world
,Warren Jacques,,Brian Bowman,75 97 1513,australian-open,580,Australian Championships,1966,world
,Alan Lane,,K. Williams,(W/O),australian-open,580,Australian Championships,1966,world
,William Lloyd,,Geoff Pollard,64 63 62,australian-open,580,Australian Championships,1966,world
,Jim McManus,,Rod Brent,57 36 63 62 64,australian-open,580,Australian Championships,1966,world
