Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
3) W,Jim Courier,,Arnaud Boetsch,62 75,adelaide,7308,Adelaide,1995,world
3) W,Jim Courier,8,Mark Woodforde,63 64,adelaide,7308,Adelaide,1995,world
,Arnaud Boetsch,4,Richard Krajicek,764 62,adelaide,7308,Adelaide,1995,world
8,Mark Woodforde,1,Yevgeny Kafelnikov,63 75,adelaide,7308,Adelaide,1995,world
3) W,Jim Courier,,Thomas Enqvist,62 64,adelaide,7308,Adelaide,1995,world
4,Richard Krajicek,5,Patrick Rafter,64 764,adelaide,7308,Adelaide,1995,world
,Arnaud Boetsch,,Hendrik Dreekmann,63 64,adelaide,7308,Adelaide,1995,world
1,Yevgeny Kafelnikov,,Henrik Holm,75 63,adelaide,7308,Adelaide,1995,world
3) W,Jim Courier,,Daniel Vacek,63 64,adelaide,7308,Adelaide,1995,world
4,Richard Krajicek,,Richard Fromberg,75 75,adelaide,7308,Adelaide,1995,world
5,Patrick Rafter,WC,Jamie Morgan,762 63,adelaide,7308,Adelaide,1995,world
,Thomas Enqvist,6,Jason Stoltenberg,64 64,adelaide,7308,Adelaide,1995,world
,Arnaud Boetsch,7,Renzo Furlan,63 75,adelaide,7308,Adelaide,1995,world
8,Mark Woodforde,,Jeremy Bates,766 64,adelaide,7308,Adelaide,1995,world
,Hendrik Dreekmann,,Carl-Uwe Steeb,762 36 62,adelaide,7308,Adelaide,1995,world
1,Yevgeny Kafelnikov,,Marcos Ondruska,765 61,adelaide,7308,Adelaide,1995,world
,Hendrik Dreekmann,2,Wayne Ferreira,766 62,adelaide,7308,Adelaide,1995,world
3) W,Jim Courier,Q,Jakob Hlasek,762 61,adelaide,7308,Adelaide,1995,world
4,Richard Krajicek,,Fabrice Santoro,63 63,adelaide,7308,Adelaide,1995,world
5,Patrick Rafter,,Todd Woodbridge,763 61,adelaide,7308,Adelaide,1995,world
6,Jason Stoltenberg,Q,Nicklas Kulti,75 63,adelaide,7308,Adelaide,1995,world
7,Renzo Furlan,,Gianluca Pozzi,63 64,adelaide,7308,Adelaide,1995,world
8,Mark Woodforde,,Marc-Kevin Goellner,64 64,adelaide,7308,Adelaide,1995,world
,Jeremy Bates,,Joern Renzenbrink,64 46 64,adelaide,7308,Adelaide,1995,world
,Arnaud Boetsch,Q,Bryan Shelton,46 75 762,adelaide,7308,Adelaide,1995,world
,Thomas Enqvist,Q,David Adams,64 63,adelaide,7308,Adelaide,1995,world
,Richard Fromberg,,Jonathan Stark,64 62,adelaide,7308,Adelaide,1995,world
,Henrik Holm,,Cedric Pioline,62 62,adelaide,7308,Adelaide,1995,world
WC,Jamie Morgan,,Byron Black,46 62 63,adelaide,7308,Adelaide,1995,world
,Carl-Uwe Steeb,WC,Wally Masur,64 765,adelaide,7308,Adelaide,1995,world
,Daniel Vacek,,Alex O'Brien,64 57 64,adelaide,7308,Adelaide,1995,world
1,Stefan Edberg,3,Magnus Larsson,764 61,doha,451,Doha,1995,world
1,Stefan Edberg,,Henri Leconte,62 765,doha,451,Doha,1995,world
3,Magnus Larsson,2,Michael Stich,63 62,doha,451,Doha,1995,world
1,Stefan Edberg,,Karim Alami,61 61,doha,451,Doha,1995,world
2,Michael Stich,,Jan Siemerink,63 61,doha,451,Doha,1995,world
3,Magnus Larsson,,Markus Zoecke,767 46 63,doha,451,Doha,1995,world
,Henri Leconte,,Javier Sanchez,46 64 63,doha,451,Doha,1995,world
1,Stefan Edberg,Q,Adrian Voinea,678 63 63,doha,451,Doha,1995,world
2,Michael Stich,Q,Oliver Gross,64 75,doha,451,Doha,1995,world
3,Magnus Larsson,,Jonas Bjorkman,62 764,doha,451,Doha,1995,world
,Jan Siemerink,8,Guy Forget,63 765,doha,451,Doha,1995,world
,Karim Alami,WC,Younes El Aynaoui,75 63,doha,451,Doha,1995,world
,Henri Leconte,Q,Filip Dewulf,63 761,doha,451,Doha,1995,world
,Javier Sanchez,,Karsten Braasch,672 60 64,doha,451,Doha,1995,world
,Markus Zoecke,WC,Shuzo Matsuoka,61 63,doha,451,Doha,1995,world
1,Stefan Edberg,,Ronald Agenor,62 768,doha,451,Doha,1995,world
2,Michael Stich,,Olivier Delaitre,63 75,doha,451,Doha,1995,world
3,Magnus Larsson,,Karol Kucera,61 64,doha,451,Doha,1995,world
,Javier Sanchez,4,Jacco Eltingh,36 62 63,doha,451,Doha,1995,world
,Henri Leconte,5,Alexander Volkov,46 766 75,doha,451,Doha,1995,world
,Markus Zoecke,6,Bernd Karbacher,46 63 64,doha,451,Doha,1995,world
,Karim Alami,7,Paul Haarhuis,57 63 75,doha,451,Doha,1995,world
8,Guy Forget,,Patrick McEnroe,75 62,doha,451,Doha,1995,world
,Jonas Bjorkman,,Alexander Mronz,75 62,doha,451,Doha,1995,world
,Karsten Braasch,Q,Sandor Noszaly,36 63 62,doha,451,Doha,1995,world
Q,Filip Dewulf,WC,Patrik Kuhnen,63 46 61,doha,451,Doha,1995,world
WC,Younes El Aynaoui,,Lars Jonsson,26 64 764,doha,451,Doha,1995,world
Q,Oliver Gross,,Gilbert Schaller,46 761 62,doha,451,Doha,1995,world
WC,Shuzo Matsuoka,,Jan Apell,763 64,doha,451,Doha,1995,world
,Jan Siemerink,,Andrei Olhovskiy,61 62,doha,451,Doha,1995,world
Q,Adrian Voinea,,Jeff Tarango,674 765 63,doha,451,Doha,1995,world
,Thomas Enqvist,5,Chuck Adams,62 61,auckland,301,Auckland,1995,world
,Thomas Enqvist,2,Alexander Volkov,763 62,auckland,301,Auckland,1995,world
5,Chuck Adams,,Vincent Spadea,769 26 64,auckland,301,Auckland,1995,world
2,Alexander Volkov,8,Cedric Pioline,64 672 61,auckland,301,Auckland,1995,world
5,Chuck Adams,,Jakob Hlasek,765 765,auckland,301,Auckland,1995,world
,Thomas Enqvist,,Brett Steven,769 75,auckland,301,Auckland,1995,world
,Vincent Spadea,,Jan Siemerink,75 62,auckland,301,Auckland,1995,world
2,Alexander Volkov,,Jeremy Bates,62 64,auckland,301,Auckland,1995,world
,Jakob Hlasek,4,Javier Sanchez,61 62,auckland,301,Auckland,1995,world
5,Chuck Adams,,Marc-Kevin Goellner,75 7610,auckland,301,Auckland,1995,world
8,Cedric Pioline,,Hendrik Dreekmann,62 63,auckland,301,Auckland,1995,world
,Thomas Enqvist,Q,Christian Ruud,64 57 61,auckland,301,Auckland,1995,world
,Jan Siemerink,,Alex O'Brien,75 63,auckland,301,Auckland,1995,world
,Vincent Spadea,,Carl-Uwe Steeb,63 61,auckland,301,Auckland,1995,world
,Brett Steven,WC,Steven Downs,63 64,auckland,301,Auckland,1995,world
,Jan Siemerink,1,Wayne Ferreira,26 75 63,auckland,301,Auckland,1995,world
2,Alexander Volkov,WC,James Greenhalgh,64 64,auckland,301,Auckland,1995,world
Q,Christian Ruud,3,MaliVai Washington,763 36 63,auckland,301,Auckland,1995,world
4,Javier Sanchez,,Byron Black,769 62,auckland,301,Auckland,1995,world
5,Chuck Adams,WC,Scott Clark,62 62,auckland,301,Auckland,1995,world
WC,Steven Downs,6,Fabrice Santoro,62 46 61,auckland,301,Auckland,1995,world
,Carl-Uwe Steeb,7,Jonas Bjorkman,06 61 75,auckland,301,Auckland,1995,world
8,Cedric Pioline,,Bryan Shelton,60 64,auckland,301,Auckland,1995,world
,Jeremy Bates,Q,Brian Dunn,75 01 (RET),auckland,301,Auckland,1995,world
,Hendrik Dreekmann,,Gianluca Pozzi,63 764,auckland,301,Auckland,1995,world
,Thomas Enqvist,,Jonathan Stark,762 63,auckland,301,Auckland,1995,world
,Marc-Kevin Goellner,,Jan Apell,46 63 64,auckland,301,Auckland,1995,world
,Jakob Hlasek,,Luiz Mattar,61 62,auckland,301,Auckland,1995,world
,Alex O'Brien,Q,James Sekulov,767 64,auckland,301,Auckland,1995,world
,Vincent Spadea,,Henrik Holm,764 63,auckland,301,Auckland,1995,world
,Brett Steven,Q,Ben Ellwood,762 765,auckland,301,Auckland,1995,world
2,Paul Haarhuis,,Radomir Vasek,75 75,jakarta,494,Jakarta,1995,world
2,Paul Haarhuis,,Kenneth Carlsen,36 63 63,jakarta,494,Jakarta,1995,world
