Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,John James,,Spencer Segura,62 76 63,australian-open,580,Australian Open,1975,world
,Cliff Letcher,,John Eastburn,36 76 75 60,australian-open,580,Australian Open,1975,world
,Joaquin Loyo-Mayo,,Neale Fraser,76 64 64,australian-open,580,Australian Open,1975,world
,Peter McNamara,,Dragan Stojovic,61 62 75,australian-open,580,Australian Open,1975,world
,Sashi Menon,,William Coghlan,76 46 76 61,australian-open,580,Australian Open,1975,world
,Ulrich Pinner,,Kiyoski Tanabe,61 76 63,australian-open,580,Australian Open,1975,world
,Grover Raz Reid,,Greg Braun,61 67 62 61,australian-open,580,Australian Open,1975,world
,Martin Robinson,,Kenichi Hirai,61 57 75 76,australian-open,580,Australian Open,1975,world
,Frank Sedgman,,Richard Lewis,63 57 64 63,australian-open,580,Australian Open,1975,world
,Jasjit Singh,,Tony Dawson,62 76 60,australian-open,580,Australian Open,1975,world
,Allan Stone,,Stephen Myers,64 64 63,australian-open,580,Australian Open,1975,world
,Graeme Thomson,,Mike Prineas,46 36 3,australian-open,580,Australian Open,1975,world
,Kim Warwick,,Ken Hiskins,61 63 62,australian-open,580,Australian Open,1975,world
,,,,,dusseldorf,615,Nations Cup,1975,world
1,Onny Parun,2,Brian Fairlie,46 64 64 67 64,auckland,301,Auckland,1975,world
1,Onny Parun,,Jeff Simpson,63 63 63,auckland,301,Auckland,1975,world
2,Brian Fairlie,,Dick Crealy,64 06 76 64,auckland,301,Auckland,1975,world
1,Onny Parun,,Gerard Wimmer,76 67 76 64,auckland,301,Auckland,1975,world
2,Brian Fairlie,,Scott Carnahan,63 62 64,auckland,301,Auckland,1975,world
,Jeff Simpson,3,Ray Ruffels,76 76 62,auckland,301,Auckland,1975,world
,Dick Crealy,4,Syd Ball,46 63 63 75,auckland,301,Auckland,1975,world
1,Onny Parun,,Mike Machette,64 67 64 26 1715,auckland,301,Auckland,1975,world
2,Brian Fairlie,,Joaquin Loyo-Mayo,63 60 60,auckland,301,Auckland,1975,world
3,Ray Ruffels,,Russell Simpson,67 63 75 76,auckland,301,Auckland,1975,world
4,Syd Ball,,Matti Timonen,46 64 61 64 75,auckland,301,Auckland,1975,world
,Scott Carnahan,,Bob  Carmichael,67 54 (RET),auckland,301,Auckland,1975,world
,Dick Crealy,,Steve Docherty,64 62 64,auckland,301,Auckland,1975,world
,Jeff Simpson,,Cliff Letcher,63 75 64,auckland,301,Auckland,1975,world
,Gerard Wimmer,,Graham Oliver,76 63 62,auckland,301,Auckland,1975,world
1,Onny Parun,,Jukka Narakka,61 63 36 61,auckland,301,Auckland,1975,world
2,Brian Fairlie,,Randy Jones,64 64 63,auckland,301,Auckland,1975,world
3,Ray Ruffels,,Greg Halder,63 60 75,auckland,301,Auckland,1975,world
4,Syd Ball,,Paul Thompson,63 61 76,auckland,301,Auckland,1975,world
,Bob  Carmichael,,Fred Whitaker,62 36 63 64,auckland,301,Auckland,1975,world
,Scott Carnahan,,Richard Lewis,63 63 61,auckland,301,Auckland,1975,world
,Dick Crealy,,Peter Langsford,64 61 61,auckland,301,Auckland,1975,world
,Steve Docherty,,Wayne Cowley,76 75 76,auckland,301,Auckland,1975,world
,Joaquin Loyo-Mayo,,Chris Lewis (NZL),26 76 60 62,auckland,301,Auckland,1975,world
,Mike Machette,,Joao Soares,63 64 76,auckland,301,Auckland,1975,world
,Graham Oliver,,Mike Prineas,60 61 62,auckland,301,Auckland,1975,world
,Russell Simpson,,Leo Palin,63 64 61,auckland,301,Auckland,1975,world
,Jeff Simpson,,Tony Parun,63 76 63,auckland,301,Auckland,1975,world
,Matti Timonen,,Martin Robinson,26 76 60 61,auckland,301,Auckland,1975,world
,Gerard Wimmer,,Garry Slater,62 64 63,auckland,301,Auckland,1975,world
3,Brian Gottfried,,Allan Stone,36 62 63,baltimore,816,Baltimore,1975,world
3,Brian Gottfried,2,Tony Roche,62 76,baltimore,816,Baltimore,1975,world
,Allan Stone,,Robert Lutz,76 64,baltimore,816,Baltimore,1975,world
2,Tony Roche,,Steve Krulevitz,36 61 61,baltimore,816,Baltimore,1975,world
3,Brian Gottfried,,Ray Ruffels,64 64,baltimore,816,Baltimore,1975,world
,Robert Lutz,,Erik Van Dillen,63 76,baltimore,816,Baltimore,1975,world
,Allan Stone,,Paul Gerken,67 64 76,baltimore,816,Baltimore,1975,world
,Robert Lutz,1,Harold Solomon,62 63,baltimore,816,Baltimore,1975,world
2,Tony Roche,,Dick Crealy,61 61,baltimore,816,Baltimore,1975,world
3,Brian Gottfried,,Barry Phillips-Moore,64 61,baltimore,816,Baltimore,1975,world
,Paul Gerken,4,Ross Case,63 67 62,baltimore,816,Baltimore,1975,world
,Steve Krulevitz,,Ismail El Shafei,76 46 64,baltimore,816,Baltimore,1975,world
,Ray Ruffels,,Kim Warwick,63 62,baltimore,816,Baltimore,1975,world
,Allan Stone,,Frew McMillan,63 64,baltimore,816,Baltimore,1975,world
,Erik Van Dillen,,Geoff Masters,76 63,baltimore,816,Baltimore,1975,world
,Jimmy Connors,,Karl Meiler,60 62,nassau,2021,Bahamas,1975,world
,Jimmy Connors,,Trey Waltke,60 61,nassau,2021,Bahamas,1975,world
,Karl Meiler,,Juan Gisbert Sr,63 64,nassau,2021,Bahamas,1975,world
,Jimmy Connors,,Jurgen Fassbender,64 64,nassau,2021,Bahamas,1975,world
,Juan Gisbert Sr,,Sandy Mayer,67 64 64,nassau,2021,Bahamas,1975,world
,Karl Meiler,,Gene Mayer,64 62,nassau,2021,Bahamas,1975,world
,Trey Waltke,,Clark Graebner,26 64 64,nassau,2021,Bahamas,1975,world
,Jimmy Connors,,John Feaver,46 60 61,nassau,2021,Bahamas,1975,world
,Jurgen Fassbender,,Rolf Thung,63 76,nassau,2021,Bahamas,1975,world
,Juan Gisbert Sr,,Jeff Austin,75 76,nassau,2021,Bahamas,1975,world
,Clark Graebner,,Ion Tiriac,75 64,nassau,2021,Bahamas,1975,world
,Gene Mayer,,Roger Taylor,76 62,nassau,2021,Bahamas,1975,world
,Sandy Mayer,,Charles Owens,63 63,nassau,2021,Bahamas,1975,world
,Karl Meiler,,Vitas Gerulaitis,64 75,nassau,2021,Bahamas,1975,world
,Trey Waltke,,Wojtek Fibak,64 61,nassau,2021,Bahamas,1975,world
,Jeff Austin,,Ian Fletcher,64 64,nassau,2021,Bahamas,1975,world
,Jimmy Connors,,Viorel Marcu,61 62,nassau,2021,Bahamas,1975,world
,Jurgen Fassbender,,Larry Rolle,62 64,nassau,2021,Bahamas,1975,world
,John Feaver,,Bertram Knowles,63 62,nassau,2021,Bahamas,1975,world
,Vitas Gerulaitis,,Bob Adams,60 63,nassau,2021,Bahamas,1975,world
,Juan Gisbert Sr,,Jiri Granat,76 61,nassau,2021,Bahamas,1975,world
,Clark Graebner,,John Antonas,62 64,nassau,2021,Bahamas,1975,world
,Gene Mayer,,Roger Dowdeswell,63 62,nassau,2021,Bahamas,1975,world
,Sandy Mayer,,D. Richard Russell,62 63,nassau,2021,Bahamas,1975,world
,Karl Meiler,,Leo Rolle,62 61,nassau,2021,Bahamas,1975,world
,Charles Owens,,Pavel Slozil,57 60 64,nassau,2021,Bahamas,1975,world
,Roger Taylor,,Spencer Segura,76 64,nassau,2021,Bahamas,1975,world
,Rolf Thung,,Gene Scott,61 67 63,nassau,2021,Bahamas,1975,world
,Ion Tiriac,,Ian Crookenden,67 64 63,nassau,2021,Bahamas,1975,world
,Trey Waltke,,Zeljko Franulovic,62 64,nassau,2021,Bahamas,1975,world
1,Jimmy Connors,,Billy Martin,64 63,birmingham,650,Birmingham,1975,world
1,Jimmy Connors,,Karl Meiler,67 62 62,birmingham,650,Birmingham,1975,world
,Billy Martin,,Jurgen Fassbender,63 64,birmingham,650,Birmingham,1975,world
1,Jimmy Connors,,Jeff Austin,62 61,birmingham,650,Birmingham,1975,world
,Billy Martin,2,Juan Gisbert Sr,64 36 76,birmingham,650,Birmingham,1975,world
,Jurgen Fassbender,,John Feaver,75 36 63,birmingham,650,Birmingham,1975,world
,Karl Meiler,,Roger Taylor,64 57 63,birmingham,650,Birmingham,1975,world
1,Jimmy Connors,,Pavel Slozil,64 62,birmingham,650,Birmingham,1975,world
2,Juan Gisbert Sr,,Wojtek Fibak,16 75 61,birmingham,650,Birmingham,1975,world
,Jeff Austin,,Roger Dowdeswell,64 67 64,birmingham,650,Birmingham,1975,world
,Jurgen Fassbender,,John Yuill,64 64,birmingham,650,Birmingham,1975,world
,John Feaver,,Ion Tiriac,46 60 76,birmingham,650,Birmingham,1975,world
,Billy Martin,,Spencer Segura,63 63,birmingham,650,Birmingham,1975,world
,Karl Meiler,,Rolf Thung,62 62,birmingham,650,Birmingham,1975,world
,Roger Taylor,,Ian Fletcher,76 61,birmingham,650,Birmingham,1975,world
,Jeff Austin,,Mike Cahill,62 64,birmingham,650,Birmingham,1975,world
,Jurgen Fassbender,,Bruce Manson,64 62,birmingham,650,Birmingham,1975,world
,John Feaver,,Charles Owens,46 63 64,birmingham,650,Birmingham,1975,world
,Ian Fletcher,,Jiri Granat,64 63,birmingham,650,Birmingham,1975,world
,Karl Meiler,,Viorel Marcu,60 60,birmingham,650,Birmingham,1975,world
,Spencer Segura,,Hugh Thomson,26 63 64,birmingham,650,Birmingham,1975,world
,Roger Taylor,,Ian Crookenden,76 36 76,birmingham,650,Birmingham,1975,world
,Rolf Thung,,Pat Dupre,75 75,birmingham,650,Birmingham,1975,world
,Ion Tiriac,,Jan Pisecky,64 57 63,birmingham,650,Birmingham,1975,world
,John Yuill,,Trey Waltke,64 62,birmingham,650,Birmingham,1975,world
7,Marty Riessen,,Vitas Gerulaitis,761 57 62 670 63,philadelphia,401,Philadelphia WCT,1975,world
7,Marty Riessen,,Jaime Fillol Sr.,61 64 60,philadelphia,401,Philadelphia WCT,1975,world
,Vitas Gerulaitis,,John Alexander,64 761 63,philadelphia,401,Philadelphia WCT,1975,world
,Jaime Fillol Sr.,5,Arthur Ashe,766 26 766,philadelphia,401,Philadelphia WCT,1975,world
7,Marty Riessen,,Tony Roche,75 60,philadelphia,401,Philadelphia WCT,1975,world
,John Alexander,16,Cliff Richey,62 766,philadelphia,401,Philadelphia WCT,1975,world
,Vitas Gerulaitis,,Paul Gerken,75 63,philadelphia,401,Philadelphia WCT,1975,world
5,Arthur Ashe,,Brian Gottfried,64 57 62,philadelphia,401,Philadelphia WCT,1975,world
7,Marty Riessen,,Syd Ball,63 62,philadelphia,401,Philadelphia WCT,1975,world
,Vitas Gerulaitis,13,Raul Ramirez,63 60,philadelphia,401,Philadelphia WCT,1975,world
,Jaime Fillol Sr.,14,Tom Gorman,75 674 64,philadelphia,401,Philadelphia WCT,1975,world
16,Cliff Richey,,Robert Lutz,16 62 63,philadelphia,401,Philadelphia WCT,1975,world
,John Alexander,,Ismail El Shafei,63 64,philadelphia,401,Philadelphia WCT,1975,world
,Paul Gerken,,Sandy Mayer,763 674 766,philadelphia,401,Philadelphia WCT,1975,world
,Tony Roche,,Phil Dent,64 673 64,philadelphia,401,Philadelphia WCT,1975,world
,Robert Lutz,1,Bjorn Borg,61 64,philadelphia,401,Philadelphia WCT,1975,world
,Vitas Gerulaitis,4,Tom Okker,46 75 64,philadelphia,401,Philadelphia WCT,1975,world
5,Arthur Ashe,,Jeff Borowiak,63 57 64,philadelphia,401,Philadelphia WCT,1975,world
,Ismail El Shafei,6,Stan Smith,766 63,philadelphia,401,Philadelphia WCT,1975,world
7,Marty Riessen,,Dick Dell,61 64,philadelphia,401,Philadelphia WCT,1975,world
,Syd Ball,9,Roscoe Tanner,46 63 64,philadelphia,401,Philadelphia WCT,1975,world
,Tony Roche,11,Harold Solomon,761 64,philadelphia,401,Philadelphia WCT,1975,world
,Brian Gottfried,12,Cliff Drysdale,62 46 75,philadelphia,401,Philadelphia WCT,1975,world
13,Raul Ramirez,,Charlie Pasarell,64 46 64,philadelphia,401,Philadelphia WCT,1975,world
14,Tom Gorman,,Brian Fairlie,63 64,philadelphia,401,Philadelphia WCT,1975,world
,John Alexander,15,Eddie Dibbs,64 60,philadelphia,401,Philadelphia WCT,1975,world
16,Cliff Richey,,Ray Ruffels,675 75 763,philadelphia,401,Philadelphia WCT,1975,world
,Phil Dent,,Allan Stone,62 62,philadelphia,401,Philadelphia WCT,1975,world
,Jaime Fillol Sr.,,Raymond Moore,61 64,philadelphia,401,Philadelphia WCT,1975,world
,Paul Gerken,,Vijay Amritraj,16 766 62,philadelphia,401,Philadelphia WCT,1975,world
,Sandy Mayer,,Dick Crealy,63 766,philadelphia,401,Philadelphia WCT,1975,world
1,Bjorn Borg,,Teimuraz Kakoulia,75 64,philadelphia,401,Philadelphia WCT,1975,world
,Phil Dent,2,Rod Laver,763 57 763,philadelphia,401,Philadelphia WCT,1975,world
,Raymond Moore,3,Guillermo Vilas,(W/O),philadelphia,401,Philadelphia WCT,1975,world
4,Tom Okker,,Jose Higueras,62 63,philadelphia,401,Philadelphia WCT,1975,world
5,Arthur Ashe,,Grover Raz Reid,63 61,philadelphia,401,Philadelphia WCT,1975,world
6,Stan Smith,,Jeff Simpson,62 764,philadelphia,401,Philadelphia WCT,1975,world
7,Marty Riessen,,Anand Amritraj,61 63,philadelphia,401,Philadelphia WCT,1975,world
9,Roscoe Tanner,,Patrice Dominguez,674 63 62,philadelphia,401,Philadelphia WCT,1975,world
,Sandy Mayer,10,Dick Stockton,64 57 62,philadelphia,401,Philadelphia WCT,1975,world
11,Harold Solomon,,Graham Stilwell,75 60,philadelphia,401,Philadelphia WCT,1975,world
12,Cliff Drysdale,,Milan Holecek,75 46 64,philadelphia,401,Philadelphia WCT,1975,world
13,Raul Ramirez,,Bob Giltinan,64 676 61,philadelphia,401,Philadelphia WCT,1975,world
14,Tom Gorman,,Hans Kary,762 60,philadelphia,401,Philadelphia WCT,1975,world
15,Eddie Dibbs,,Adriano Panatta,75 63,philadelphia,401,Philadelphia WCT,1975,world
16,Cliff Richey,,Kjell Johansson,64 36 63,philadelphia,401,Philadelphia WCT,1975,world
,John Alexander,,Jiri Hrebec,766 64,philadelphia,401,Philadelphia WCT,1975,world
,Vijay Amritraj,,Buster C. Mottram,63 763,philadelphia,401,Philadelphia WCT,1975,world
,Syd Ball,,Ivan Molina,75 62,philadelphia,401,Philadelphia WCT,1975,world
,Jeff Borowiak,,Mark Cox,75 46 63,philadelphia,401,Philadelphia WCT,1975,world
,Dick Crealy,,Corrado Barazzutti,46 761 61,philadelphia,401,Philadelphia WCT,1975,world
,Dick Dell,,Mike Estep,64 36 766,philadelphia,401,Philadelphia WCT,1975,world
,Ismail El Shafei,,Jim McManus,63 75,philadelphia,401,Philadelphia WCT,1975,world
,Brian Fairlie,,Onny Parun,61 766,philadelphia,401,Philadelphia WCT,1975,world
,Jaime Fillol Sr.,,Thomas Koch,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Paul Gerken,,Sherwood Stewart,63 64,philadelphia,401,Philadelphia WCT,1975,world
,Vitas Gerulaitis,,Ove Nils Bengtson,75 46 61,philadelphia,401,Philadelphia WCT,1975,world
,Brian Gottfried,,Haroon Rahim,63 26 64,philadelphia,401,Philadelphia WCT,1975,world
,Robert Lutz,,Erik Van Dillen,64 16 64,philadelphia,401,Philadelphia WCT,1975,world
,Charlie Pasarell,,John Lloyd,62 63,philadelphia,401,Philadelphia WCT,1975,world
,Tony Roche,,Colin Dibley,62 63,philadelphia,401,Philadelphia WCT,1975,world
,Ray Ruffels,,Andrew Pattison,64 64,philadelphia,401,Philadelphia WCT,1975,world
,Allan Stone,,Barry Phillips-Moore,765 64,philadelphia,401,Philadelphia WCT,1975,world
5,Arthur Ashe,,Tom Edlefsen,63 63,philadelphia,401,Philadelphia WCT,1975,world
,Sherwood Stewart,8,Alex Metreveli,36 63 764,philadelphia,401,Philadelphia WCT,1975,world
10,Dick Stockton,,Ross Case,61 61,philadelphia,401,Philadelphia WCT,1975,world
12,Cliff Drysdale,,Antonio Zugarelli,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Vijay Amritraj,,Nikola Pilic,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Corrado Barazzutti,,Steve Krulevitz,64 64,philadelphia,401,Philadelphia WCT,1975,world
,Jeff Borowiak,,Pierre Barthes,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Mark Cox,,Gerald Battrick,63 62,philadelphia,401,Philadelphia WCT,1975,world
,Dick Crealy,,Zeljko Franulovic,766 57 763,philadelphia,401,Philadelphia WCT,1975,world
,Brian Fairlie,,Hans-Jurgen Pohmann,60 61,philadelphia,401,Philadelphia WCT,1975,world
,Paul Gerken,,Bob Hewitt,16 75 52 (RET),philadelphia,401,Philadelphia WCT,1975,world
,Brian Gottfried,,Geoff Masters,62 64,philadelphia,401,Philadelphia WCT,1975,world
,Milan Holecek,,Robert Maud,61 26 62,philadelphia,401,Philadelphia WCT,1975,world
,John Lloyd,,Roy Emerson,63 64,philadelphia,401,Philadelphia WCT,1975,world
,Sandy Mayer,,Paolo Bertolucci,61 64,philadelphia,401,Philadelphia WCT,1975,world
,Buster C. Mottram,,Jun Kamiwazumi,61 62,philadelphia,401,Philadelphia WCT,1975,world
,Onny Parun,,Patricio Cornejo,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Charlie Pasarell,,Balazs Taroczy,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Haroon Rahim,,Vladimir Zednik,(W/O),philadelphia,401,Philadelphia WCT,1975,world
,Grover Raz Reid,,Frew McMillan,63 63,philadelphia,401,Philadelphia WCT,1975,world
1,Bjorn Borg,3,Arthur Ashe,46 64 64,richmond,802,Richmond-WCT,1975,world
1,Bjorn Borg,8,Kim Warwick,63 62,richmond,802,Richmond-WCT,1975,world
3,Arthur Ashe,2,Tom Okker,64 64,richmond,802,Richmond-WCT,1975,world
1,Bjorn Borg,,Jeff Borowiak,75 57 61,richmond,802,Richmond-WCT,1975,world
2,Tom Okker,,Bob Giltinan,61 761,richmond,802,Richmond-WCT,1975,world
3,Arthur Ashe,5,Adriano Panatta,676 62 62,richmond,802,Richmond-WCT,1975,world
8,Kim Warwick,4,Onny Parun,64 763,richmond,802,Richmond-WCT,1975,world
1,Bjorn Borg,,Jose Higueras,64 26 60,richmond,802,Richmond-WCT,1975,world
2,Tom Okker,,Kjell Johansson,63 62,richmond,802,Richmond-WCT,1975,world
3,Arthur Ashe,,Zeljko Franulovic,63 61,richmond,802,Richmond-WCT,1975,world
4,Onny Parun,,Paolo Bertolucci,765 63,richmond,802,Richmond-WCT,1975,world
5,Adriano Panatta,,Bob Hewitt,60 46 64,richmond,802,Richmond-WCT,1975,world
8,Kim Warwick,,Bruce Manson,64 46 64,richmond,802,Richmond-WCT,1975,world
,Jeff Borowiak,,Grover Raz Reid,61 62,richmond,802,Richmond-WCT,1975,world
,Bob Giltinan,,Patrice Dominguez,63 63,richmond,802,Richmond-WCT,1975,world
1,Bjorn Borg,,Hans Kary,60 61,richmond,802,Richmond-WCT,1975,world
2,Tom Okker,,Ferdi Taygan,62 64,richmond,802,Richmond-WCT,1975,world
3,Arthur Ashe,,Corrado Barazzutti,62 63,richmond,802,Richmond-WCT,1975,world
4,Onny Parun,,Steve Krulevitz,64 16 62,richmond,802,Richmond-WCT,1975,world
5,Adriano Panatta,,Buster C. Mottram,16 75 63,richmond,802,Richmond-WCT,1975,world
,Jeff Borowiak,6,Hans-Jurgen Pohmann,765 62,richmond,802,Richmond-WCT,1975,world
,Bob Giltinan,7,Frew McMillan,64 676 63,richmond,802,Richmond-WCT,1975,world
8,Kim Warwick,,John Lloyd,63 63,richmond,802,Richmond-WCT,1975,world
,Paolo Bertolucci,,Dick Crealy,62 26 64,richmond,802,Richmond-WCT,1975,world
,Patrice Dominguez,,Dick Dell,75 764,richmond,802,Richmond-WCT,1975,world
,Zeljko Franulovic,,Fred McNair IV,36 61 765,richmond,802,Richmond-WCT,1975,world
,Bob Hewitt,,Billy Martin,64 62,richmond,802,Richmond-WCT,1975,world
,Jose Higueras,,Syd Ball,62 61,richmond,802,Richmond-WCT,1975,world
,Kjell Johansson,,John Whitlinger,63 64,richmond,802,Richmond-WCT,1975,world
,Bruce Manson,,Tony Roche,(W/O),richmond,802,Richmond-WCT,1975,world
,Grover Raz Reid,,Sherwood Stewart,63 765,richmond,802,Richmond-WCT,1975,world
1,Brian Gottfried,,Geoff Masters,64 46 64,jerusalem,716,Dayton Indoor,1975,world
1,Brian Gottfried,,Teimuraz Kakoulia,62 64,jerusalem,716,Dayton Indoor,1975,world
,Geoff Masters,,Erik Van Dillen,64 76,jerusalem,716,Dayton Indoor,1975,world
1,Brian Gottfried,,Phil Dent,46 63 61,jerusalem,716,Dayton Indoor,1975,world
,Erik Van Dillen,3,Harold Solomon,57 76 64,jerusalem,716,Dayton Indoor,1975,world
,Teimuraz Kakoulia,4,John Alexander,26 63 64,jerusalem,716,Dayton Indoor,1975,world
,Geoff Masters,,Allan Stone,62 64,jerusalem,716,Dayton Indoor,1975,world
1,Brian Gottfried,,Raymond Moore,61 62,jerusalem,716,Dayton Indoor,1975,world
,Geoff Masters,2,Alex Metreveli,76 75,jerusalem,716,Dayton Indoor,1975,world
3,Harold Solomon,,Ivan Molina,60 62,jerusalem,716,Dayton Indoor,1975,world
4,John Alexander,,Paul Gerken,76 36 63,jerusalem,716,Dayton Indoor,1975,world
,Phil Dent,,Ray Ruffels,67 63 76,jerusalem,716,Dayton Indoor,1975,world
,Teimuraz Kakoulia,,Ross Case,76 63,jerusalem,716,Dayton Indoor,1975,world
,Allan Stone,,John Peckskamp,61 62,jerusalem,716,Dayton Indoor,1975,world
,Erik Van Dillen,,Ismail El Shafei,76 60,jerusalem,716,Dayton Indoor,1975,world
,Roger Taylor,,Vitas Gerulaitis,76 76,roanoke,2022,Roanoke,1975,world
,Vitas Gerulaitis,1,Karl Meiler,76 36 63,roanoke,2022,Roanoke,1975,world
,Roger Taylor,2,Jurgen Fassbender,57 64 64,roanoke,2022,Roanoke,1975,world
1,Karl Meiler,,Clark Graebner,67 60 63,roanoke,2022,Roanoke,1975,world
2,Jurgen Fassbender,,Ian Fletcher,63 62,roanoke,2022,Roanoke,1975,world
,Roger Taylor,4,Sandy Mayer,62 61,roanoke,2022,Roanoke,1975,world
,Vitas Gerulaitis,,Charles Owens,62 62,roanoke,2022,Roanoke,1975,world
1,Karl Meiler,,John Yuill,26 64 62,roanoke,2022,Roanoke,1975,world
2,Jurgen Fassbender,,Jiri Granat,75 64,roanoke,2022,Roanoke,1975,world
4,Sandy Mayer,,Jan Pisecky,62 62,roanoke,2022,Roanoke,1975,world
,Ian Fletcher,,Trey Waltke,62 63,roanoke,2022,Roanoke,1975,world
,Vitas Gerulaitis,,Gene Mayer,62 63,roanoke,2022,Roanoke,1975,world
,Clark Graebner,,Viorel Marcu,61 61,roanoke,2022,Roanoke,1975,world
,Charles Owens,,Roger Dowdeswell,63 16 76,roanoke,2022,Roanoke,1975,world
,Roger Taylor,,Ion Tiriac,63 76,roanoke,2022,Roanoke,1975,world
,Roger Dowdeswell,3,Juan Gisbert Sr,62 36 76,roanoke,2022,Roanoke,1975,world
