Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Andy Murray,3,Alexandr Dolgopolov,61 63,brisbane,339,Brisbane,2012,world
1,Andy Murray,8,Bernard Tomic,63 62,brisbane,339,Brisbane,2012,world
3,Alexandr Dolgopolov,2,Gilles Simon,63 64,brisbane,339,Brisbane,2012,world
1,Andy Murray,,Marcos Baghdatis,62 62,brisbane,339,Brisbane,2012,world
2,Gilles Simon,,Santiago Giraldo,762 64,brisbane,339,Brisbane,2012,world
3,Alexandr Dolgopolov,6,Radek Stepanek,46 63 63,brisbane,339,Brisbane,2012,world
8,Bernard Tomic,,Denis Istomin,63 764,brisbane,339,Brisbane,2012,world
1,Andy Murray,,Gilles Muller,46 764 60,brisbane,339,Brisbane,2012,world
2,Gilles Simon,WC,James Duckworth,63 75,brisbane,339,Brisbane,2012,world
3,Alexandr Dolgopolov,Q,Igor Andreev,673 769 62,brisbane,339,Brisbane,2012,world
,Marcos Baghdatis,5,Kei Nishikori,63 64,brisbane,339,Brisbane,2012,world
6,Radek Stepanek,,Jarkko Nieminen,763 62,brisbane,339,Brisbane,2012,world
8,Bernard Tomic,Q,Tatsuma Ito,61 62,brisbane,339,Brisbane,2012,world
,Santiago Giraldo,,Philipp Petzschner,64 64,brisbane,339,Brisbane,2012,world
,Denis Istomin,,Tommy Haas,(W/O),brisbane,339,Brisbane,2012,world
1,Andy Murray,,Mikhail Kukushkin,57 63 62,brisbane,339,Brisbane,2012,world
2,Gilles Simon,,Ryan Sweeting,63 64,brisbane,339,Brisbane,2012,world
3,Alexandr Dolgopolov,,Alejandro Falla,763 62,brisbane,339,Brisbane,2012,world
,Denis Istomin,4,Florian Mayer,765 23 (RET),brisbane,339,Brisbane,2012,world
5,Kei Nishikori,,Cedrik-Marcel Stebe,36 61 64,brisbane,339,Brisbane,2012,world
6,Radek Stepanek,,Matthew Ebden,64 36 63,brisbane,339,Brisbane,2012,world
,Philipp Petzschner,7,Jurgen Melzer,61 75,brisbane,339,Brisbane,2012,world
8,Bernard Tomic,,Julien Benneteau,62 46 75,brisbane,339,Brisbane,2012,world
Q,Igor Andreev,,Adrian Mannarino,766 62,brisbane,339,Brisbane,2012,world
,Marcos Baghdatis,,Ryan Harrison,767 64,brisbane,339,Brisbane,2012,world
WC,James Duckworth,,Nicolas Mahut,64 64,brisbane,339,Brisbane,2012,world
,Santiago Giraldo,Q,John Millman,63 63,brisbane,339,Brisbane,2012,world
,Tommy Haas,WC,Marinko Matosevic,63 75,brisbane,339,Brisbane,2012,world
Q,Tatsuma Ito,WC,Benjamin Mitchell,64 62,brisbane,339,Brisbane,2012,world
,Gilles Muller,,Ricardo Mello,673 764 63,brisbane,339,Brisbane,2012,world
,Jarkko Nieminen,Q,Jesse Levine,764 62,brisbane,339,Brisbane,2012,world
8,Jesse Levine,1,Tobias Kamke,75 64,brisbane,339,Brisbane,2012,world
2,Igor Andreev,6,Jurgen Zopp,64 26 75,brisbane,339,Brisbane,2012,world
3,Tatsuma Ito,,Michael Look,46 64 64,brisbane,339,Brisbane,2012,world
,John Millman,,Chris Guccione,764 673 764,brisbane,339,Brisbane,2012,world
1,Tobias Kamke,,Greg Jones,63 63,brisbane,339,Brisbane,2012,world
2,Igor Andreev,,Matt Reid,6712 63 64,brisbane,339,Brisbane,2012,world
3,Tatsuma Ito,,Luke Saville,62 62,brisbane,339,Brisbane,2012,world
6,Jurgen Zopp,,Gavin Van Peperzeel,46 61 63,brisbane,339,Brisbane,2012,world
8,Jesse Levine,,Maverick Banes,62 63,brisbane,339,Brisbane,2012,world
,Chris Guccione,,Jan Hernych,63 764,brisbane,339,Brisbane,2012,world
,Michael Look,,Colin Ebelthite,63 64,brisbane,339,Brisbane,2012,world
,John Millman,,Laurynas Grigelis,46 62 62,brisbane,339,Brisbane,2012,world
1,Tobias Kamke,,Scott Puodziunas,61 763,brisbane,339,Brisbane,2012,world
2,Igor Andreev,,Amer Delic,64 57 765,brisbane,339,Brisbane,2012,world
3,Tatsuma Ito,,Ti Chen,62 62,brisbane,339,Brisbane,2012,world
,Jan Hernych,4,Ricardas Berankis,61 64,brisbane,339,Brisbane,2012,world
,John Millman,5,Bobby Reynolds,46 61 64,brisbane,339,Brisbane,2012,world
6,Jurgen Zopp,,Denys Molchanov,75 14 (RET),brisbane,339,Brisbane,2012,world
,Colin Ebelthite,7,Simon Greul,61 62,brisbane,339,Brisbane,2012,world
8,Jesse Levine,,Nikola Ciric,57 63 64,brisbane,339,Brisbane,2012,world
,Maverick Banes,,Alejandro Gonzalez,36 62 75,brisbane,339,Brisbane,2012,world
,Laurynas Grigelis,,Paul Hanley,764 62,brisbane,339,Brisbane,2012,world
,Chris Guccione,,Lukas Dlouhy,64 675 62,brisbane,339,Brisbane,2012,world
,Greg Jones,,Sam Groth,762 763,brisbane,339,Brisbane,2012,world
,Michael Look,,John-Patrick Smith,36 765 763,brisbane,339,Brisbane,2012,world
,Matt Reid,,Isaac Frost,75 62,brisbane,339,Brisbane,2012,world
,Luke Saville,,Alex Bolt,64 16 63,brisbane,339,Brisbane,2012,world
,Gavin Van Peperzeel,,Emilien Firmin,765 75,brisbane,339,Brisbane,2012,world
4,Milos Raonic,1,Janko Tipsarevic,674 764 764,chennai,891,Chennai,2012,world
1,Janko Tipsarevic,Q,Go Soeda,61 64,chennai,891,Chennai,2012,world
4,Milos Raonic,2,Nicolas Almagro,64 64,chennai,891,Chennai,2012,world
1,Janko Tipsarevic,WC,David Goffin,62 36 62,chennai,891,Chennai,2012,world
2,Nicolas Almagro,Q,Yuichi Sugita,46 768 64,chennai,891,Chennai,2012,world
Q,Go Soeda,3,Stan Wawrinka,64 64,chennai,891,Chennai,2012,world
4,Milos Raonic,,Dudi Sela,764 63,chennai,891,Chennai,2012,world
