Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Yevgeny Kafelnikov,4,Alexander Volkov,64 63,adelaide,7308,Adelaide,1994,world
4,Alexander Volkov,,Nicklas Kulti,46 63 63,adelaide,7308,Adelaide,1994,world
,Yevgeny Kafelnikov,,Patrick Rafter,61 75,adelaide,7308,Adelaide,1994,world
4,Alexander Volkov,,Kenneth Carlsen,75 60,adelaide,7308,Adelaide,1994,world
,Yevgeny Kafelnikov,,David Rikl,57 63 75,adelaide,7308,Adelaide,1994,world
,Nicklas Kulti,,Guillaume Raoux,765 63,adelaide,7308,Adelaide,1994,world
,Patrick Rafter,,Grant Stafford,36 63 765,adelaide,7308,Adelaide,1994,world
,Grant Stafford,1,Thomas Muster,763 46 64,adelaide,7308,Adelaide,1994,world
,Yevgeny Kafelnikov,3,Karel Novacek,64 61,adelaide,7308,Adelaide,1994,world
4,Alexander Volkov,,Christian Bergstrom,63 36 64,adelaide,7308,Adelaide,1994,world
,Guillaume Raoux,7,Richard Fromberg,675 63 64,adelaide,7308,Adelaide,1994,world
,Patrick Rafter,8,Brett Steven,46 62 762,adelaide,7308,Adelaide,1994,world
,Kenneth Carlsen,Q,Jan Apell,63 36 63,adelaide,7308,Adelaide,1994,world
,Nicklas Kulti,,Greg Rusedski,762 63,adelaide,7308,Adelaide,1994,world
,David Rikl,,Jamie Morgan,64 62,adelaide,7308,Adelaide,1994,world
1,Thomas Muster,,Bryan Shelton,62 62,adelaide,7308,Adelaide,1994,world
,Nicklas Kulti,2,Marc Rosset,764 63,adelaide,7308,Adelaide,1994,world
3,Karel Novacek,Q,David Adams,64 62,adelaide,7308,Adelaide,1994,world
4,Alexander Volkov,,Rodolphe Gilbert,64 62,adelaide,7308,Adelaide,1994,world
,David Rikl,5,Amos Mansdorf,64 64,adelaide,7308,Adelaide,1994,world
Q,Jan Apell,6,Andrei Chesnokov,62 75,adelaide,7308,Adelaide,1994,world
7,Richard Fromberg,WC,Mats Wilander,63 46 62,adelaide,7308,Adelaide,1994,world
8,Brett Steven,,Byron Black,63 62,adelaide,7308,Adelaide,1994,world
,Christian Bergstrom,,Andrea Gaudenzi,61 64,adelaide,7308,Adelaide,1994,world
,Kenneth Carlsen,Q,Sebastien Lareau,62 762,adelaide,7308,Adelaide,1994,world
,Yevgeny Kafelnikov,WC,Pat Cash,46 61 63,adelaide,7308,Adelaide,1994,world
,Jamie Morgan,LL,David Nainkin,673 63 64,adelaide,7308,Adelaide,1994,world
,Patrick Rafter,,Martin Damm,64 63,adelaide,7308,Adelaide,1994,world
,Guillaume Raoux,,Thomas Enqvist,63 766,adelaide,7308,Adelaide,1994,world
,Greg Rusedski,Q,Peter Tramacchi,64 64,adelaide,7308,Adelaide,1994,world
,Grant Stafford,WC,Darren Cahill,63 46 62,adelaide,7308,Adelaide,1994,world
3,Stefan Edberg,,Paul Haarhuis,63 62,doha,451,Doha,1994,world
3,Stefan Edberg,,Gilbert Schaller,64 675 64,doha,451,Doha,1994,world
,Paul Haarhuis,4,Goran Ivanisevic,62 64,doha,451,Doha,1994,world
3,Stefan Edberg,WC,Henri Leconte,64 62,doha,451,Doha,1994,world
4,Goran Ivanisevic,,Stefano Pescosolido,64 64,doha,451,Doha,1994,world
,Paul Haarhuis,,Andrei Olhovskiy,64 62,doha,451,Doha,1994,world
,Gilbert Schaller,,Ronald Agenor,763 766,doha,451,Doha,1994,world
,Ronald Agenor,2,Michael Stich,57 64 64,doha,451,Doha,1994,world
3,Stefan Edberg,,Anders Jarryd,61 61,doha,451,Doha,1994,world
4,Goran Ivanisevic,,Younes El Aynaoui,761 679 62,doha,451,Doha,1994,world
,Paul Haarhuis,Q,Karim Alami,64 675 63,doha,451,Doha,1994,world
WC,Henri Leconte,,Jacco Eltingh,63 61,doha,451,Doha,1994,world
,Andrei Olhovskiy,,Carl-Uwe Steeb,75 62,doha,451,Doha,1994,world
,Stefano Pescosolido,,Olivier Delaitre,62 64,doha,451,Doha,1994,world
,Gilbert Schaller,,Karsten Braasch,62 10 (RET),doha,451,Doha,1994,world
Q,Karim Alami,1,Pete Sampras,36 62 64,doha,451,Doha,1994,world
2,Michael Stich,,Stephane Simian,62 61,doha,451,Doha,1994,world
3,Stefan Edberg,WC,Gary Muller,61 64,doha,451,Doha,1994,world
4,Goran Ivanisevic,WC,Shuzo Matsuoka,64 06 64,doha,451,Doha,1994,world
,Jacco Eltingh,5,Marc-Kevin Goellner,63 763,doha,451,Doha,1994,world
,Stefano Pescosolido,6,Javier Sanchez,64 62,doha,451,Doha,1994,world
,Karsten Braasch,7,Andrei Cherkasov,61 36 64,doha,451,Doha,1994,world
,Carl-Uwe Steeb,8,Magnus Larsson,766 57 62,doha,451,Doha,1994,world
,Ronald Agenor,,Jordi Burillo,62 64,doha,451,Doha,1994,world
,Olivier Delaitre,Q,Fernon Wibier,762 62,doha,451,Doha,1994,world
,Younes El Aynaoui,,Jonas Bjorkman,36 63 63,doha,451,Doha,1994,world
,Paul Haarhuis,,Tomas Carbonell,766 46 61,doha,451,Doha,1994,world
,Anders Jarryd,,Henrik Holm,64 765,doha,451,Doha,1994,world
