Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Ashley Cooper,3,Neale Fraser,63 911 64 62,australian-open,580,Australian Championships,1957,world
3,Neale Fraser,1,Lew Hoad,75 36 61 64,australian-open,580,Australian Championships,1957,world
2,Ashley Cooper,4,Mal Anderson,64 97 64,australian-open,580,Australian Championships,1957,world
1,Lew Hoad,,Michael Green,46 36 62 63 63,australian-open,580,Australian Championships,1957,world
2,Ashley Cooper,7,Warren Woodcock,62 36 61 64,australian-open,580,Australian Championships,1957,world
3,Neale Fraser,,Graham Lovett,61 60 61,australian-open,580,Australian Championships,1957,world
4,Mal Anderson,5,Nicola Pietrangeli,97 97 62,australian-open,580,Australian Championships,1957,world
1,Lew Hoad,,Neil Gibson,63 64 60,australian-open,580,Australian Championships,1957,world
2,Ashley Cooper,,Barry Phillips-Moore,63 62 108,australian-open,580,Australian Championships,1957,world
3,Neale Fraser,,Brian Tobin,79 61 60 62,australian-open,580,Australian Championships,1957,world
4,Mal Anderson,,Myron Franks,63 62 60,australian-open,580,Australian Championships,1957,world
5,Nicola Pietrangeli,,Bob Mark,119 36 64 61,australian-open,580,Australian Championships,1957,world
,Graham Lovett,6,Michael Davies,16 86 64 64,australian-open,580,Australian Championships,1957,world
7,Warren Woodcock,,Billy R. Knight,36 62 64 62,australian-open,580,Australian Championships,1957,world
,Michael Green,8,Bob Howe,64 62 64,australian-open,580,Australian Championships,1957,world
1,Lew Hoad,,Paul Hearnden,75 61 64,australian-open,580,Australian Championships,1957,world
2,Ashley Cooper,,Allan Kendal,60 60 63,australian-open,580,Australian Championships,1957,world
3,Neale Fraser,,Graham Stewart,63 64 63,australian-open,580,Australian Championships,1957,world
4,Mal Anderson,,Pat O'Kane,61 108 61,australian-open,580,Australian Championships,1957,world
5,Nicola Pietrangeli,,Douglas Napier,46 63 64 86,australian-open,580,Australian Championships,1957,world
6,Michael Davies,,John Pearce,36 63 62 62,australian-open,580,Australian Championships,1957,world
7,Warren Woodcock,,David Yates,(W/O),australian-open,580,Australian Championships,1957,world
8,Bob Howe,,Rod Laver,60 63 75,australian-open,580,Australian Championships,1957,world
,Myron Franks,,Bruce Gulley,(W/O),australian-open,580,Australian Championships,1957,world
,Neil Gibson,,Gregorio Maggi,63 63 61,australian-open,580,Australian Championships,1957,world
,Michael Green,,Lew Gerrard,86 62 62,australian-open,580,Australian Championships,1957,world
,Billy R. Knight,,Warren Jacques,60 63 62,australian-open,580,Australian Championships,1957,world
,Graham Lovett,,D. Sheperd,64 26 62 75,australian-open,580,Australian Championships,1957,world
,Bob Mark,,Brian Bowman,46 64 62 63,australian-open,580,Australian Championships,1957,world
