Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
10,Kurt Nielsen,,Rod Laver,61 62 64,roland-garros,520,French Championships,1956,world
11,Herbie Flam,,Kamilo Keretic,63 64 64,roland-garros,520,French Championships,1956,world
12,Robert Perry,,Jean Pierre Bergerat,62 60 61,roland-garros,520,French Championships,1956,world
13,Paul Remy,,Billy R. Knight,75 60 63,roland-garros,520,French Championships,1956,world
14,Don Candy,,Andre Favieres,64 36 64 62,roland-garros,520,French Championships,1956,world
,Andras Adam-Stolpa,,Jacques Malosse,64 63 64,roland-garros,520,French Championships,1956,world
,Eduardo Argon,,Christophe Lesage,63 46 46 63 62,roland-garros,520,French Championships,1956,world
,Jozsef Asboth,,Giorgio Fachini,64 63 61,roland-garros,520,French Championships,1956,world
,Donald L. M. Black,,Wladimir Lerque,64 36 63 46 63,roland-garros,520,French Championships,1956,world
,Roland Borghini,,H. Lewis Barclay,(W/O),roland-garros,520,French Championships,1956,world
,Dean Brinkman,,Philippe Chatrier,57 68 64 61 61,roland-garros,520,French Championships,1956,world
,Pierre Darmon,,Gustavo Rueda,61 61 61,roland-garros,520,French Championships,1956,world
,Michael Davies,,Orlando Garrido,(W/O),roland-garros,520,French Championships,1956,world
,Gil De Kermadec,,Jacques Mey,57 63 64 26 62,roland-garros,520,French Championships,1956,world
,Philippe Deniau,,Jean Becker,16 36 64 64 64,roland-garros,520,French Championships,1956,world
,Georges Deniau,,R. Keith Hawton,63 63 62,roland-garros,520,French Championships,1956,world
,Paul Desq,,Samir El Khoury,68 62 64 64,roland-garros,520,French Championships,1956,world
,Irvin Dorfman,,Jean De La Prade,79 64 61 75,roland-garros,520,French Championships,1956,world
,Trevor Fancutt,,Andres Gimeno,62 62 36 62,roland-garros,520,French Championships,1956,world
,Franz Feldbausch,,Alain Lartigue,61 62 61,roland-garros,520,French Championships,1956,world
,Gordon Forbes,,Marcel Lemasson,64 64 60,roland-garros,520,French Championships,1956,world
,Malcolm Fox,,Umberto Bergamo,61 62 60,roland-garros,520,French Championships,1956,world
,Christian Grandet,,Andrew Stern,62 63 61,roland-garros,520,French Championships,1956,world
,Khwaja-Saeed Hai,,Marcel H. Schaff,62 64 62,roland-garros,520,French Championships,1956,world
,Robert Haillet,,Pierre Pinart,(W/O),roland-garros,520,French Championships,1956,world
,Nadin Hajjar,,Jacques Weiss,57 61 26 64 62,roland-garros,520,French Championships,1956,world
,Andres Hammersley,,Robert Macy,61 108 62,roland-garros,520,French Championships,1956,world
,Paul Jalabert,,Isaias Pimentel,57 46 62 60 86,roland-garros,520,French Championships,1956,world
,Marc Lasry,,Alfonso Smith,62 61 60,roland-garros,520,French Championships,1956,world
,Alain Lemyze,,Andre Najar,46 75 62 62,roland-garros,520,French Championships,1956,world
,Bob Mark,,Pierre Rinderknecht,62 63 1311,roland-garros,520,French Championships,1956,world
,Gino Mezzi,,Ilia Panajotovic,62 63 64,roland-garros,520,French Championships,1956,world
,Jean Claude Molinari,,Torsten Johansson,86 64 62,roland-garros,520,French Championships,1956,world
,Francis Nys,,Robert Laval,62 60 64,roland-garros,520,French Championships,1956,world
,Fernando Olozaga,,Manuel Morales,62 60 60,roland-garros,520,French Championships,1956,world
,Henri Pellizza,,Paul Willey,(W/O),roland-garros,520,French Championships,1956,world
,Nicola Pietrangeli,,Ivan Devroe,61 61 62,roland-garros,520,French Championships,1956,world
,Alexandar Popovic,,J. Slobin,(W/O),roland-garros,520,French Championships,1956,world
,Ulf Schmidt,,Emilio Martinez Del Rey,62 61 62,roland-garros,520,French Championships,1956,world
,Orlando Sirola,,Estaban Reyes,97 62 79 62,roland-garros,520,French Championships,1956,world
,Ian Vermaak,,Rafiq Ahmad,62 60 62,roland-garros,520,French Championships,1956,world
,Tony Vincent,,Georges Pasquier,60 63 64,roland-garros,520,French Championships,1956,world
,Bobby Wilson,,John O'Brien,64 61 810 61,roland-garros,520,French Championships,1956,world
1,Lew Hoad,2,Ken Rosewall,62 46 75 64,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,6,"Hamilton ""Ham"" Richardson",36 64 62 64,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,8,E. Victor Seixas,63 36 68 63 75,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,,Mal Anderson,46 61 61 1311,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,,Ulf Schmidt,61 63 62,wimbledon,540,Wimbledon,1956,world
6,"Hamilton ""Ham"" Richardson",,Neale Fraser,63 911 75 64,wimbledon,540,Wimbledon,1956,world
8,E. Victor Seixas,,Allen Morris,1311 60 63,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,,John O'Brien,64 61 64,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,,Arthur Larsen,75 75 63,wimbledon,540,Wimbledon,1956,world
6,"Hamilton ""Ham"" Richardson",,Abe Segal,75 (RET),wimbledon,540,Wimbledon,1956,world
8,E. Victor Seixas,,Gordon Forbes,62 61 86,wimbledon,540,Wimbledon,1956,world
,Mal Anderson,,Nicola Pietrangeli,97 36 63 46 62,wimbledon,540,Wimbledon,1956,world
,Neale Fraser,,Bob Howe,62 64 75,wimbledon,540,Wimbledon,1956,world
,Allen Morris,,Ashley Cooper,16 1210 86 36 63,wimbledon,540,Wimbledon,1956,world
,Ulf Schmidt,,Luis Ayala,75 57 64 62,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,,John Fleitz,63 62 60,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,,Orlando Sirola,75 64 97,wimbledon,540,Wimbledon,1956,world
6,"Hamilton ""Ham"" Richardson",,Torben Ulrich,64 108 63,wimbledon,540,Wimbledon,1956,world
,Luis Ayala,7,Kurt Nielsen,57 64 64 57 64,wimbledon,540,Wimbledon,1956,world
8,E. Victor Seixas,,Herbie Flam,46 61 61 108,wimbledon,540,Wimbledon,1956,world
,Mal Anderson,,Ramanathan Krishnan,64 64 61,wimbledon,540,Wimbledon,1956,world
,Ashley Cooper,,Donald L. M. Black,62 46 61 46 97,wimbledon,540,Wimbledon,1956,world
,Gordon Forbes,,Ivor Warwick,60 62 61,wimbledon,540,Wimbledon,1956,world
,Neale Fraser,,Bobby Wilson,86 75 63,wimbledon,540,Wimbledon,1956,world
,Bob Howe,,Roy Emerson,62 26 61 64,wimbledon,540,Wimbledon,1956,world
,Arthur Larsen,,Jacques Brichant,63 63 61,wimbledon,540,Wimbledon,1956,world
,Allen Morris,,Frederick Kipping,64 75 97,wimbledon,540,Wimbledon,1956,world
,John O'Brien,,Robert Perry,62 68 86 26 64,wimbledon,540,Wimbledon,1956,world
,Nicola Pietrangeli,,Staffan Stockenberg,97 64 64,wimbledon,540,Wimbledon,1956,world
,Ulf Schmidt,,Andres Gimeno,46 63 61 64,wimbledon,540,Wimbledon,1956,world
,Abe Segal,,Arthur Marshall,60 62 2220,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,,Trevor Fancutt,97 63 75,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,,Geoff Ward,62 61 63,wimbledon,540,Wimbledon,1956,world
,Ashley Cooper,3,Sven Davidson,63 26 63 16 64,wimbledon,540,Wimbledon,1956,world
,Bobby Wilson,4,Budge Patty,1210 26 63 64,wimbledon,540,Wimbledon,1956,world
6,"Hamilton ""Ham"" Richardson",,Gordon Mudge,61 61 60,wimbledon,540,Wimbledon,1956,world
7,Kurt Nielsen,,Akhtar Ali,61 810 62 61,wimbledon,540,Wimbledon,1956,world
8,E. Victor Seixas,,Jean Claude Molinari,75 63 62,wimbledon,540,Wimbledon,1956,world
,Mal Anderson,,Gunnar Sjowall,61 61 75,wimbledon,540,Wimbledon,1956,world
,Luis Ayala,,Roger Becker,16 46 1210 62 63,wimbledon,540,Wimbledon,1956,world
,Donald L. M. Black,,Oliver Prenn,46 64 60 79 61,wimbledon,540,Wimbledon,1956,world
,Jacques Brichant,,David Barclay,64 97 75,wimbledon,540,Wimbledon,1956,world
,Roy Emerson,,Tony Pickard,61 64 36 63,wimbledon,540,Wimbledon,1956,world
,Herbie Flam,,Tony Vincent,63 57 63 61,wimbledon,540,Wimbledon,1956,world
,John Fleitz,,Dennis Hughes,62 64 64,wimbledon,540,Wimbledon,1956,world
,Gordon Forbes,,Sammy Giammalva Sr.,61 97 64,wimbledon,540,Wimbledon,1956,world
,Neale Fraser,,Joe Blatchford,61 61 64,wimbledon,540,Wimbledon,1956,world
,Andres Gimeno,,Graham Regan,62 62 61,wimbledon,540,Wimbledon,1956,world
,Bob Howe,,Franz Feldbausch,64 62 63,wimbledon,540,Wimbledon,1956,world
,Frederick Kipping,,Michael Preston Hann,75 75 64,wimbledon,540,Wimbledon,1956,world
,Ramanathan Krishnan,,Don Candy,16 75 26 63 63,wimbledon,540,Wimbledon,1956,world
,Arthur Larsen,,Hugh Stewart,63 62 60,wimbledon,540,Wimbledon,1956,world
,Arthur Marshall,,Munir Pirzada,60 62 63,wimbledon,540,Wimbledon,1956,world
,Allen Morris,,Bruce Gulley,62 63 63,wimbledon,540,Wimbledon,1956,world
,John O'Brien,,Pablo Eisenberg,60 61 64,wimbledon,540,Wimbledon,1956,world
,Robert Perry,,Gilbert Shea,64 75 64,wimbledon,540,Wimbledon,1956,world
,Nicola Pietrangeli,,Isaias Pimentel,75 63 63,wimbledon,540,Wimbledon,1956,world
,Ulf Schmidt,,Ian Vermaak,86 64 16 57 63,wimbledon,540,Wimbledon,1956,world
,Abe Segal,,Alan Mills,63 62 63,wimbledon,540,Wimbledon,1956,world
,Orlando Sirola,,Naresh Kumar,26 75 62 46 86,wimbledon,540,Wimbledon,1956,world
,Staffan Stockenberg,,Buster Farrer,64 62 1210,wimbledon,540,Wimbledon,1956,world
,Torben Ulrich,,Barry MacKay,75 64 62,wimbledon,540,Wimbledon,1956,world
,Ivor Warwick,,John Horn,108 62 61,wimbledon,540,Wimbledon,1956,world
1,Lew Hoad,,Don Fontana,97 62 60,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,,John Barrett,62 61 26 61,wimbledon,540,Wimbledon,1956,world
3,Sven Davidson,,Geoff Owen,75 61 63,wimbledon,540,Wimbledon,1956,world
4,Budge Patty,,Alfred Huber,62 64 97,wimbledon,540,Wimbledon,1956,world
,Ramanathan Krishnan,5,Jaroslav Drobny,61 46 61 64,wimbledon,540,Wimbledon,1956,world
6,"Hamilton ""Ham"" Richardson",,Jack Arkinstall,64 97 1113 86,wimbledon,540,Wimbledon,1956,world
7,Kurt Nielsen,,Bob Mark,60 62 63,wimbledon,540,Wimbledon,1956,world
8,E. Victor Seixas,,Malcolm Fox,61 62 63,wimbledon,540,Wimbledon,1956,world
,Akhtar Ali,,Anthony Clayton,64 63 1210,wimbledon,540,Wimbledon,1956,world
,Mal Anderson,,Gino Mezzi,61 62 64,wimbledon,540,Wimbledon,1956,world
,Luis Ayala,,Ibrahim Badreldin-Sayed,61 63 64,wimbledon,540,Wimbledon,1956,world
,David Barclay,,Mustapha Belkhodja,61 75 16 63,wimbledon,540,Wimbledon,1956,world
,Roger Becker,,Joseph Hackett,64 61 63,wimbledon,540,Wimbledon,1956,world
,Donald L. M. Black,,Gerard Oakley,62 36 64 108,wimbledon,540,Wimbledon,1956,world
,Joe Blatchford,,Andres Hammersley,26 63 64 36 75,wimbledon,540,Wimbledon,1956,world
,Jacques Brichant,,John Ward,64 62 62,wimbledon,540,Wimbledon,1956,world
,Don Candy,,Pierre Darmon,1210 62 62,wimbledon,540,Wimbledon,1956,world
,Ashley Cooper,,Michael Davies,46 64 26 64 63,wimbledon,540,Wimbledon,1956,world
,Pablo Eisenberg,,Josip Palada,62 64 62,wimbledon,540,Wimbledon,1956,world
,Roy Emerson,,Brian Page,61 61 62,wimbledon,540,Wimbledon,1956,world
,Trevor Fancutt,,Peter Wooller,63 63 62,wimbledon,540,Wimbledon,1956,world
,Buster Farrer,,Richard Potter,64 61 64,wimbledon,540,Wimbledon,1956,world
,Franz Feldbausch,,Eddie Ford,75 57 60 68 62,wimbledon,540,Wimbledon,1956,world
,Herbie Flam,,Irvin Dorfman,64 64 63,wimbledon,540,Wimbledon,1956,world
,John Fleitz,,Emilio Martinez Del Rey,63 16 26 64 63,wimbledon,540,Wimbledon,1956,world
,Gordon Forbes,,Wayne Van Voorhees,61 61 64,wimbledon,540,Wimbledon,1956,world
,Neale Fraser,,Gardnar Mulloy,1311 64 61,wimbledon,540,Wimbledon,1956,world
,Sammy Giammalva Sr.,,Eduardo Argon,63 63 62,wimbledon,540,Wimbledon,1956,world
,Andres Gimeno,,Finn Soehol,60 64 61,wimbledon,540,Wimbledon,1956,world
,Bruce Gulley,,Reg Bennet,64 16 60 75,wimbledon,540,Wimbledon,1956,world
,Michael Preston Hann,,Roche Goosen,36 63 64 62,wimbledon,540,Wimbledon,1956,world
,John Horn,,Hans Redl,62 63 61,wimbledon,540,Wimbledon,1956,world
,Bob Howe,,Robert Abdesselam,61 64 64,wimbledon,540,Wimbledon,1956,world
,Dennis Hughes,,Dean Brinkman,63 46 119 63,wimbledon,540,Wimbledon,1956,world
,Frederick Kipping,,Kamilo Keretic,46 16 86 64 64,wimbledon,540,Wimbledon,1956,world
,Naresh Kumar,,Armando Vieira,(W/O),wimbledon,540,Wimbledon,1956,world
,Arthur Larsen,,Ron Holmberg,57 63 64 63,wimbledon,540,Wimbledon,1956,world
,Barry MacKay,,Geoff Cass,61 62 64,wimbledon,540,Wimbledon,1956,world
,Arthur Marshall,,Kamel Moubarek,60 61 61,wimbledon,540,Wimbledon,1956,world
,Alan Mills,,Jiri Parma,64 75 62,wimbledon,540,Wimbledon,1956,world
,Jean Claude Molinari,,Howard Walton,64 64 61,wimbledon,540,Wimbledon,1956,world
,Allen Morris,,Erik Bulmer,75 63 57 64,wimbledon,540,Wimbledon,1956,world
,Gordon Mudge,,Derrick Lester,61 63 61,wimbledon,540,Wimbledon,1956,world
,John O'Brien,,Billy R. Knight,64 62 62,wimbledon,540,Wimbledon,1956,world
,Robert Perry,,Soren Hojberg,63 64 64,wimbledon,540,Wimbledon,1956,world
,Tony Pickard,,Derek Collins,63 62 62,wimbledon,540,Wimbledon,1956,world
,Nicola Pietrangeli,,Brian Bowman,62 64 75,wimbledon,540,Wimbledon,1956,world
,Isaias Pimentel,,Geoff Paish,64 63 36 46 61,wimbledon,540,Wimbledon,1956,world
,Munir Pirzada,,Ralph White,63 61 86,wimbledon,540,Wimbledon,1956,world
,Oliver Prenn,,Peter Moys,75 86 57 62,wimbledon,540,Wimbledon,1956,world
,Graham Regan,,Johannes (Hans) Van Dalsum,63 63 16 86,wimbledon,540,Wimbledon,1956,world
,Ulf Schmidt,,Hugh Sweeney,60 63 63,wimbledon,540,Wimbledon,1956,world
,Abe Segal,,Bernard Destremau,63 61 60,wimbledon,540,Wimbledon,1956,world
,Gilbert Shea,,Orlando Garrido,64 64 86,wimbledon,540,Wimbledon,1956,world
,Orlando Sirola,,Rod Laver,75 64 62,wimbledon,540,Wimbledon,1956,world
,Gunnar Sjowall,,Khwaja-Saeed Hai,75 63 61,wimbledon,540,Wimbledon,1956,world
,Hugh Stewart,,Kevin Meyer,63 63 64,wimbledon,540,Wimbledon,1956,world
,Staffan Stockenberg,,Alfred Dehnert,16 64 62 46 64,wimbledon,540,Wimbledon,1956,world
,Torben Ulrich,,Vladimir Petrovic,61 62 62,wimbledon,540,Wimbledon,1956,world
,Ian Vermaak,,Julian Mayers,61 62 75,wimbledon,540,Wimbledon,1956,world
,Tony Vincent,,Peter Scholl,63 63 16 46 63,wimbledon,540,Wimbledon,1956,world
,Geoff Ward,,Clive Bernstein,63 26 63 62,wimbledon,540,Wimbledon,1956,world
,Ivor Warwick,,Ilia Panajotovic,64 62 46 61,wimbledon,540,Wimbledon,1956,world
,Bobby Wilson,,Paul Willey,64 61 61,wimbledon,540,Wimbledon,1956,world
2,Ken Rosewall,1,Lew Hoad,46 62 63 63,us-open,560,US Championships,1956,world
1,Lew Hoad,5,Neale Fraser,1513 62 64,us-open,560,US Championships,1956,world
2,Ken Rosewall,4,E. Victor Seixas,108 60 63,us-open,560,US Championships,1956,world
1,Lew Hoad,,Roy Emerson,86 63 75,us-open,560,US Championships,1956,world
2,Ken Rosewall,8,Dick Savitt,64 75 46 810 61,us-open,560,US Championships,1956,world
5,Neale Fraser,3,"Hamilton ""Ham"" Richardson",36 63 62 64,us-open,560,US Championships,1956,world
4,E. Victor Seixas,6,Ashley Cooper,97 36 97 1012 64,us-open,560,US Championships,1956,world
1,Lew Hoad,,Grant Golden,63 62 75,us-open,560,US Championships,1956,world
2,Ken Rosewall,,Hugh Stewart,26 97 61 62,us-open,560,US Championships,1956,world
3,"Hamilton ""Ham"" Richardson",,Alejandro Olmedo,75 62 60,us-open,560,US Championships,1956,world
4,E. Victor Seixas,,Torben Ulrich,36 63 64 63,us-open,560,US Championships,1956,world
5,Neale Fraser,,Gilbert Shea,57 63 63 108,us-open,560,US Championships,1956,world
6,Ashley Cooper,,Sammy Giammalva Sr.,36 36 64 63 75,us-open,560,US Championships,1956,world
8,Dick Savitt,,Francisco Contreras,63 62 62,us-open,560,US Championships,1956,world
,Roy Emerson,,Abe Segal,911 75 62 61,us-open,560,US Championships,1956,world
1,Lew Hoad,,Eddie Moylan,119 63 64,us-open,560,US Championships,1956,world
2,Ken Rosewall,,Arthur Larsen,63 62 62,us-open,560,US Championships,1956,world
3,"Hamilton ""Ham"" Richardson",,William Quillian,46 62 62 62,us-open,560,US Championships,1956,world
4,E. Victor Seixas,,Luis Ayala,86 46 36 1210 86,us-open,560,US Championships,1956,world
5,Neale Fraser,,Irvin Dorfman,64 64 64,us-open,560,US Championships,1956,world
6,Ashley Cooper,,Myron Franks,46 63 64 57 64,us-open,560,US Championships,1956,world
,Abe Segal,7,Ulf Schmidt,86 97 57 75,us-open,560,US Championships,1956,world
8,Dick Savitt,,Tim Coss,61 62 63,us-open,560,US Championships,1956,world
,Francisco Contreras,,Whitney Reed,64 36 75 63,us-open,560,US Championships,1956,world
,Roy Emerson,,Herbie Flam,61 61 36 75,us-open,560,US Championships,1956,world
,Sammy Giammalva Sr.,,Sydney Schwartz,75 61 64,us-open,560,US Championships,1956,world
,Grant Golden,,Gerald Moss,75 63 16 62,us-open,560,US Championships,1956,world
,Alejandro Olmedo,,Michael Green,63 64 64,us-open,560,US Championships,1956,world
,Gilbert Shea,,John Frost,63 108 63,us-open,560,US Championships,1956,world
