Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
5,Tommy Haas,,Nicolas Massu,63 61,adelaide,7308,Adelaide,2001,world
,Nicolas Massu,2,Tim Henman,36 75 62,adelaide,7308,Adelaide,2001,world
5,Tommy Haas,,Jason Stoltenberg,763 64,adelaide,7308,Adelaide,2001,world
5,Tommy Haas,1) W,Lleyton Hewitt,64 06 61,adelaide,7308,Adelaide,2001,world
2,Tim Henman,7,Thomas Johansson,762 674 63,adelaide,7308,Adelaide,2001,world
,Nicolas Massu,,Ivan Ljubicic,675 765 62,adelaide,7308,Adelaide,2001,world
,Jason Stoltenberg,,Alberto Martin,63 64,adelaide,7308,Adelaide,2001,world
1) W,Lleyton Hewitt,Q,Bjorn Phau,675 64 60,adelaide,7308,Adelaide,2001,world
2,Tim Henman,,Jeff Tarango,61 64,adelaide,7308,Adelaide,2001,world
,Nicolas Massu,3,Arnaud Clement,62 62,adelaide,7308,Adelaide,2001,world
5,Tommy Haas,Q,Xavier Malisse,75 63,adelaide,7308,Adelaide,2001,world
,Ivan Ljubicic,6,Andrei Pavel,36 75 64,adelaide,7308,Adelaide,2001,world
7,Thomas Johansson,,Christian Vinck,75 63,adelaide,7308,Adelaide,2001,world
,Alberto Martin,,Christophe Rochus,36 765 75,adelaide,7308,Adelaide,2001,world
,Jason Stoltenberg,,Paul Goldstein,62 62,adelaide,7308,Adelaide,2001,world
1) W,Lleyton Hewitt,,Wayne Arthurs,64 63,adelaide,7308,Adelaide,2001,world
2,Tim Henman,,Greg Rusedski,62 764,adelaide,7308,Adelaide,2001,world
3,Arnaud Clement,,Andrea Gaudenzi,671 60 63,adelaide,7308,Adelaide,2001,world
,Jason Stoltenberg,4,Sebastien Grosjean,63 62,adelaide,7308,Adelaide,2001,world
5,Tommy Haas,WC,Luke Smith,63 63,adelaide,7308,Adelaide,2001,world
6,Andrei Pavel,,Justin Gimelstob,62 62,adelaide,7308,Adelaide,2001,world
7,Thomas Johansson,,Felix Mantilla,764 62,adelaide,7308,Adelaide,2001,world
,Christophe Rochus,8,Andrew Ilie,16 762 75,adelaide,7308,Adelaide,2001,world
,Paul Goldstein,Q,Alun Jones,64 62,adelaide,7308,Adelaide,2001,world
,Ivan Ljubicic,,Sargis Sargsian,62 75,adelaide,7308,Adelaide,2001,world
Q,Xavier Malisse,,Chris Woodruff,26 63 62,adelaide,7308,Adelaide,2001,world
,Alberto Martin,,German Puentes,62 63,adelaide,7308,Adelaide,2001,world
,Nicolas Massu,,Raemon Sluiter,62 64,adelaide,7308,Adelaide,2001,world
Q,Bjorn Phau,WC,Todd Woodbridge,75 61,adelaide,7308,Adelaide,2001,world
,Jeff Tarango,Q,Michael Kohlmann,63 764,adelaide,7308,Adelaide,2001,world
,Christian Vinck,,Alexander Popp,765 64,adelaide,7308,Adelaide,2001,world
,Michal Tabara,,Andrei Stoliarov,62 764,chennai,891,Chennai,2001,world
,Andrei Stoliarov,,Tommy Robredo,46 63 64,chennai,891,Chennai,2001,world
,Michal Tabara,Q,Kristian Pless,40 (RET),chennai,891,Chennai,2001,world
,Michal Tabara,3,Cedric Pioline,64 61,chennai,891,Chennai,2001,world
Q,Kristian Pless,,Adrian Voinea,61 75,chennai,891,Chennai,2001,world
,Tommy Robredo,Q,Cyril Saulnier,62 61,chennai,891,Chennai,2001,world
,Andrei Stoliarov,,Peter Wessels,16 63 62,chennai,891,Chennai,2001,world
3,Cedric Pioline,,Ronald Agenor,46 63 62,chennai,891,Chennai,2001,world
Q,Cyril Saulnier,4,Byron Black,63 64,chennai,891,Chennai,2001,world
,Adrian Voinea,5,Jerome Golmard,12 (RET),chennai,891,Chennai,2001,world
,Andrei Stoliarov,6,Andreas Vinciguerra,61 63,chennai,891,Chennai,2001,world
Q,Kristian Pless,WC,Taylor Dent,769 64,chennai,891,Chennai,2001,world
,Tommy Robredo,,David Sanchez,46 61 62,chennai,891,Chennai,2001,world
,Michal Tabara,,Edwin Kempes,64 60,chennai,891,Chennai,2001,world
,Peter Wessels,,Mikhail Youzhny,60 64,chennai,891,Chennai,2001,world
WC,Taylor Dent,1,Magnus Norman,63 763,chennai,891,Chennai,2001,world
,Mikhail Youzhny,2,Franco Squillari,674 61 62,chennai,891,Chennai,2001,world
3,Cedric Pioline,,Galo Blanco,36 63 764,chennai,891,Chennai,2001,world
4,Byron Black,Q,Nikolay Davydenko,64 46 63,chennai,891,Chennai,2001,world
5,Jerome Golmard,,George Bastl,75 673 61,chennai,891,Chennai,2001,world
6,Andreas Vinciguerra,,Michel Kratochvil,764 63,chennai,891,Chennai,2001,world
,David Sanchez,7,Markus Hantschk,63 63,chennai,891,Chennai,2001,world
,Edwin Kempes,8,Jiri Vanek,765 46 63,chennai,891,Chennai,2001,world
,Ronald Agenor,,Tomas Zib,63 62,chennai,891,Chennai,2001,world
Q,Kristian Pless,,Wayne Black,62 75,chennai,891,Chennai,2001,world
,Tommy Robredo,,Leander Paes,764 60,chennai,891,Chennai,2001,world
Q,Cyril Saulnier,,Emilio Benfele Alvarez,64 62,chennai,891,Chennai,2001,world
,Andrei Stoliarov,WC,Mahesh Bhupathi,36 62 762,chennai,891,Chennai,2001,world
,Michal Tabara,,Fernando Gonzalez,63 63,chennai,891,Chennai,2001,world
,Adrian Voinea,WC,Fazaluddin Syed,64 62,chennai,891,Chennai,2001,world
,Peter Wessels,Q,Lionel Roux,75 61,chennai,891,Chennai,2001,world
,Marcelo Rios,Q,Bohdan Ulihrach,63 26 63,doha,451,Doha,2001,world
,Marcelo Rios,,Vladimir Voltchkov,61 63,doha,451,Doha,2001,world
Q,Bohdan Ulihrach,,Nicolas Escude,36 75 767,doha,451,Doha,2001,world
Q,Bohdan Ulihrach,1,Yevgeny Kafelnikov,16 765 64,doha,451,Doha,2001,world
,Vladimir Voltchkov,2,Nicolas Kiefer,62 61,doha,451,Doha,2001,world
,Nicolas Escude,6,Hicham Arazi,63 61,doha,451,Doha,2001,world
,Marcelo Rios,,Fernando Vicente,764 75,doha,451,Doha,2001,world
1,Yevgeny Kafelnikov,Q,Fredrik Jonsson,63 763,doha,451,Doha,2001,world
2,Nicolas Kiefer,,Alex Calatrava,60 762,doha,451,Doha,2001,world
,Fernando Vicente,3,Sjeng Schalken,61 57 61,doha,451,Doha,2001,world
Q,Bohdan Ulihrach,5,Marc Rosset,62 63,doha,451,Doha,2001,world
6,Hicham Arazi,,Arnaud Di Pasquale,64 75,doha,451,Doha,2001,world
,Nicolas Escude,,Julien Boutter,63 64,doha,451,Doha,2001,world
,Marcelo Rios,,Gianluca Pozzi,62 62,doha,451,Doha,2001,world
,Vladimir Voltchkov,,Max Mirnyi,46 63 75,doha,451,Doha,2001,world
1,Yevgeny Kafelnikov,,Francisco Clavet,62 62,doha,451,Doha,2001,world
2,Nicolas Kiefer,,Jonas Bjorkman,46 61 75,doha,451,Doha,2001,world
3,Sjeng Schalken,,Karim Alami,63 61,doha,451,Doha,2001,world
,Nicolas Escude,4) W,Younes El Aynaoui,61 764,doha,451,Doha,2001,world
5,Marc Rosset,WC,Sultan Khalfan,63 62,doha,451,Doha,2001,world
6,Hicham Arazi,,Albert Portas,765 64,doha,451,Doha,2001,world
,Gianluca Pozzi,7,Fabrice Santoro,16 63 763,doha,451,Doha,2001,world
,Vladimir Voltchkov,8,Gaston Gaudio,36 62 63,doha,451,Doha,2001,world
,Julien Boutter,WC,Goran Ivanisevic,64 64,doha,451,Doha,2001,world
,Alex Calatrava,,Stefan Koubek,75 46 64,doha,451,Doha,2001,world
,Arnaud Di Pasquale,,Mariano Zabaleta,61 64,doha,451,Doha,2001,world
Q,Fredrik Jonsson,,Davide Sanguinetti,75 63,doha,451,Doha,2001,world
,Max Mirnyi,,David Prinosil,764 64,doha,451,Doha,2001,world
,Marcelo Rios,Q,Nenad Zimonjic,64 36 61,doha,451,Doha,2001,world
Q,Bohdan Ulihrach,Q,Nicolas Coutelot,62 46 75,doha,451,Doha,2001,world
,Fernando Vicente,,Rainer Schuettler,64 765,doha,451,Doha,2001,world
2,Dominik Hrbaty,,Francisco Clavet,64 26 63,auckland,301,Auckland,2001,world
2,Dominik Hrbaty,,Juan Balcells,762 63,auckland,301,Auckland,2001,world
,Francisco Clavet,WC,Greg Rusedski,63 62,auckland,301,Auckland,2001,world
2,Dominik Hrbaty,7,Thomas Johansson,674 63 62,auckland,301,Auckland,2001,world
,Francisco Clavet,3,Jan-Michael Gambill,64 64,auckland,301,Auckland,2001,world
,Juan Balcells,Q,Glenn Weiner,63 64,auckland,301,Auckland,2001,world
WC,Greg Rusedski,,Stefan Koubek,62 57 75,auckland,301,Auckland,2001,world
