Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
5,Mark Edmondson,,Brad Drewett,75 62,adelaide,7308,Adelaide,1981,world
5,Mark Edmondson,7,Syd Ball,57 62 64,adelaide,7308,Adelaide,1981,world
,Brad Drewett,6,Eddie Edwards,36 63 64,adelaide,7308,Adelaide,1981,world
5,Mark Edmondson,3,Tom Gullikson,63 76,adelaide,7308,Adelaide,1981,world
6,Eddie Edwards,,Wayne Pascoe,61 64,adelaide,7308,Adelaide,1981,world
7,Syd Ball,,John Fitzgerald,76 75,adelaide,7308,Adelaide,1981,world
,Brad Drewett,,Chris Johnstone,63 63,adelaide,7308,Adelaide,1981,world
3,Tom Gullikson,,Hans Hansson,61 75,adelaide,7308,Adelaide,1981,world
,Wayne Pascoe,4,Chris Lewis (NZL),64 61,adelaide,7308,Adelaide,1981,world
5,Mark Edmondson,Q,Glen Holroyd,26 61 62,adelaide,7308,Adelaide,1981,world
6,Eddie Edwards,,Jim Gurfein,76 57 75,adelaide,7308,Adelaide,1981,world
7,Syd Ball,Q,Beejong Sisson,75 36 75,adelaide,7308,Adelaide,1981,world
,Brad Drewett,,Ross Case,36 62 64,adelaide,7308,Adelaide,1981,world
,John Fitzgerald,,Dale Collings,64 76,adelaide,7308,Adelaide,1981,world
,Chris Johnstone,Q,Craig Wittus,61 62,adelaide,7308,Adelaide,1981,world
,Dale Collings,2,Colin Dibley,75 62,adelaide,7308,Adelaide,1981,world
3,Tom Gullikson,,Cliff Letcher,36 76 64,adelaide,7308,Adelaide,1981,world
4,Chris Lewis (NZL),,Pat Cash,63 61,adelaide,7308,Adelaide,1981,world
5,Mark Edmondson,Q,Peter Doohan,26 76 62,adelaide,7308,Adelaide,1981,world
6,Eddie Edwards,,Ulrich Marten,57 64 64,adelaide,7308,Adelaide,1981,world
7,Syd Ball,,Craig A Miller,63 64,adelaide,7308,Adelaide,1981,world
,Chris Johnstone,8,Geoff Masters,62 62,adelaide,7308,Adelaide,1981,world
,Ross Case,,Peter Johnston,75 46 63,adelaide,7308,Adelaide,1981,world
,Brad Drewett,,Rick Fisher,64 75,adelaide,7308,Adelaide,1981,world
,John Fitzgerald,,Jonathan Smith,63 64,adelaide,7308,Adelaide,1981,world
,Jim Gurfein,,John James,64 64,adelaide,7308,Adelaide,1981,world
,Hans Hansson,,Maurice Hunter,75 26 61,adelaide,7308,Adelaide,1981,world
Q,Glen Holroyd,,Wally Masur,36 63 62,adelaide,7308,Adelaide,1981,world
,Wayne Pascoe,,Jai Dilouie,36 62 63,adelaide,7308,Adelaide,1981,world
Q,Beejong Sisson,,Wayne Hampson,63 26 63,adelaide,7308,Adelaide,1981,world
Q,Craig Wittus,,Brad Guan,75 63,adelaide,7308,Adelaide,1981,world
1,Bill Scanlon,5,Tim Wilkison,67 63 36 76 60,auckland,301,Auckland,1981,world
1,Bill Scanlon,6,Onny Parun,64 76,auckland,301,Auckland,1981,world
5,Tim Wilkison,7,Billy Martin,61 75,auckland,301,Auckland,1981,world
1,Bill Scanlon,8,Chris Mayotte,76 61,auckland,301,Auckland,1981,world
6,Onny Parun,3,Russell Simpson,64 67 108,auckland,301,Auckland,1981,world
5,Tim Wilkison,4,Ferdi Taygan,36 64 63,auckland,301,Auckland,1981,world
7,Billy Martin,Q,Ron Hightower,36 76 75,auckland,301,Auckland,1981,world
1,Bill Scanlon,,Mike Estep,60 63,auckland,301,Auckland,1981,world
3,Russell Simpson,Q,Jay Lapidus,57 76 64,auckland,301,Auckland,1981,world
4,Ferdi Taygan,,Mark Lewis,60 62,auckland,301,Auckland,1981,world
5,Tim Wilkison,,Larry Stefanki,75 63,auckland,301,Auckland,1981,world
6,Onny Parun,,Tony Graham,64 63,auckland,301,Auckland,1981,world
7,Billy Martin,,Bill Maze,75 63,auckland,301,Auckland,1981,world
8,Chris Mayotte,,Dick Crealy,63 76,auckland,301,Auckland,1981,world
Q,Ron Hightower,Q,Jeff Simpson,64 26 97,auckland,301,Auckland,1981,world
1,Bill Scanlon,,Steve Docherty,57 63 75,auckland,301,Auckland,1981,world
Q,Jeff Simpson,2,Rod Frawley,63 64,auckland,301,Auckland,1981,world
3,Russell Simpson,,Dave Siegler,64 63,auckland,301,Auckland,1981,world
4,Ferdi Taygan,,Peter Campbell,62 62,auckland,301,Auckland,1981,world
5,Tim Wilkison,,Scott McCain,26 61 62,auckland,301,Auckland,1981,world
6,Onny Parun,,Greg Whitecross,62 36 62,auckland,301,Auckland,1981,world
7,Billy Martin,,Alvin Gardiner,64 64,auckland,301,Auckland,1981,world
8,Chris Mayotte,,Lloyd Bourne,75 61,auckland,301,Auckland,1981,world
,Dick Crealy,,Cary Stansbury,64 76,auckland,301,Auckland,1981,world
,Mike Estep,,Glenn Petrovic,62 63,auckland,301,Auckland,1981,world
,Tony Graham,,Bruce Derlin,61 64,auckland,301,Auckland,1981,world
Q,Ron Hightower,Q,David Mustard,63 61,auckland,301,Auckland,1981,world
Q,Jay Lapidus,,David Carter,46 62 64,auckland,301,Auckland,1981,world
,Mark Lewis,,Ernie Ewert,62 64,auckland,301,Auckland,1981,world
,Bill Maze,,Bill Gilmour,64 64,auckland,301,Auckland,1981,world
,Larry Stefanki,,Tom Cain,62 40 (RET),auckland,301,Auckland,1981,world
,,,,,masters-doubles-wct,601,Masters Doubles WCT,1981,world
4,Johan Kriek,2,Vitas Gerulaitis,76 36 76,monterrey,345,Monterrey WCT,1981,world
2,Vitas Gerulaitis,3,Wojtek Fibak,67 76 64,monterrey,345,Monterrey WCT,1981,world
4,Johan Kriek,6,Vijay Amritraj,61 62,monterrey,345,Monterrey WCT,1981,world
2,Vitas Gerulaitis,5,John Sadri,67 62 63,monterrey,345,Monterrey WCT,1981,world
3,Wojtek Fibak,8,Raul Ramirez,64 76,monterrey,345,Monterrey WCT,1981,world
4,Johan Kriek,,Pascal Portes,75 64,monterrey,345,Monterrey WCT,1981,world
6,Vijay Amritraj,,Bruce Manson,75 64,monterrey,345,Monterrey WCT,1981,world
2,Vitas Gerulaitis,,Sherwood Stewart,64 64,monterrey,345,Monterrey WCT,1981,world
3,Wojtek Fibak,,Marty Riessen,(W/O),monterrey,345,Monterrey WCT,1981,world
4,Johan Kriek,,Jan Norback,26 76 62,monterrey,345,Monterrey WCT,1981,world
5,John Sadri,,John Austin,64 61,monterrey,345,Monterrey WCT,1981,world
