Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
5,Frank Sedgman,,Ken McGregor,63 64 46 61,australian-open,580,Australian Championships,1950,world
5,Frank Sedgman,2,Eric William Sturgess,62 63 68 46 64,australian-open,580,Australian Championships,1950,world
,Ken McGregor,4,Oswald William Thoma Sidwell,75 97 63,australian-open,580,Australian Championships,1950,world
2,Eric William Sturgess,8,Mervyn Rose,75 64 61,australian-open,580,Australian Championships,1950,world
5,Frank Sedgman,3,John Bromwich,57 63 64 61,australian-open,580,Australian Championships,1950,world
4,Oswald William Thoma Sidwell,7,Colin Long,75 75 75,australian-open,580,Australian Championships,1950,world
,Ken McGregor,6,George Worthington,63 86 61,australian-open,580,Australian Championships,1950,world
,Ken McGregor,1,Jaroslav Drobny,119 61 63,australian-open,580,Australian Championships,1950,world
2,Eric William Sturgess,,Don Candy,61 61 46 63,australian-open,580,Australian Championships,1950,world
3,John Bromwich,,Harold Skennar,61 61 60,australian-open,580,Australian Championships,1950,world
4,Oswald William Thoma Sidwell,,Lionel Brodie,62 108 57 62,australian-open,580,Australian Championships,1950,world
5,Frank Sedgman,,Ian Occleshaw,60 61 60,australian-open,580,Australian Championships,1950,world
6,George Worthington,,Harry Hopman,36 63 60 36 61,australian-open,580,Australian Championships,1950,world
7,Colin Long,,Clive Wilderspin,86 61 16 64,australian-open,580,Australian Championships,1950,world
8,Mervyn Rose,,John Mehaffey,62 63 86,australian-open,580,Australian Championships,1950,world
1,Jaroslav Drobny,,Ron Reid,63 62 62,australian-open,580,Australian Championships,1950,world
2,Eric William Sturgess,,Frank Lonergan,63 60 61,australian-open,580,Australian Championships,1950,world
3,John Bromwich,,David Yates,63 61 75,australian-open,580,Australian Championships,1950,world
4,Oswald William Thoma Sidwell,,Peter Molloy,62 46 75 75,australian-open,580,Australian Championships,1950,world
5,Frank Sedgman,,Rex Hartwig,(W/O),australian-open,580,Australian Championships,1950,world
6,George Worthington,,Peter Cawthorn,63 63 63,australian-open,580,Australian Championships,1950,world
7,Colin Long,,Ron Clements,61 64 62,australian-open,580,Australian Championships,1950,world
8,Mervyn Rose,,John Barrett,61 46 62 63,australian-open,580,Australian Championships,1950,world
,Lionel Brodie,,Eric Stewart,61 108 62,australian-open,580,Australian Championships,1950,world
,Don Candy,,Lex Vinson,60 60 61,australian-open,580,Australian Championships,1950,world
,Harry Hopman,,Keith Rogers,64 26 62 63,australian-open,580,Australian Championships,1950,world
,Ken McGregor,,Ian Ayre,63 62 61,australian-open,580,Australian Championships,1950,world
,John Mehaffey,,Donald Tregonning,60 64 36 63,australian-open,580,Australian Championships,1950,world
,Ian Occleshaw,,Jack Crawford,16 75 36 63 64,australian-open,580,Australian Championships,1950,world
,Harold Skennar,,Philip Brophy,64 62 63,australian-open,580,Australian Championships,1950,world
,Clive Wilderspin,,Allan Kendal,64 46 64 63,australian-open,580,Australian Championships,1950,world
,Ian Occleshaw,,H. Raward,60 61 60,australian-open,580,Australian Championships,1950,world
,Keith Rogers,,Glen Sheil,63 46 61 108,australian-open,580,Australian Championships,1950,world
,Donald Tregonning,,Anthony Maggs,64 75 61,australian-open,580,Australian Championships,1950,world
7,Budge Patty,1,Jaroslav Drobny,61 62 36 57 75,roland-garros,520,French Championships,1950,world
1,Jaroslav Drobny,4,Eric William Sturgess,64 75 36 1210,roland-garros,520,French Championships,1950,world
7,Budge Patty,3,Bill Talbert,26 64 64 1210,roland-garros,520,French Championships,1950,world
1,Jaroslav Drobny,8,E. Victor Seixas,75 1715 57 64,roland-garros,520,French Championships,1950,world
3,Bill Talbert,6,John Bromwich,62 62 63,roland-garros,520,French Championships,1950,world
4,Eric William Sturgess,5,Arthur Larsen,46 63 62 64,roland-garros,520,French Championships,1950,world
7,Budge Patty,,Irvin Dorfman,06 61 36 61 119,roland-garros,520,French Championships,1950,world
1,Jaroslav Drobny,,Tony Trabert,63 63 97,roland-garros,520,French Championships,1950,world
,Irvin Dorfman,2,Frank Sedgman,26 61 36 64 75,roland-garros,520,French Championships,1950,world
