Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Thomas Enqvist,WC,Lleyton Hewitt,46 61 62,adelaide,7308,Adelaide,1999,world
2,Thomas Enqvist,,Scott Draper,63 75,adelaide,7308,Adelaide,1999,world
WC,Lleyton Hewitt,4,Jason Stoltenberg,61 63,adelaide,7308,Adelaide,1999,world
2,Thomas Enqvist,,Dominik Hrbaty,62 64,adelaide,7308,Adelaide,1999,world
4,Jason Stoltenberg,5,Byron Black,63 62,adelaide,7308,Adelaide,1999,world
,Scott Draper,WC,Michael Tebbutt,677 64 765,adelaide,7308,Adelaide,1999,world
WC,Lleyton Hewitt,,Slava Dosedel,46 64 62,adelaide,7308,Adelaide,1999,world
,Slava Dosedel,1,Patrick Rafter,75 64,adelaide,7308,Adelaide,1999,world
2,Thomas Enqvist,,David Prinosil,62 63,adelaide,7308,Adelaide,1999,world
WC,Michael Tebbutt,3,Gustavo Kuerten,672 765 763,adelaide,7308,Adelaide,1999,world
4,Jason Stoltenberg,,Gianluca Pozzi,63 62,adelaide,7308,Adelaide,1999,world
5,Byron Black,,Andrei Pavel,63 62,adelaide,7308,Adelaide,1999,world
,Scott Draper,6,Michael Chang,63 766,adelaide,7308,Adelaide,1999,world
WC,Lleyton Hewitt,,Jiri Novak,762 26 64,adelaide,7308,Adelaide,1999,world
,Dominik Hrbaty,Q,Oliver Gross,(W/O),adelaide,7308,Adelaide,1999,world
1,Patrick Rafter,Q,Takao Suzuki,63 60,adelaide,7308,Adelaide,1999,world
2,Thomas Enqvist,,Mark Woodforde,06 64 64,adelaide,7308,Adelaide,1999,world
3,Gustavo Kuerten,,Jerome Golmard,75 61,adelaide,7308,Adelaide,1999,world
4,Jason Stoltenberg,,Arnaud Di Pasquale,61 64,adelaide,7308,Adelaide,1999,world
5,Byron Black,,Vincent Spadea,16 766 62,adelaide,7308,Adelaide,1999,world
6,Michael Chang,Q,Sebastien Grosjean,63 36 63,adelaide,7308,Adelaide,1999,world
WC,Lleyton Hewitt,7,Nicolas Kiefer,75 64,adelaide,7308,Adelaide,1999,world
,Dominik Hrbaty,8,Mariano Puerta,46 61 75,adelaide,7308,Adelaide,1999,world
,Slava Dosedel,,Jim Courier,75 63,adelaide,7308,Adelaide,1999,world
,Scott Draper,,Justin Gimelstob,36 766 63,adelaide,7308,Adelaide,1999,world
Q,Oliver Gross,WC,Mark Draper,62 60,adelaide,7308,Adelaide,1999,world
,Jiri Novak,,Andrew Ilie,62 61,adelaide,7308,Adelaide,1999,world
,Andrei Pavel,Q,Mikael Tillstrom,63 63,adelaide,7308,Adelaide,1999,world
,Gianluca Pozzi,,Todd Woodbridge,64 62,adelaide,7308,Adelaide,1999,world
,David Prinosil,,Adrian Voinea,760 46 62,adelaide,7308,Adelaide,1999,world
WC,Michael Tebbutt,,Sebastien Lareau,63 36 61,adelaide,7308,Adelaide,1999,world
Q,Rainer Schuettler,1,Tim Henman,64 57 61,doha,451,Doha,1999,world
1,Tim Henman,WC,Karim Alami,64 62,doha,451,Doha,1999,world
Q,Rainer Schuettler,7,Cedric Pioline,36 62 75,doha,451,Doha,1999,world
1,Tim Henman,,Jeff Tarango,64 6713 64,doha,451,Doha,1999,world
Q,Rainer Schuettler,4,Goran Ivanisevic,62 675 62,doha,451,Doha,1999,world
7,Cedric Pioline,,Mariano Zabaleta,762 62,doha,451,Doha,1999,world
WC,Karim Alami,,Hicham Arazi,61 673 64,doha,451,Doha,1999,world
