Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Lleyton Hewitt,1,Roger Federer,61 46 63,brisbane,339,Brisbane,2014,world
1,Roger Federer,8,Jeremy Chardy,63 673 63,brisbane,339,Brisbane,2014,world
,Lleyton Hewitt,2,Kei Nishikori,57 64 63,brisbane,339,Brisbane,2014,world
1,Roger Federer,,Marinko Matosevic,61 61,brisbane,339,Brisbane,2014,world
2,Kei Nishikori,,Marin Cilic,64 57 62,brisbane,339,Brisbane,2014,world
8,Jeremy Chardy,WC,Sam Groth,75 64,brisbane,339,Brisbane,2014,world
,Lleyton Hewitt,Q,Marius Copil,64 62,brisbane,339,Brisbane,2014,world
1,Roger Federer,,Jarkko Nieminen,64 62,brisbane,339,Brisbane,2014,world
2,Kei Nishikori,,Matthew Ebden,62 64,brisbane,339,Brisbane,2014,world
Q,Marius Copil,3,Gilles Simon,75 63,brisbane,339,Brisbane,2014,world
,Marin Cilic,5,Grigor Dimitrov,75 75,brisbane,339,Brisbane,2014,world
,Lleyton Hewitt,6,Feliciano Lopez,75 63,brisbane,339,Brisbane,2014,world
8,Jeremy Chardy,,Nicolas Mahut,75 674 63,brisbane,339,Brisbane,2014,world
WC,Sam Groth,LL,Pierre-Hugues Herbert,46 763 765,brisbane,339,Brisbane,2014,world
,Marinko Matosevic,,Sam Querrey,57 763 64,brisbane,339,Brisbane,2014,world
5,Grigor Dimitrov,,Robin Haase,62 63,brisbane,339,Brisbane,2014,world
6,Feliciano Lopez,,Mikhail Kukushkin,64 64,brisbane,339,Brisbane,2014,world
,Sam Querrey,7,Dmitry Tursunov,75 64,brisbane,339,Brisbane,2014,world
8,Jeremy Chardy,,Adrian Mannarino,764 75,brisbane,339,Brisbane,2014,world
,Marin Cilic,,Denis Istomin,673 765 64,brisbane,339,Brisbane,2014,world
Q,Marius Copil,Q,Yuichi Sugita,765 672 767,brisbane,339,Brisbane,2014,world
,Matthew Ebden,LL,Alex Kuznetsov,63 64,brisbane,339,Brisbane,2014,world
WC,Sam Groth,Q,Ryan Harrison,763 762,brisbane,339,Brisbane,2014,world
,Lleyton Hewitt,Q,Thanasi Kokkinakis,63 75,brisbane,339,Brisbane,2014,world
,Nicolas Mahut,,Igor Sijsling,36 64 64,brisbane,339,Brisbane,2014,world
,Marinko Matosevic,,Julien Benneteau,57 64 764,brisbane,339,Brisbane,2014,world
,Jarkko Nieminen,WC,James Duckworth,62 63,brisbane,339,Brisbane,2014,world
3,Ryan Harrison,,Tatsuma Ito,16 63 60,brisbane,339,Brisbane,2014,world
,Marius Copil,8,Alex Kuznetsov,64 61,brisbane,339,Brisbane,2014,world
WC,Thanasi Kokkinakis,,Di Wu,61 64,brisbane,339,Brisbane,2014,world
