Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Rod Laver,2,Roy Emerson,86 06 64 64,australian-open,580,Australian Championships,1962,world
1,Rod Laver,4,Bob Hewitt,61 64 46 75,australian-open,580,Australian Championships,1962,world
2,Roy Emerson,3,Neale Fraser,64 63 61,australian-open,580,Australian Championships,1962,world
1,Rod Laver,,Owen Davidson,64 97 64,australian-open,580,Australian Championships,1962,world
2,Roy Emerson,7,John Newcombe,79 61 62 62,australian-open,580,Australian Championships,1962,world
3,Neale Fraser,5,Fred Stolle,62 46 62 63,australian-open,580,Australian Championships,1962,world
4,Bob Hewitt,10,Wilhelm Bungert,86 62 46 64,australian-open,580,Australian Championships,1962,world
1,Rod Laver,,Geoffrey Pares,108 1816 79 75,australian-open,580,Australian Championships,1962,world
2,Roy Emerson,13,Jaidip Mukerjea,62 64 63,australian-open,580,Australian Championships,1962,world
3,Neale Fraser,15,Roger Taylor,61 64 108,australian-open,580,Australian Championships,1962,world
4,Bob Hewitt,,Alan Lane,36 63 75 61,australian-open,580,Australian Championships,1962,world
5,Fred Stolle,,Rob Kilderry,63 62 64,australian-open,580,Australian Championships,1962,world
10,Wilhelm Bungert,6,Ken Fletcher,36 63 75 46 108,australian-open,580,Australian Championships,1962,world
7,John Newcombe,12,Premjit Lall,63 64 108,australian-open,580,Australian Championships,1962,world
,Owen Davidson,,Rod Brent,63 63 62,australian-open,580,Australian Championships,1962,world
1,Rod Laver,,Frederick Sherriff,86 62 64,australian-open,580,Australian Championships,1962,world
2,Roy Emerson,,John O'Brien,63 63 61,australian-open,580,Australian Championships,1962,world
3,Neale Fraser,,Barry Geraghty,64 62 79 26 86,australian-open,580,Australian Championships,1962,world
4,Bob Hewitt,,Allen Shapter,86 75 62,australian-open,580,Australian Championships,1962,world
5,Fred Stolle,,Neville Hay,63 62 63,australian-open,580,Australian Championships,1962,world
6,Ken Fletcher,,Tim Clayton,60 62 1311,australian-open,580,Australian Championships,1962,world
7,John Newcombe,,Peter Keller,62 62 108,australian-open,580,Australian Championships,1962,world
,Rod Brent,8,John Fraser,36 26 108 97 61,australian-open,580,Australian Championships,1962,world
,Rob Kilderry,9,Boro Jovanovic,75 60 60,australian-open,580,Australian Championships,1962,world
10,Wilhelm Bungert,,William Coghlan,64 62 61,australian-open,580,Australian Championships,1962,world
,Owen Davidson,11,Nikola Pilic,86 62 75,australian-open,580,Australian Championships,1962,world
12,Premjit Lall,,Jim Sheperd,36 57 63 64 61,australian-open,580,Australian Championships,1962,world
13,Jaidip Mukerjea,,Michael Callaghan,46 61 63 63,australian-open,580,Australian Championships,1962,world
,Alan Lane,14,Ingo Buding,62 86 79 62,australian-open,580,Australian Championships,1962,world
15,Roger Taylor,,Bill Bowrey,62 63 46 64,australian-open,580,Australian Championships,1962,world
,Geoffrey Pares,,Warren Woodcock,63 64 62,australian-open,580,Australian Championships,1962,world
,Bill Bowrey,,Jim Moore,63 62 63,australian-open,580,Australian Championships,1962,world
,Rod Brent,,J. McManus,64 64 86,australian-open,580,Australian Championships,1962,world
,Michael Callaghan,,Brendan O'Shea,60 61 62,australian-open,580,Australian Championships,1962,world
,Tim Clayton,,Owen French,63 62 61,australian-open,580,Australian Championships,1962,world
,William Coghlan,,Ross Sherriff,62 60 46 62,australian-open,580,Australian Championships,1962,world
