Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Andy Murray,,Grigor Dimitrov,76 64,brisbane,339,Brisbane,2013,world
1,Andy Murray,5,Kei Nishikori,64 20 (RET),brisbane,339,Brisbane,2013,world
,Grigor Dimitrov,,Marcos Baghdatis,63 57 765,brisbane,339,Brisbane,2013,world
1,Andy Murray,,Denis Istomin,64 763,brisbane,339,Brisbane,2013,world
,Marcos Baghdatis,3,Gilles Simon,63 64,brisbane,339,Brisbane,2013,world
5,Kei Nishikori,4,Alexandr Dolgopolov,64 763,brisbane,339,Brisbane,2013,world
,Grigor Dimitrov,7,Jurgen Melzer,63 62,brisbane,339,Brisbane,2013,world
1,Andy Murray,Q,John Millman,61 57 63,brisbane,339,Brisbane,2013,world
,Grigor Dimitrov,2,Milos Raonic,63 64,brisbane,339,Brisbane,2013,world
3,Gilles Simon,,Alejandro Falla,765 765,brisbane,339,Brisbane,2013,world
4,Alexandr Dolgopolov,,Jarkko Nieminen,62 41 (RET),brisbane,339,Brisbane,2013,world
5,Kei Nishikori,,Tommy Robredo,63 63,brisbane,339,Brisbane,2013,world
,Marcos Baghdatis,6,Florian Mayer,64 62,brisbane,339,Brisbane,2013,world
7,Jurgen Melzer,,David Goffin,64 764,brisbane,339,Brisbane,2013,world
,Denis Istomin,WC,Lleyton Hewitt,75 75,brisbane,339,Brisbane,2013,world
5,Kei Nishikori,,Marinko Matosevic,75 62,brisbane,339,Brisbane,2013,world
6,Florian Mayer,,Santiago Giraldo,64 64,brisbane,339,Brisbane,2013,world
7,Jurgen Melzer,Q,Denis Kudla,26 64 64,brisbane,339,Brisbane,2013,world
,Denis Istomin,8,Martin Klizan,61 62,brisbane,339,Brisbane,2013,world
,Marcos Baghdatis,WC,Benjamin Mitchell,64 64,brisbane,339,Brisbane,2013,world
,Grigor Dimitrov,,Brian Baker,63 768,brisbane,339,Brisbane,2013,world
,Alejandro Falla,Q,Jesse Levine,61 768,brisbane,339,Brisbane,2013,world
,David Goffin,WC,Matthew Ebden,62 62,brisbane,339,Brisbane,2013,world
WC,Lleyton Hewitt,LL,Igor Kunitsyn,63 46 62,brisbane,339,Brisbane,2013,world
Q,John Millman,,Tatsuma Ito,64 61,brisbane,339,Brisbane,2013,world
,Jarkko Nieminen,,Julien Benneteau,63 26 61,brisbane,339,Brisbane,2013,world
,Tommy Robredo,Q,Ryan Harrison,64 764,brisbane,339,Brisbane,2013,world
2,Ryan Harrison,,Ivo Minar,64 61,brisbane,339,Brisbane,2013,world
4,Jesse Levine,,Steve Johnson,764 63,brisbane,339,Brisbane,2013,world
,Denis Kudla,,Igor Kunitsyn,64 16 63,brisbane,339,Brisbane,2013,world
,John Millman,,Donald Young,64 62,brisbane,339,Brisbane,2013,world
2,Ryan Harrison,,Bastian Knittel,75 64,brisbane,339,Brisbane,2013,world
4,Jesse Levine,,Frank Dancevic,75 36 62,brisbane,339,Brisbane,2013,world
,Denis Kudla,5,Ricardas Berankis,76 36 64,brisbane,339,Brisbane,2013,world
,John Millman,8,Alex Bogomolov Jr.,75 63,brisbane,339,Brisbane,2013,world
,Steve Johnson,,Hiroki Moriya,62 46 75,brisbane,339,Brisbane,2013,world
,Igor Kunitsyn,,James Duckworth,678 62 63,brisbane,339,Brisbane,2013,world
,Ivo Minar,,Di Wu,64 64,brisbane,339,Brisbane,2013,world
,Donald Young,,Mischa Zverev,75 62,brisbane,339,Brisbane,2013,world
,Igor Kunitsyn,1,Gilles Muller,61 46 764,brisbane,339,Brisbane,2013,world
2,Ryan Harrison,,Ivan Sergeyev,63 62,brisbane,339,Brisbane,2013,world
,Donald Young,3,Olivier Rochus,63 64,brisbane,339,Brisbane,2013,world
4,Jesse Levine,,Aleksandr Nedovyesov,64 63,brisbane,339,Brisbane,2013,world
5,Ricardas Berankis,,Dominik Meffert,75 763,brisbane,339,Brisbane,2013,world
,Steve Johnson,6,Thiemo de Bakker,63 64,brisbane,339,Brisbane,2013,world
,Di Wu,7,Tim Smyczek,64 63,brisbane,339,Brisbane,2013,world
8,Alex Bogomolov Jr.,,Farrukh Dustov,62 20 (RET),brisbane,339,Brisbane,2013,world
,Frank Dancevic,,Rhyne Williams,64 60,brisbane,339,Brisbane,2013,world
,James Duckworth,WC,Nick Kyrgios,61 764,brisbane,339,Brisbane,2013,world
,Bastian Knittel,WC,Matt Reid,64 26 64,brisbane,339,Brisbane,2013,world
,Denis Kudla,WC,John-Patrick Smith,674 64 75,brisbane,339,Brisbane,2013,world
,John Millman,WC,Luke Saville,62 62,brisbane,339,Brisbane,2013,world
,Ivo Minar,,Simon Greul,16 61 62,brisbane,339,Brisbane,2013,world
,Hiroki Moriya,,Jack Sock,764 36 64,brisbane,339,Brisbane,2013,world
,Mischa Zverev,,Ryan Sweeting,61 63,brisbane,339,Brisbane,2013,world
2,Janko Tipsarevic,,Roberto Bautista Agut,36 61 63,chennai,891,Chennai,2013,world
2,Janko Tipsarevic,,Aljaz Bedene,46 62 62,chennai,891,Chennai,2013,world
,Roberto Bautista Agut,5,Benoit Paire,36 61 64,chennai,891,Chennai,2013,world
,Roberto Bautista Agut,1) W,Tomas Berdych,75 26 63,chennai,891,Chennai,2013,world
2,Janko Tipsarevic,8,Go Soeda,62 64,chennai,891,Chennai,2013,world
5,Benoit Paire,3,Marin Cilic,64 16 75,chennai,891,Chennai,2013,world
,Aljaz Bedene,4,Stan Wawrinka,62 766,chennai,891,Chennai,2013,world
1) W,Tomas Berdych,WC,Somdev Devvarman,63 61,chennai,891,Chennai,2013,world
2,Janko Tipsarevic,,Edouard Roger-Vasselin,62 63,chennai,891,Chennai,2013,world
