Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Alejandro Olmedo,1,Neale Fraser,61 62 36 63,australian-open,580,Australian Championships,1959,world
1,Neale Fraser,7,Bob Mark,64 64 63,australian-open,580,Australian Championships,1959,world
2,Alejandro Olmedo,6,Barry MacKay,36 86 61 36 63,australian-open,580,Australian Championships,1959,world
1,Neale Fraser,11,Don Candy,62 64 46 64,australian-open,580,Australian Championships,1959,world
2,Alejandro Olmedo,10,Ulf Schmidt,64 97 36 36 75,australian-open,580,Australian Championships,1959,world
6,Barry MacKay,3,Roy Emerson,46 108 63 86,australian-open,580,Australian Championships,1959,world
7,Bob Mark,4,Andres Gimeno,64 36 75 64,australian-open,580,Australian Championships,1959,world
1,Neale Fraser,16,Christopher Crawford,46 60 63 79 62,australian-open,580,Australian Championships,1959,world
2,Alejandro Olmedo,,John Pearce,57 63 36 62 62,australian-open,580,Australian Championships,1959,world
3,Roy Emerson,,Brian Bowman,64 86 1311,australian-open,580,Australian Championships,1959,world
4,Andres Gimeno,13,Warren Woodcock,63 64 63,australian-open,580,Australian Championships,1959,world
10,Ulf Schmidt,5,Rod Laver,62 63 36 64,australian-open,580,Australian Championships,1959,world
6,Barry MacKay,15,Martin Mulligan,57 61 16 61 75,australian-open,580,Australian Championships,1959,world
7,Bob Mark,12,Jan-Eric Lundquist,97 64 60,australian-open,580,Australian Championships,1959,world
11,Don Candy,,Neil Gibson,62 62 108,australian-open,580,Australian Championships,1959,world
1,Neale Fraser,,John O'Brien,64 62 62,australian-open,580,Australian Championships,1959,world
2,Alejandro Olmedo,,Wayne Reid,63 63 61,australian-open,580,Australian Championships,1959,world
3,Roy Emerson,,Robert Pearson,108 62 46 61,australian-open,580,Australian Championships,1959,world
4,Andres Gimeno,,Bob Hewitt,61 64 64,australian-open,580,Australian Championships,1959,world
5,Rod Laver,,Guillermo Hernandez,62 63 61,australian-open,580,Australian Championships,1959,world
6,Barry MacKay,,Ken Fletcher,46 63 16 62 64,australian-open,580,Australian Championships,1959,world
7,Bob Mark,,Jim Moore,62 62 61,australian-open,580,Australian Championships,1959,world
,Neil Gibson,8,Earl Butch Buchholz,86 64 16 61,australian-open,580,Australian Championships,1959,world
,John Pearce,9,Bob Howe,86 60 63,australian-open,580,Australian Championships,1959,world
10,Ulf Schmidt,,Geoffrey Pares,62 62 61,australian-open,580,Australian Championships,1959,world
11,Don Candy,,Francis Gorman,63 64 60,australian-open,580,Australian Championships,1959,world
12,Jan-Eric Lundquist,,Alan Lane,63 63 63,australian-open,580,Australian Championships,1959,world
13,Warren Woodcock,,Grant Kerr,75 75 06 62,australian-open,580,Australian Championships,1959,world
,Brian Bowman,14,Trevor Fancutt,64 62 1311,australian-open,580,Australian Championships,1959,world
15,Martin Mulligan,,Trevor Pfitzner,62 62 75,australian-open,580,Australian Championships,1959,world
16,Christopher Crawford,,Barry Phillips-Moore,57 63 61 63,australian-open,580,Australian Championships,1959,world
,Guillermo Hernandez,,Gary McEgan,97 61 64,australian-open,580,Australian Championships,1959,world
,Jim Moore,,Neville Nette,36 63 64 61,australian-open,580,Australian Championships,1959,world
,John O'Brien,,Graeme Gabb,62 75 46 61,australian-open,580,Australian Championships,1959,world
,John Pearce,,John Hillebrand,75 64 63,australian-open,580,Australian Championships,1959,world
,Robert Pearson,,Ian Dicker,36 63 62 61,australian-open,580,Australian Championships,1959,world
3,Nicola Pietrangeli,4,Ian Vermaak,36 63 64 61,roland-garros,520,French Championships,1959,world
4,Ian Vermaak,1,Luis Ayala,62 61 64,roland-garros,520,French Championships,1959,world
3,Nicola Pietrangeli,2,Neale Fraser,75 63 75,roland-garros,520,French Championships,1959,world
1,Luis Ayala,9,Roy Emerson,16 64 64 63,roland-garros,520,French Championships,1959,world
2,Neale Fraser,14,Martin Mulligan,64 86 61,roland-garros,520,French Championships,1959,world
3,Nicola Pietrangeli,11,Billy R. Knight,61 62 61,roland-garros,520,French Championships,1959,world
4,Ian Vermaak,5,Jacques Brichant,46 26 64 63 64,roland-garros,520,French Championships,1959,world
1,Luis Ayala,16,Giuseppe Merlo,62 46 26 62 63,roland-garros,520,French Championships,1959,world
2,Neale Fraser,15,Lew Gerrard,63 60 60,roland-garros,520,French Championships,1959,world
3,Nicola Pietrangeli,,Torben Ulrich,75 63 64,roland-garros,520,French Championships,1959,world
4,Ian Vermaak,,Ladislav Legenstein,61 63 63,roland-garros,520,French Championships,1959,world
5,Jacques Brichant,,Kurt Nielsen,60 61 64,roland-garros,520,French Championships,1959,world
9,Roy Emerson,,Jan-Eric Lundquist,64 46 75 62,roland-garros,520,French Championships,1959,world
14,Martin Mulligan,10,Jaroslav Drobny,64 36 64 63,roland-garros,520,French Championships,1959,world
11,Billy R. Knight,,Jiri Javorsky,64 75 36 61,roland-garros,520,French Championships,1959,world
1,Luis Ayala,,Mark Otway,64 64 63,roland-garros,520,French Championships,1959,world
2,Neale Fraser,,Alan Mills,64 86 108,roland-garros,520,French Championships,1959,world
3,Nicola Pietrangeli,,Juan Couder,63 62 62,roland-garros,520,French Championships,1959,world
4,Ian Vermaak,,Robert Haillet,62 16 64 36 62,roland-garros,520,French Championships,1959,world
5,Jacques Brichant,,Carlos-Alberto Fernandes,86 75 63,roland-garros,520,French Championships,1959,world
14,Martin Mulligan,7,Jon Douglas,26 63 63 61,roland-garros,520,French Championships,1959,world
,Jan-Eric Lundquist,8,Budge Patty,06 86 63 63,roland-garros,520,French Championships,1959,world
9,Roy Emerson,,Jean Claude Molinari,64 46 46 63 64,roland-garros,520,French Championships,1959,world
10,Jaroslav Drobny,,Wladyslaw Skonecki,75 61 63,roland-garros,520,French Championships,1959,world
11,Billy R. Knight,,Francisco Contreras,61 62 46 26 62,roland-garros,520,French Championships,1959,world
,Kurt Nielsen,12,Orlando Sirola,62 63 64,roland-garros,520,French Championships,1959,world
,Ladislav Legenstein,13,Rod Laver,64 46 26 75 64,roland-garros,520,French Championships,1959,world
15,Lew Gerrard,,Gerard Pilet,16 46 64 63 64,roland-garros,520,French Championships,1959,world
16,Giuseppe Merlo,,Jean-Noel Grinda,46 86 61 62,roland-garros,520,French Championships,1959,world
,Jiri Javorsky,,Ron Barnes,60 36 119 75,roland-garros,520,French Championships,1959,world
,Torben Ulrich,,Gordon Forbes,36 810 62 61 61,roland-garros,520,French Championships,1959,world
1,Luis Ayala,,Soren Hojberg,(W/O),roland-garros,520,French Championships,1959,world
2,Neale Fraser,,Istvan Gulyas,(W/O),roland-garros,520,French Championships,1959,world
3,Nicola Pietrangeli,,Mario Llamas,63 36 75 62,roland-garros,520,French Championships,1959,world
4,Ian Vermaak,,Jacques Renavand,63 62 64,roland-garros,520,French Championships,1959,world
5,Jacques Brichant,,Andras Adam-Stolpa,63 86 62,roland-garros,520,French Championships,1959,world
7,Jon Douglas,,Hernando Salas,(W/O),roland-garros,520,French Championships,1959,world
8,Budge Patty,,Naresh Kumar,60 64 62,roland-garros,520,French Championships,1959,world
9,Roy Emerson,,Brian Woolf,63 62 64,roland-garros,520,French Championships,1959,world
10,Jaroslav Drobny,,Christian Grandet,60 63 86,roland-garros,520,French Championships,1959,world
11,Billy R. Knight,,Patricio Rodriguez,86 62 61,roland-garros,520,French Championships,1959,world
12,Orlando Sirola,,Willem Maris,57 62 119 64,roland-garros,520,French Championships,1959,world
13,Rod Laver,,Raymond Weedon,62 46 61 86,roland-garros,520,French Championships,1959,world
14,Martin Mulligan,,Kamilo Keretic,61 75 61,roland-garros,520,French Championships,1959,world
15,Lew Gerrard,,Francis Nys,64 63 62,roland-garros,520,French Championships,1959,world
16,Giuseppe Merlo,,Don Candy,61 62 62,roland-garros,520,French Championships,1959,world
,Ron Barnes,,Marc Lasry,36 62 64 63,roland-garros,520,French Championships,1959,world
,Francisco Contreras,,Bob Mark,63 46 62 61,roland-garros,520,French Championships,1959,world
,Juan Couder,,Trevor Fancutt,26 64 86 61,roland-garros,520,French Championships,1959,world
,Carlos-Alberto Fernandes,,Abe Segal,97 64 36 63,roland-garros,520,French Championships,1959,world
,Gordon Forbes,,Warren Woodcock,86 36 06 86 63,roland-garros,520,French Championships,1959,world
,Jean-Noel Grinda,,Ken Fletcher,1210 75 64,roland-garros,520,French Championships,1959,world
,Robert Haillet,,Lionel Matton,61 60 62,roland-garros,520,French Championships,1959,world
,Jiri Javorsky,,Antal Jancso,63 62 46 62,roland-garros,520,French Championships,1959,world
,Ladislav Legenstein,,Jack Frost,75 46 63 62,roland-garros,520,French Championships,1959,world
,Jan-Eric Lundquist,,Daniel Achondo,61 64 63,roland-garros,520,French Championships,1959,world
,Alan Mills,,Francis Gorman,63 64 46 64,roland-garros,520,French Championships,1959,world
,Jean Claude Molinari,,Allan Kendal,63 63 64,roland-garros,520,French Championships,1959,world
,Kurt Nielsen,,Dieter Ecklebe,62 63 64,roland-garros,520,French Championships,1959,world
,Mark Otway,,Lahcen Chaldi,57 79 62 75 61,roland-garros,520,French Championships,1959,world
,Gerard Pilet,,Antonio Palafox,62 26 26 63 60,roland-garros,520,French Championships,1959,world
,Wladyslaw Skonecki,,Ulf Schmidt,86 63 64,roland-garros,520,French Championships,1959,world
,Torben Ulrich,,William Alvarez,911 75 46 75 60,roland-garros,520,French Championships,1959,world
5,Jacques Brichant,,Gil De Kermadec,61 62 63,roland-garros,520,French Championships,1959,world
,Jiri Javorsky,6,Pierre Darmon,64 46 26 63 119,roland-garros,520,French Championships,1959,world
11,Billy R. Knight,,Andrzej Licis,(W/O),roland-garros,520,French Championships,1959,world
12,Orlando Sirola,,Tony Pickard,61 64 64,roland-garros,520,French Championships,1959,world
,Andras Adam-Stolpa,,Georges Deniau,16 64 61 46 63,roland-garros,520,French Championships,1959,world
,William Alvarez,,Boro Jovanovic,(W/O),roland-garros,520,French Championships,1959,world
,Ron Barnes,,Wilhelm Bungert,57 36 1210 86 62,roland-garros,520,French Championships,1959,world
,Francisco Contreras,,Sima Nikolic,64 86 63,roland-garros,520,French Championships,1959,world
,Dieter Ecklebe,,Torsten Johansson,06 36 62 61 62,roland-garros,520,French Championships,1959,world
,Carlos-Alberto Fernandes,,Bob Hewitt,75 61 26 63,roland-garros,520,French Championships,1959,world
,Jack Frost,,Richard Schonborn,63 62 64,roland-garros,520,French Championships,1959,world
,Antal Jancso,,Ernesto Aguirre,60 62 64,roland-garros,520,French Championships,1959,world
,Marc Lasry,,Ilia Panajotovic,06 97 97 75,roland-garros,520,French Championships,1959,world
,Ladislav Legenstein,,Christian Viron,86 46 62 61,roland-garros,520,French Championships,1959,world
,Willem Maris,,Jose Edison Mandarino,26 06 62 63 86,roland-garros,520,French Championships,1959,world
,Bob Mark,,Paul Jalabert,61 62 36 36 61,roland-garros,520,French Championships,1959,world
,Kurt Nielsen,,Warren Jacques,61 64 64,roland-garros,520,French Championships,1959,world
,Patricio Rodriguez,,Xavier Perreau Saussine,63 36 64 06 64,roland-garros,520,French Championships,1959,world
,Abe Segal,,Rodney Mandelstam,75 61 26 63,roland-garros,520,French Championships,1959,world
,Torben Ulrich,,Alain Bresson,16 63 62 20 (RET),roland-garros,520,French Championships,1959,world
,Raymond Weedon,,Piet van Eysden,62 61 62,roland-garros,520,French Championships,1959,world
,Warren Woodcock,,Jean Paul Vincent,62 61 62,roland-garros,520,French Championships,1959,world
1,Alejandro Olmedo,,Rod Laver,64 63 64,wimbledon,540,Wimbledon,1959,world
1,Alejandro Olmedo,8,Roy Emerson,64 60 64,wimbledon,540,Wimbledon,1959,world
,Rod Laver,5,Barry MacKay,1113 119 108 79 63,wimbledon,540,Wimbledon,1959,world
1,Alejandro Olmedo,6,Luis Ayala,75 36 63 63,wimbledon,540,Wimbledon,1959,world
5,Barry MacKay,2,Neale Fraser,57 108 06 63 61,wimbledon,540,Wimbledon,1959,world
8,Roy Emerson,4,Bobby Wilson,63 64 62,wimbledon,540,Wimbledon,1959,world
