Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Florent Serra,,Xavier Malisse,63 64,adelaide,7308,Adelaide,2006,world
,Florent Serra,2,Dominik Hrbaty,63 63,adelaide,7308,Adelaide,2006,world
,Xavier Malisse,6,Tomas Berdych,64 60,adelaide,7308,Adelaide,2006,world
2,Dominik Hrbaty,,Kenneth Carlsen,75 63,adelaide,7308,Adelaide,2006,world
6,Tomas Berdych,,Philipp Kohlschreiber,61 64,adelaide,7308,Adelaide,2006,world
,Florent Serra,7,Jarkko Nieminen,64 674 62,adelaide,7308,Adelaide,2006,world
,Xavier Malisse,,Andreas Seppi,60 61,adelaide,7308,Adelaide,2006,world
,Philipp Kohlschreiber,1,Lleyton Hewitt,63 06 75,adelaide,7308,Adelaide,2006,world
2,Dominik Hrbaty,WC,Mark Philippoussis,36 64 61,adelaide,7308,Adelaide,2006,world
,Florent Serra,3,Tommy Robredo,764 36 63,adelaide,7308,Adelaide,2006,world
,Xavier Malisse,4,Mario Ancic,36 63 768,adelaide,7308,Adelaide,2006,world
,Andreas Seppi,5,James Blake,36 63 64,adelaide,7308,Adelaide,2006,world
6,Tomas Berdych,,Andy Murray,762 46 61,adelaide,7308,Adelaide,2006,world
7,Jarkko Nieminen,,Florian Mayer,761 75,adelaide,7308,Adelaide,2006,world
,Kenneth Carlsen,,Ivo Karlovic,26 765 64,adelaide,7308,Adelaide,2006,world
1,Lleyton Hewitt,,Jan Hernych,46 62 64,adelaide,7308,Adelaide,2006,world
2,Dominik Hrbaty,Q,Rameez Junaid,63 75,adelaide,7308,Adelaide,2006,world
3,Tommy Robredo,,Jurgen Melzer,75 64,adelaide,7308,Adelaide,2006,world
4,Mario Ancic,,Arnaud Clement,60 62,adelaide,7308,Adelaide,2006,world
5,James Blake,,Alberto Martin,63 63,adelaide,7308,Adelaide,2006,world
6,Tomas Berdych,,Agustin Calleri,64 675 64,adelaide,7308,Adelaide,2006,world
7,Jarkko Nieminen,,Paul-Henri Mathieu,62 765,adelaide,7308,Adelaide,2006,world
,Ivo Karlovic,8,Juan Ignacio Chela,63 36 61,adelaide,7308,Adelaide,2006,world
,Kenneth Carlsen,Q,Gregory Carraz,57 75 63,adelaide,7308,Adelaide,2006,world
,Philipp Kohlschreiber,WC,Chris Guccione,64 63,adelaide,7308,Adelaide,2006,world
,Xavier Malisse,WC,Peter Luczak,7611 63,adelaide,7308,Adelaide,2006,world
,Florian Mayer,,Juan Monaco,62 64,adelaide,7308,Adelaide,2006,world
,Andy Murray,Q,Paolo Lorenzi,36 60 62,adelaide,7308,Adelaide,2006,world
WC,Mark Philippoussis,,Vincent Spadea,64 36 64,adelaide,7308,Adelaide,2006,world
,Andreas Seppi,,Boris Pashanski,64 64,adelaide,7308,Adelaide,2006,world
,Florent Serra,Q,Michael Llodra,36 31 (RET),adelaide,7308,Adelaide,2006,world
1) W,Ivan Ljubicic,3,Carlos Moya,766 62,chennai,891,Chennai,2006,world
1) W,Ivan Ljubicic,,Kristof Vliegen,63 36 766,chennai,891,Chennai,2006,world
3,Carlos Moya,2,Radek Stepanek,64 675 763,chennai,891,Chennai,2006,world
1) W,Ivan Ljubicic,5,Gilles Muller,61 63,chennai,891,Chennai,2006,world
2,Radek Stepanek,,Thierry Ascione,63 64,chennai,891,Chennai,2006,world
3,Carlos Moya,7,Bjorn Phau,64 46 61,chennai,891,Chennai,2006,world
,Kristof Vliegen,4,Paradorn Srichaphan,61 62,chennai,891,Chennai,2006,world
1) W,Ivan Ljubicic,,Jiri Vanek,63 36 63,chennai,891,Chennai,2006,world
2,Radek Stepanek,WC,Prakash Amritraj,36 60 64,chennai,891,Chennai,2006,world
3,Carlos Moya,,Justin Gimelstob,36 63 64,chennai,891,Chennai,2006,world
4,Paradorn Srichaphan,Q,Marc Gicquel,63 675 62,chennai,891,Chennai,2006,world
5,Gilles Muller,Q,Rohan Bopanna,63 64,chennai,891,Chennai,2006,world
,Kristof Vliegen,6,Rainer Schuettler,62 64,chennai,891,Chennai,2006,world
7,Bjorn Phau,Q,Michael Berrer,16 62 64,chennai,891,Chennai,2006,world
,Thierry Ascione,8,Tomas Behrend,64 61,chennai,891,Chennai,2006,world
1) W,Ivan Ljubicic,,Guillermo Garcia-Lopez,766 75,chennai,891,Chennai,2006,world
2,Radek Stepanek,Q,Ivan Navarro,64 763,chennai,891,Chennai,2006,world
3,Carlos Moya,,Dick Norman,64 36 61,chennai,891,Chennai,2006,world
4,Paradorn Srichaphan,,Ramon Delgado,46 61 763,chennai,891,Chennai,2006,world
5,Gilles Muller,,Razvan Sabau,62 765,chennai,891,Chennai,2006,world
6,Rainer Schuettler,,Fernando Vicente,64 63,chennai,891,Chennai,2006,world
7,Bjorn Phau,,Bobby Reynolds,63 60,chennai,891,Chennai,2006,world
8,Tomas Behrend,,Marcos Daniel,63 75,chennai,891,Chennai,2006,world
WC,Prakash Amritraj,,Ricardo Mello,26 62 63,chennai,891,Chennai,2006,world
,Thierry Ascione,,Simon Greul,75 61,chennai,891,Chennai,2006,world
Q,Michael Berrer,,Lukas Dlouhy,36 63 62,chennai,891,Chennai,2006,world
Q,Rohan Bopanna,,Cyril Saulnier,63 63,chennai,891,Chennai,2006,world
Q,Marc Gicquel,,Hyung-Taik Lee,75 64,chennai,891,Chennai,2006,world
,Justin Gimelstob,,Alexander Waske,62 62,chennai,891,Chennai,2006,world
,Jiri Vanek,WC,Vishal Uppal,63 61,chennai,891,Chennai,2006,world
,Kristof Vliegen,,Jimmy Wang,63 62,chennai,891,Chennai,2006,world
1,Roger Federer,7,Gael Monfils,63 765,doha,451,Doha,2006,world
1,Roger Federer,,Tommy Haas,63 63,doha,451,Doha,2006,world
7,Gael Monfils,,Filippo Volandri,63 64,doha,451,Doha,2006,world
1,Roger Federer,,Marcos Baghdatis,64 63,doha,451,Doha,2006,world
,Filippo Volandri,2,Nikolay Davydenko,63 64,doha,451,Doha,2006,world
7,Gael Monfils,,Dmitry Tursunov,62 764,doha,451,Doha,2006,world
,Tommy Haas,,Mikhail Youzhny,64 63,doha,451,Doha,2006,world
1,Roger Federer,,Fabrice Santoro,762 765,doha,451,Doha,2006,world
2,Nikolay Davydenko,,Robin Vik,63 64,doha,451,Doha,2006,world
7,Gael Monfils,,Wesley Moodie,763 64,doha,451,Doha,2006,world
,Marcos Baghdatis,8,Feliciano Lopez,62 36 75,doha,451,Doha,2006,world
,Tommy Haas,,Tim Henman,62 765,doha,451,Doha,2006,world
,Dmitry Tursunov,WC,Younes El Aynaoui,761 62,doha,451,Doha,2006,world
,Filippo Volandri,Q,Potito Starace,64 63,doha,451,Doha,2006,world
,Mikhail Youzhny,,Davide Sanguinetti,62 63,doha,451,Doha,2006,world
1,Roger Federer,WC,Ivo Minar,61 63,doha,451,Doha,2006,world
2,Nikolay Davydenko,,Christophe Rochus,63 61,doha,451,Doha,2006,world
,Tim Henman,3,Richard Gasquet,64 64,doha,451,Doha,2006,world
WC,Younes El Aynaoui,4,Sebastien Grosjean,64 64,doha,451,Doha,2006,world
Q,Potito Starace,5,Igor Andreev,75 16 75,doha,451,Doha,2006,world
,Davide Sanguinetti,6,Olivier Rochus,26 764 765,doha,451,Doha,2006,world
7,Gael Monfils,,Tomas Zib,75 64,doha,451,Doha,2006,world
8,Feliciano Lopez,,Victor Hanescu,64 762,doha,451,Doha,2006,world
,Marcos Baghdatis,WC,Sultan Khalfan,61 61,doha,451,Doha,2006,world
,Tommy Haas,,Stan Wawrinka,57 62 75,doha,451,Doha,2006,world
,Wesley Moodie,,Max Mirnyi,64 46 763,doha,451,Doha,2006,world
,Fabrice Santoro,Q,Oliver Marach,60 26 64,doha,451,Doha,2006,world
,Dmitry Tursunov,Q,Janko Tipsarevic,75 62,doha,451,Doha,2006,world
,Robin Vik,,Andrei Pavel,26 762 761,doha,451,Doha,2006,world
,Filippo Volandri,Q,Nicolas Mahut,64 64,doha,451,Doha,2006,world
,Mikhail Youzhny,,Jonas Bjorkman,16 63 64,doha,451,Doha,2006,world
7,Jarkko Nieminen,5,Mario Ancic,62 62,auckland,301,Auckland,2006,world
5,Mario Ancic,,Stan Wawrinka,63 61,auckland,301,Auckland,2006,world
7,Jarkko Nieminen,6,Olivier Rochus,64 674 764,auckland,301,Auckland,2006,world
5,Mario Ancic,1,Fernando Gonzalez,60 63,auckland,301,Auckland,2006,world
6,Olivier Rochus,2,David Ferrer,62 60,auckland,301,Auckland,2006,world
7,Jarkko Nieminen,,Nicolas Massu,63 764,auckland,301,Auckland,2006,world
,Stan Wawrinka,,Florian Mayer,63 64,auckland,301,Auckland,2006,world
1,Fernando Gonzalez,Q,Ivo Minar,61 64,auckland,301,Auckland,2006,world
2,David Ferrer,Q,Raemon Sluiter,64 63,auckland,301,Auckland,2006,world
5,Mario Ancic,,Andy Murray,63 764,auckland,301,Auckland,2006,world
6,Olivier Rochus,Q,Jan Hernych,61 75,auckland,301,Auckland,2006,world
7,Jarkko Nieminen,,Paul Goldstein,64 63,auckland,301,Auckland,2006,world
,Nicolas Massu,,Christophe Rochus,64 62,auckland,301,Auckland,2006,world
,Florian Mayer,,Robin Vik,62 62,auckland,301,Auckland,2006,world
,Stan Wawrinka,,Alberto Martin,62 62,auckland,301,Auckland,2006,world
1,Fernando Gonzalez,LL,Luis Horna,63 64,auckland,301,Auckland,2006,world
2,David Ferrer,Q,Federico Luzzi,75 62,auckland,301,Auckland,2006,world
,Alberto Martin,3,Robby Ginepri,761 36 62,auckland,301,Auckland,2006,world
