Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
,Marty Riessen,,Ken Rosewall,63 64 26 26 61,perth,243,Perth,1969,world
,Marty Riessen,,John Alexander,75 64 26 63,perth,243,Perth,1969,world
,Ken Rosewall,,Phil Dent,60 64 63,perth,243,Perth,1969,world
,John Alexander,,Peter Rigg,64 64 61,perth,243,Perth,1969,world
,Phil Dent,,Rob Kilderry,62 63 62,perth,243,Perth,1969,world
,Marty Riessen,,Anthony Hammond,64 64 60,perth,243,Perth,1969,world
,Ken Rosewall,,Philip Holton,60 61 63,perth,243,Perth,1969,world
,John Alexander,,Brian Ford,64 61 61,perth,243,Perth,1969,world
,Phil Dent,,Clive Wilderspin,64 62 63,perth,243,Perth,1969,world
,Anthony Hammond,,Tim Clayton,64 62 63,perth,243,Perth,1969,world
,Philip Holton,,Gary Penberthy,(W/O),perth,243,Perth,1969,world
,Rob Kilderry,,J. Bougher,61 62 64,perth,243,Perth,1969,world
,Marty Riessen,,Trevor Baker,63 63 61,perth,243,Perth,1969,world
,Peter Rigg,,R. Hunt,62 63 62,perth,243,Perth,1969,world
,Ken Rosewall,,Brian Bowman,62 75 60,perth,243,Perth,1969,world
,John Alexander,,Andy Fanowries,63 62 64,perth,243,Perth,1969,world
,Trevor Baker,,A. D'Orsongna,86 64 46 63,perth,243,Perth,1969,world
,J. Bougher,,N. Trotter,64 60 64,perth,243,Perth,1969,world
,Brian Bowman,,G. Miles,61 36 62 64,perth,243,Perth,1969,world
,Tim Clayton,,K. Lonsdale,63 63 61,perth,243,Perth,1969,world
,Phil Dent,,Harold Hunt,64 64 64,perth,243,Perth,1969,world
,Brian Ford,,D. Watts,63 64 36 75,perth,243,Perth,1969,world
,Anthony Hammond,,V. Bercham,61 60 61,perth,243,Perth,1969,world
,Philip Holton,,M. Patterson,63 62 60,perth,243,Perth,1969,world
,Marty Riessen,,K. Tobin,63 60 61,perth,243,Perth,1969,world
,Peter Rigg,,M. Bonner,63 62 64,perth,243,Perth,1969,world
,Ken Rosewall,,Allan Wall,62 62 61,perth,243,Perth,1969,world
,Clive Wilderspin,,Alan Gooch,75 61 61,perth,243,Perth,1969,world
1,Fred Stolle,2,Tony Roche,63 06 64 61,hobart,713,Hobart,1969,world
1,Fred Stolle,5,Mal Anderson,1517 68 63 75 86,hobart,713,Hobart,1969,world
2,Tony Roche,7,Roger Taylor,63 1412 64,hobart,713,Hobart,1969,world
1,Fred Stolle,8,Thomas Lejus,26 26 60 63 63,hobart,713,Hobart,1969,world
2,Tony Roche,,Frank Sedgman,64 86 62,hobart,713,Hobart,1969,world
5,Mal Anderson,3,Ray Ruffels,63 75 63,hobart,713,Hobart,1969,world
7,Roger Taylor,4,Bill Bowrey,36 63 64 36 62,hobart,713,Hobart,1969,world
1,Fred Stolle,,Koji Watanabe,97 62,hobart,713,Hobart,1969,world
2,Tony Roche,,Jean-Loup Rouyer,61 62,hobart,713,Hobart,1969,world
3,Ray Ruffels,,Ross Case,97 63,hobart,713,Hobart,1969,world
