Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Roy Emerson,2,Ken Fletcher,63 63 61,australian-open,580,Australian Championships,1963,world
1,Roy Emerson,3,Bob Hewitt,86 64 36 97,australian-open,580,Australian Championships,1963,world
2,Ken Fletcher,4,Fred Stolle,63 64 75,australian-open,580,Australian Championships,1963,world
1,Roy Emerson,7,John Fraser,61 75 62,australian-open,580,Australian Championships,1963,world
2,Ken Fletcher,8,Bob Howe,64 97 62,australian-open,580,Australian Championships,1963,world
3,Bob Hewitt,6,John Newcombe,63 64 57 64,australian-open,580,Australian Championships,1963,world
4,Fred Stolle,,Owen Davidson,57 64 62 62,australian-open,580,Australian Championships,1963,world
1,Roy Emerson,,Barry Phillips-Moore,63 61 62,australian-open,580,Australian Championships,1963,world
2,Ken Fletcher,,John Hillebrand,1210 60 64,australian-open,580,Australian Championships,1963,world
3,Bob Hewitt,,Tim Clayton,61 61 64,australian-open,580,Australian Championships,1963,world
4,Fred Stolle,,Mark Cox,63 64 64,australian-open,580,Australian Championships,1963,world
,Owen Davidson,5,Martin Mulligan,61 97 108,australian-open,580,Australian Championships,1963,world
6,John Newcombe,,John Cottrill,64 60 60,australian-open,580,Australian Championships,1963,world
7,John Fraser,,Roger Taylor,62 57 64 06 75,australian-open,580,Australian Championships,1963,world
8,Bob Howe,,Keith Wooldridge,62 810 63 61,australian-open,580,Australian Championships,1963,world
1,Roy Emerson,,Dick Crealy,64 64 86,australian-open,580,Australian Championships,1963,world
2,Ken Fletcher,,John Sharpe,64 86 64,australian-open,580,Australian Championships,1963,world
3,Bob Hewitt,,Peter Harris,64 64 60,australian-open,580,Australian Championships,1963,world
4,Fred Stolle,,Maurice Guse,61 61 61,australian-open,580,Australian Championships,1963,world
5,Martin Mulligan,,Neville Nette,63 64 46 63,australian-open,580,Australian Championships,1963,world
6,John Newcombe,,Brian Tobin,46 46 62 60 62,australian-open,580,Australian Championships,1963,world
7,John Fraser,,Geoffrey Pares,63 64 36 64,australian-open,580,Australian Championships,1963,world
8,Bob Howe,,John Stephens,26 64 63 63,australian-open,580,Australian Championships,1963,world
,Tim Clayton,,Harald Elschenbroich,64 26 62 63,australian-open,580,Australian Championships,1963,world
,John Cottrill,,Peter McPherson,46 108 61 16 75,australian-open,580,Australian Championships,1963,world
,Mark Cox,,Greg Hughes,64 60 16 63,australian-open,580,Australian Championships,1963,world
,Owen Davidson,,Bill Bowrey,26 63 63 36 63,australian-open,580,Australian Championships,1963,world
,John Hillebrand,,Graham Stilwell,64 62 62,australian-open,580,Australian Championships,1963,world
,Barry Phillips-Moore,,Eric Drossart,75 62 62,australian-open,580,Australian Championships,1963,world
,Roger Taylor,,Gary Baulch,63 62 64,australian-open,580,Australian Championships,1963,world
,Keith Wooldridge,,Warren Jacques,(W/O),australian-open,580,Australian Championships,1963,world
,Gary Baulch,,Robert Brien,16 62 60 63,australian-open,580,Australian Championships,1963,world
,Bill Bowrey,,Richard Potter,63 57 63 64,australian-open,580,Australian Championships,1963,world
,Tim Clayton,,Jim Moore,60 36 62 60,australian-open,580,Australian Championships,1963,world
,John Cottrill,,Allan Stone,62 75 60,australian-open,580,Australian Championships,1963,world
,Mark Cox,,John O'Brien,60 60 (RET),australian-open,580,Australian Championships,1963,world
,Dick Crealy,,F. Street,36 63 64 86,australian-open,580,Australian Championships,1963,world
,Eric Drossart,,Eddie Beers,64 63 62,australian-open,580,Australian Championships,1963,world
,Maurice Guse,,Ellis Harris,61 64 46 63,australian-open,580,Australian Championships,1963,world
,Peter Harris,,Stanley Matthews,16 63 64 61,australian-open,580,Australian Championships,1963,world
,John Sharpe,,Jean-Claude Van der Borght,86 60 60,australian-open,580,Australian Championships,1963,world
,Graham Stilwell,,Peter Keller,46 61 63 36 64,australian-open,580,Australian Championships,1963,world
,Keith Wooldridge,,Neville Hay,60 60 (RET),australian-open,580,Australian Championships,1963,world
1,Roy Emerson,3,Pierre Darmon,36 61 64 64,roland-garros,520,French Championships,1963,world
1,Roy Emerson,,Michael Sangster,86 63 64,roland-garros,520,French Championships,1963,world
3,Pierre Darmon,2,Manuel Santana,63 46 26 97 62,roland-garros,520,French Championships,1963,world
1,Roy Emerson,9,Nicola Pietrangeli,68 46 61 63 64,roland-garros,520,French Championships,1963,world
2,Manuel Santana,,Jean-Claude Barclay,16 62 60 26 63,roland-garros,520,French Championships,1963,world
3,Pierre Darmon,,Bobby Wilson,63 64 63,roland-garros,520,French Championships,1963,world
,Michael Sangster,4,Ken Fletcher,86 63 68 63,roland-garros,520,French Championships,1963,world
