Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Ken Rosewall,5,Lew Hoad,97 64 64,australian-open,580,Australian Championships,1955,world
1,Ken Rosewall,4,Tony Trabert,86 63 63,australian-open,580,Australian Championships,1955,world
5,Lew Hoad,3,Rex Hartwig,61 64 64,australian-open,580,Australian Championships,1955,world
1,Ken Rosewall,15,Ashley Cooper,64 62 60,australian-open,580,Australian Championships,1955,world
5,Lew Hoad,2,E. Victor Seixas,46 63 64 86,australian-open,580,Australian Championships,1955,world
3,Rex Hartwig,8,Lennart Bergelin,46 62 46 64 63,australian-open,580,Australian Championships,1955,world
4,Tony Trabert,7,Mervyn Rose,75 46 63 61,australian-open,580,Australian Championships,1955,world
1,Ken Rosewall,10,Roger Becker,60 16 97 62,australian-open,580,Australian Championships,1955,world
2,E. Victor Seixas,,Mal Anderson,62 60 62,australian-open,580,Australian Championships,1955,world
3,Rex Hartwig,14,Michael Green,61 911 60 62,australian-open,580,Australian Championships,1955,world
4,Tony Trabert,11,Neale Fraser,16 36 61 64 64,australian-open,580,Australian Championships,1955,world
5,Lew Hoad,,Warren Woodcock,61 62 63,australian-open,580,Australian Championships,1955,world
15,Ashley Cooper,6,Sven Davidson,86 63 62,australian-open,580,Australian Championships,1955,world
7,Mervyn Rose,16,Gerald Moss,97 62 61,australian-open,580,Australian Championships,1955,world
8,Lennart Bergelin,13,George Worthington,62 64 46 62,australian-open,580,Australian Championships,1955,world
1,Ken Rosewall,,Reg Bennet,60 64 75,australian-open,580,Australian Championships,1955,world
2,E. Victor Seixas,,Anthony Ryan,62 62 60,australian-open,580,Australian Championships,1955,world
3,Rex Hartwig,,Michael Kenny,61 62 63,australian-open,580,Australian Championships,1955,world
4,Tony Trabert,,Don Goodger,61 62 61,australian-open,580,Australian Championships,1955,world
5,Lew Hoad,,John O'Brien,63 63 64,australian-open,580,Australian Championships,1955,world
6,Sven Davidson,,Richard Potter,63 61 46 63,australian-open,580,Australian Championships,1955,world
7,Mervyn Rose,,Cedric Mason,61 60 61,australian-open,580,Australian Championships,1955,world
8,Lennart Bergelin,,Bill Sr. Gilmour,62 61 61,australian-open,580,Australian Championships,1955,world
,Mal Anderson,9,Don Candy,810 64 63 64,australian-open,580,Australian Championships,1955,world
10,Roger Becker,,Les Flanders,61 62 97,australian-open,580,Australian Championships,1955,world
11,Neale Fraser,,Brian Bowman,64 64 36 75,australian-open,580,Australian Championships,1955,world
13,George Worthington,,John Hann,64 64 63,australian-open,580,Australian Championships,1955,world
14,Michael Green,,John Barrett,63 46 75 62,australian-open,580,Australian Championships,1955,world
15,Ashley Cooper,,Clive Wilderspin,86 61 61,australian-open,580,Australian Championships,1955,world
16,Gerald Moss,,Roy Emerson,86 36 26 63 62,australian-open,580,Australian Championships,1955,world
,Warren Woodcock,,John Blacklock,62 60 61,australian-open,580,Australian Championships,1955,world
,Don Goodger,,Doug Reid,64 60 62,australian-open,580,Australian Championships,1955,world
,Michael Kenny,,Brian Sumner,61 62 63,australian-open,580,Australian Championships,1955,world
,Cedric Mason,,David Rowe,61 61 50 (RET),australian-open,580,Australian Championships,1955,world
,John O'Brien,,William Johnson,97 64 63,australian-open,580,Australian Championships,1955,world
,Anthony Ryan,,John Mehaffey,63 61 60,australian-open,580,Australian Championships,1955,world
1,Tony Trabert,11,Sven Davidson,26 61 64 62,roland-garros,520,French Championships,1955,world
1,Tony Trabert,4,"Hamilton ""Ham"" Richardson",61 22 (RET),roland-garros,520,French Championships,1955,world
