Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
3,Ashley Cooper,1,Mal Anderson,75 63 64,australian-open,580,Australian Championships,1958,world
1,Mal Anderson,7,Mervyn Rose,62 57 64 1917,australian-open,580,Australian Championships,1958,world
3,Ashley Cooper,5,Neale Fraser,62 36 108 63,australian-open,580,Australian Championships,1958,world
1,Mal Anderson,8,Trevor Fancutt,63 64 57 1210,australian-open,580,Australian Championships,1958,world
3,Ashley Cooper,6,Michael Green,61 62 46 57 62,australian-open,580,Australian Championships,1958,world
5,Neale Fraser,9,Roy Emerson,46 61 64 63,australian-open,580,Australian Championships,1958,world
7,Mervyn Rose,10,Bob Howe,36 46 61 86 60,australian-open,580,Australian Championships,1958,world
1,Mal Anderson,,Barry Phillips-Moore,63 63 62,australian-open,580,Australian Championships,1958,world
9,Roy Emerson,2,Barry MacKay,64 46 97 97,australian-open,580,Australian Championships,1958,world
3,Ashley Cooper,,John Pearce,63 63 60,australian-open,580,Australian Championships,1958,world
5,Neale Fraser,,Martin Mulligan,97 97 62,australian-open,580,Australian Championships,1958,world
6,Michael Green,11,Rod Laver,46 63 64 64,australian-open,580,Australian Championships,1958,world
7,Mervyn Rose,,Warren Woodcock,64 63 75,australian-open,580,Australian Championships,1958,world
8,Trevor Fancutt,12,Bob Mark,63 36 46 1210 108,australian-open,580,Australian Championships,1958,world
10,Bob Howe,,Graham Lovett,64 63 62,australian-open,580,Australian Championships,1958,world
1,Mal Anderson,,Bob Hewitt,63 62 60,australian-open,580,Australian Championships,1958,world
2,Barry MacKay,,Wayne Reid,62 62 62,australian-open,580,Australian Championships,1958,world
3,Ashley Cooper,,Ron Clements,61 62 61,australian-open,580,Australian Championships,1958,world
,Graham Lovett,4,Ron Holmberg,(W/O),australian-open,580,Australian Championships,1958,world
5,Neale Fraser,,Ken Fletcher,60 61 61,australian-open,580,Australian Championships,1958,world
6,Michael Green,,Doug Reid,63 75 64,australian-open,580,Australian Championships,1958,world
7,Mervyn Rose,,Jack May,64 36 75 64,australian-open,580,Australian Championships,1958,world
8,Trevor Fancutt,,Peter Newman,75 68 86 64,australian-open,580,Australian Championships,1958,world
9,Roy Emerson,,Neil Gibson,63 61 62,australian-open,580,Australian Championships,1958,world
10,Bob Howe,,Francis Gorman,64 64 60,australian-open,580,Australian Championships,1958,world
