Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
1,Guillermo Vilas,5,Mark Edmondson,64 64,hobart,713,Hobart,1979,world
1,Guillermo Vilas,3,Phil Dent,60 62,hobart,713,Hobart,1979,world
5,Mark Edmondson,2,Allan Stone,64 63,hobart,713,Hobart,1979,world
1,Guillermo Vilas,,Terry Rocavert,60 62,hobart,713,Hobart,1979,world
2,Allan Stone,,Bob  Carmichael,16 76 1412,hobart,713,Hobart,1979,world
3,Phil Dent,,Chris Kachel,63 76,hobart,713,Hobart,1979,world
5,Mark Edmondson,4,Bob Giltinan,62 76,hobart,713,Hobart,1979,world
1,Guillermo Vilas,,Peter Campbell,64 62,hobart,713,Hobart,1979,world
2,Allan Stone,,Victor Eke,63 63,hobart,713,Hobart,1979,world
3,Phil Dent,,Ion Tiriac,67 64 63,hobart,713,Hobart,1979,world
4,Bob Giltinan,,Brad Drewett,76 76,hobart,713,Hobart,1979,world
5,Mark Edmondson,,John Trickey,63 63,hobart,713,Hobart,1979,world
,Terry Rocavert,6,Peter McNamara,63 76,hobart,713,Hobart,1979,world
,Bob  Carmichael,8,Cliff Letcher,64 64,hobart,713,Hobart,1979,world
,Chris Kachel,,Syd Ball,63 61,hobart,713,Hobart,1979,world
1,Guillermo Vilas,,Noel Phillips,62 64,hobart,713,Hobart,1979,world
2,Allan Stone,,Tim Clements,61 61,hobart,713,Hobart,1979,world
3,Phil Dent,,John Marks,64 46 61,hobart,713,Hobart,1979,world
4,Bob Giltinan,Q,David Whyte,76 75,hobart,713,Hobart,1979,world
5,Mark Edmondson,,David Carter,46 76 64,hobart,713,Hobart,1979,world
6,Peter McNamara,,Ernie Ewert,67 60 63,hobart,713,Hobart,1979,world
,Chris Kachel,7,Alvin Gardiner,75 64,hobart,713,Hobart,1979,world
8,Cliff Letcher,,Stephen Myers,63 62,hobart,713,Hobart,1979,world
,Syd Ball,Q,Paul Dogherty,61 76,hobart,713,Hobart,1979,world
,Peter Campbell,,Barry Phillips-Moore,64 63,hobart,713,Hobart,1979,world
,Bob  Carmichael,,Greg Braun,63 64,hobart,713,Hobart,1979,world
,Brad Drewett,,Dick Crealy,63 61,hobart,713,Hobart,1979,world
