Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
4,Ken McGregor,1,Frank Sedgman,75 1210 26 62,australian-open,580,Australian Championships,1952,world
1,Frank Sedgman,3,Mervyn Rose,62 64 62,australian-open,580,Australian Championships,1952,world
4,Ken McGregor,2,Dick Savitt,64 64 36 64,australian-open,580,Australian Championships,1952,world
1,Frank Sedgman,8,Don Candy,75 61 64,australian-open,580,Australian Championships,1952,world
2,Dick Savitt,5,Ian Ayre,61 64 57 46 64,australian-open,580,Australian Championships,1952,world
3,Mervyn Rose,6,Ken Rosewall,64 64 57 26 62,australian-open,580,Australian Championships,1952,world
4,Ken McGregor,,Geoff Brown,64 62 1210,australian-open,580,Australian Championships,1952,world
1,Frank Sedgman,,"Hamilton ""Ham"" Richardson",64 64 60,australian-open,580,Australian Championships,1952,world
2,Dick Savitt,,Neale Fraser,61 61 62,australian-open,580,Australian Championships,1952,world
3,Mervyn Rose,,Clive Wilderspin,62 64 46 97,australian-open,580,Australian Championships,1952,world
4,Ken McGregor,,Kristian Lasn,61 86 61,australian-open,580,Australian Championships,1952,world
5,Ian Ayre,,Adrian Quist,810 61 61 63,australian-open,580,Australian Championships,1952,world
6,Ken Rosewall,,Brian Strohfeldt,60 62 79 64,australian-open,580,Australian Championships,1952,world
,Geoff Brown,7,Lew Hoad,75 26 36 63 63,australian-open,580,Australian Championships,1952,world
8,Don Candy,,George Worthington,68 97 63 64,australian-open,580,Australian Championships,1952,world
1,Frank Sedgman,,Rex Hartwig,61 62 63,australian-open,580,Australian Championships,1952,world
2,Dick Savitt,,William Lean,61 60 62,australian-open,580,Australian Championships,1952,world
3,Mervyn Rose,,John O'Brien,61 60 63,australian-open,580,Australian Championships,1952,world
4,Ken McGregor,,Leo Lonergan,62 61 60,australian-open,580,Australian Championships,1952,world
5,Ian Ayre,,Eric Stewart,63 60 60,australian-open,580,Australian Championships,1952,world
6,Ken Rosewall,,Noel Pearse,63 64 62,australian-open,580,Australian Championships,1952,world
7,Lew Hoad,,John Blacklock,60 62 61,australian-open,580,Australian Championships,1952,world
8,Don Candy,,Kevin Lonergan,61 62 64,australian-open,580,Australian Championships,1952,world
,Geoff Brown,,Ron Clements,61 60 64,australian-open,580,Australian Championships,1952,world
,Neale Fraser,,John Hann,64 68 97 63,australian-open,580,Australian Championships,1952,world
,Kristian Lasn,,David Yates,60 57 64 60,australian-open,580,Australian Championships,1952,world
,Adrian Quist,,Aleck Bridge,63 64 64,australian-open,580,Australian Championships,1952,world
,"Hamilton ""Ham"" Richardson",,Ernest Targett,61 62 64,australian-open,580,Australian Championships,1952,world
,Brian Strohfeldt,,Tom Warhurst,63 62 64,australian-open,580,Australian Championships,1952,world
,Clive Wilderspin,,Don Goodger,61 60 61,australian-open,580,Australian Championships,1952,world
,George Worthington,,Alan Hicks,62 63 62,australian-open,580,Australian Championships,1952,world
,Rex Hartwig,,David Rowe,60 61 63,australian-open,580,Australian Championships,1952,world
,Kristian Lasn,,Barry Green,64 63 62,australian-open,580,Australian Championships,1952,world
,William Lean,,Glen Sheil,64 63 62,australian-open,580,Australian Championships,1952,world
,Kevin Lonergan,,Jeff Brown,16 64 86 62,australian-open,580,Australian Championships,1952,world
,Noel Pearse,,R. Tim Cawthorn,26 1210 75 64,australian-open,580,Australian Championships,1952,world
1,Jaroslav Drobny,2,Frank Sedgman,62 60 36 64,roland-garros,520,French Championships,1952,world
1,Jaroslav Drobny,4,Ken McGregor,63 60 46 63,roland-garros,520,French Championships,1952,world
2,Frank Sedgman,6,Eric William Sturgess,75 62 86,roland-garros,520,French Championships,1952,world
1,Jaroslav Drobny,8,Gardnar Mulloy,61 62 62,roland-garros,520,French Championships,1952,world
2,Frank Sedgman,7,Budge Patty,64 62 62,roland-garros,520,French Championships,1952,world
6,Eric William Sturgess,3,Dick Savitt,62 68 46 86 63,roland-garros,520,French Championships,1952,world
4,Ken McGregor,12,Felicisimo Ampon,61 61 62,roland-garros,520,French Championships,1952,world
1,Jaroslav Drobny,,Fausto Gardini,63 62 61,roland-garros,520,French Championships,1952,world
2,Frank Sedgman,,Kurt Nielsen,61 86 64,roland-garros,520,French Championships,1952,world
3,Dick Savitt,14,Irvin Dorfman,97 57 61 62,roland-garros,520,French Championships,1952,world
4,Ken McGregor,13,Giovanni Cucelli,46 61 62 63,roland-garros,520,French Championships,1952,world
12,Felicisimo Ampon,5,Tony Trabert,75 61 61,roland-garros,520,French Championships,1952,world
6,Eric William Sturgess,11,"Hamilton ""Ham"" Richardson",75 75 61,roland-garros,520,French Championships,1952,world
7,Budge Patty,10,Rolando Del Bello,36 61 62 75,roland-garros,520,French Championships,1952,world
8,Gardnar Mulloy,9,Mervyn Rose,63 61 68 64,roland-garros,520,French Championships,1952,world
1,Jaroslav Drobny,,Guy Delhomme,60 61 60,roland-garros,520,French Championships,1952,world
2,Frank Sedgman,,Roger Dubuc,61 63 61,roland-garros,520,French Championships,1952,world
3,Dick Savitt,,Giuseppe Merlo,64 63 97,roland-garros,520,French Championships,1952,world
4,Ken McGregor,,Milan Branovic,75 75 64,roland-garros,520,French Championships,1952,world
5,Tony Trabert,,Owen Williams,64 61 75,roland-garros,520,French Championships,1952,world
6,Eric William Sturgess,,Paul Remy,64 119 46 119,roland-garros,520,French Championships,1952,world
7,Budge Patty,,Jacques Peten,62 26 62 26 63,roland-garros,520,French Championships,1952,world
8,Gardnar Mulloy,,Robert Abdesselam,64 86 75,roland-garros,520,French Championships,1952,world
9,Mervyn Rose,,Alejo Russell,60 62 64,roland-garros,520,French Championships,1952,world
10,Rolando Del Bello,,Jacques Jamain,63 62 64,roland-garros,520,French Championships,1952,world
11,"Hamilton ""Ham"" Richardson",,Robert Haillet,64 63 16 61,roland-garros,520,French Championships,1952,world
12,Felicisimo Ampon,,Bernard Destremau,57 63 79 63 75,roland-garros,520,French Championships,1952,world
13,Giovanni Cucelli,,Straight Clark,06 62 75 64,roland-garros,520,French Championships,1952,world
14,Irvin Dorfman,,Luis Ayala,64 61 61,roland-garros,520,French Championships,1952,world
,Fausto Gardini,,Tony Mottram,64 64 62,roland-garros,520,French Championships,1952,world
,Kurt Nielsen,,Nigel Cockburn,06 63 64 36 64,roland-garros,520,French Championships,1952,world
1,Jaroslav Drobny,,G. Scribani,(W/O),roland-garros,520,French Championships,1952,world
2,Frank Sedgman,,Eugene G.J.W. Garrett,60 63 62,roland-garros,520,French Championships,1952,world
3,Dick Savitt,,Marcel H. Schaff,60 60 62,roland-garros,520,French Championships,1952,world
4,Ken McGregor,,Francis Nys,63 60 64,roland-garros,520,French Championships,1952,world
5,Tony Trabert,,Jacques Malosse,61 61 61,roland-garros,520,French Championships,1952,world
6,Eric William Sturgess,,Lew Hoad,97 86 64,roland-garros,520,French Championships,1952,world
7,Budge Patty,,Alain Lemyze,86 63 64,roland-garros,520,French Championships,1952,world
8,Gardnar Mulloy,,Marcello Del Bello,63 75 64,roland-garros,520,French Championships,1952,world
9,Mervyn Rose,,Adel Ismail,62 63 63,roland-garros,520,French Championships,1952,world
10,Rolando Del Bello,,Marcel Bernard,61 63 61,roland-garros,520,French Championships,1952,world
11,"Hamilton ""Ham"" Richardson",,Henri Pellizza,64 61 63,roland-garros,520,French Championships,1952,world
12,Felicisimo Ampon,,Wladyslaw Skonecki,64 61 57 16 61,roland-garros,520,French Championships,1952,world
13,Giovanni Cucelli,,Ricardo Balbiers,46 62 63 62,roland-garros,520,French Championships,1952,world
14,Irvin Dorfman,,Philippe Washer,63 62 86,roland-garros,520,French Championships,1952,world
,Nigel Cockburn,15,Enrique Morea,36 63 64 63,roland-garros,520,French Championships,1952,world
,Tony Mottram,16,Grant Golden,64 46 36 62 63,roland-garros,520,French Championships,1952,world
,Robert Abdesselam,,Gino Mezzi,64 63 64,roland-garros,520,French Championships,1952,world
,Luis Ayala,,Don Candy,46 63 62 62,roland-garros,520,French Championships,1952,world
,Milan Branovic,,Gil De Kermadec,60 16 62 61,roland-garros,520,French Championships,1952,world
,Straight Clark,,Jean Claude Molinari,60 64 64,roland-garros,520,French Championships,1952,world
,Guy Delhomme,,Roy Wilder,62 64 62,roland-garros,520,French Championships,1952,world
,Bernard Destremau,,Borje Fornstedt,75 63 64,roland-garros,520,French Championships,1952,world
,Roger Dubuc,,Marcel Coen,63 63 60,roland-garros,520,French Championships,1952,world
,Fausto Gardini,,Ken Rosewall,62 64 26 26 62,roland-garros,520,French Championships,1952,world
,Robert Haillet,,Derek Capell,63 108 61,roland-garros,520,French Championships,1952,world
,Jacques Jamain,,Emilio Martinez Del Rey,(W/O),roland-garros,520,French Championships,1952,world
,Giuseppe Merlo,,Dragutin Mitic,63 63 06 86,roland-garros,520,French Championships,1952,world
,Kurt Nielsen,,Jacques Thomas,63 64 62,roland-garros,520,French Championships,1952,world
,Jacques Peten,,Gerard Pilet,60 60 63,roland-garros,520,French Championships,1952,world
,Paul Remy,,Jean-Pierre Froment,61 62 61,roland-garros,520,French Championships,1952,world
,Alejo Russell,,Lew Norgarb,62 63 63,roland-garros,520,French Championships,1952,world
,Owen Williams,,Jost Spitzer,64 46 62 63,roland-garros,520,French Championships,1952,world
3,Dick Savitt,,Roger Dessair,60 61 46 62,roland-garros,520,French Championships,1952,world
4,Ken McGregor,,Robert Laval,62 62 62,roland-garros,520,French Championships,1952,world
5,Tony Trabert,,Jean Becker,62 62 62,roland-garros,520,French Championships,1952,world
6,Eric William Sturgess,,Jacques Freling,61 63 60,roland-garros,520,French Championships,1952,world
7,Budge Patty,,Henri Zalzal,63 63 60,roland-garros,520,French Championships,1952,world
8,Gardnar Mulloy,,Christian Grandet,64 60 61,roland-garros,520,French Championships,1952,world
9,Mervyn Rose,,Benny Berthet,86 63 61,roland-garros,520,French Championships,1952,world
10,Rolando Del Bello,,Carlos San Hueza,62 57 75 75,roland-garros,520,French Championships,1952,world
11,"Hamilton ""Ham"" Richardson",,Andre Favieres,60 46 61 63,roland-garros,520,French Championships,1952,world
12,Felicisimo Ampon,,Paul Jalabert,62 63 62,roland-garros,520,French Championships,1952,world
13,Giovanni Cucelli,,Philippe Chatrier,60 62 62,roland-garros,520,French Championships,1952,world
14,Irvin Dorfman,,Jose Aguero,62 61 75,roland-garros,520,French Championships,1952,world
,Robert Abdesselam,,Marcel Lemasson,63 63 63,roland-garros,520,French Championships,1952,world
,Luis Ayala,,Roger Becker,63 62 810 86,roland-garros,520,French Championships,1952,world
,Ricardo Balbiers,,Thomas Anderson,62 61 63,roland-garros,520,French Championships,1952,world
,Marcel Bernard,,Christophe Lesage,62 36 61 64,roland-garros,520,French Championships,1952,world
,Milan Branovic,,Armando Vieira,62 63 63,roland-garros,520,French Championships,1952,world
,Don Candy,,Narendra Nath,62 61 62,roland-garros,520,French Championships,1952,world
,Derek Capell,,Jacques Sanglier,61 61 61,roland-garros,520,French Championships,1952,world
,Straight Clark,,Jacques Weiss,75 63 75,roland-garros,520,French Championships,1952,world
,Gil De Kermadec,,Earl Butch Buchholz,86 63 79 75,roland-garros,520,French Championships,1952,world
,Marcello Del Bello,,Rene Buser,63 62 97,roland-garros,520,French Championships,1952,world
,Emilio Martinez Del Rey,,Gottfried Von Cramm,(W/O),roland-garros,520,French Championships,1952,world
,Bernard Destremau,,Eduardo Argon,63 64 63,roland-garros,520,French Championships,1952,world
,Borje Fornstedt,,Pierre Pinart,60 62 63,roland-garros,520,French Championships,1952,world
,Jean-Pierre Froment,,Umberto Bergamo,(W/O),roland-garros,520,French Championships,1952,world
,Robert Haillet,,Michel Larcade,61 62 06 63,roland-garros,520,French Championships,1952,world
,Lew Hoad,,Petko Milojkovic,(W/O),roland-garros,520,French Championships,1952,world
,Adel Ismail,,Jean Ducos De La Haille,(W/O),roland-garros,520,French Championships,1952,world
,Jacques Jamain,,R. Cohen,61 62 64,roland-garros,520,French Championships,1952,world
,Alain Lemyze,,A. Sursock,60 60 60,roland-garros,520,French Championships,1952,world
,Jacques Malosse,,Josip Palada,(W/O),roland-garros,520,French Championships,1952,world
,Giuseppe Merlo,,Heraldo Weiss,(W/O),roland-garros,520,French Championships,1952,world
,Gino Mezzi,,Jean-Paul Jauffret,(W/O),roland-garros,520,French Championships,1952,world
,Dragutin Mitic,,Gerard Oakley,64 62 64,roland-garros,520,French Championships,1952,world
,Jean Claude Molinari,,Jean-Pierre Blondel,63 61 63,roland-garros,520,French Championships,1952,world
,Lew Norgarb,,B. Blonquist,60 64 64,roland-garros,520,French Championships,1952,world
